scenario,repeat,policy,globalAccuracy,cost,strongRouteRate,routineAccuracy,routineStrongRate,importantAccuracy,importantStrongRate,criticalAccuracy,criticalStrongRate
calibrated_control,407,oracle,0.9963333333333333,0.005116,0.06975,0.9989224137931034,0.04418103448275862,0.9927607765712405,0.10069101678183613,0.9786535303776683,0.2660098522167488
calibrated_control,408,strong_only,0.9540833333333333,0.02,1,0.9665840122800803,1,0.9286445885967907,1,0.9019933554817275,1
calibrated_control,408,global_threshold,0.9749166666666667,0.004756,0.04725,0.9845318219388357,0.02763018065887354,0.9627859337657904,0.06725844998292933,0.8986710963455149,0.22591362126245848
calibrated_control,408,stratum_threshold,0.9804166666666667,0.005301333333333333,0.08133333333333333,0.9845318219388357,0.02763018065887354,0.9812222601570502,0.08774325708432912,0.9186046511627907,0.8056478405315615
calibrated_control,408,oracle,0.99575,0.0050413333333333326,0.06508333333333334,0.9983469122682725,0.040146416341953005,0.9921474906111301,0.09218163195629908,0.9767441860465116,0.2840531561461794
calibrated_control,409,strong_only,0.95275,0.02,1,0.9608448030374941,1,0.9378151260504202,1,0.9128978224455612,1
calibrated_control,409,global_threshold,0.9725833333333334,0.004769333333333333,0.04808333333333333,0.9826767916468914,0.02978168011390603,0.9613445378151261,0.07361344537815126,0.8860971524288107,0.17922948073701842
calibrated_control,409,stratum_threshold,0.98075,0.005390666666666667,0.08691666666666667,0.9826767916468914,0.02978168011390603,0.9845378151260504,0.0988235294117647,0.9346733668341709,0.8341708542713567
calibrated_control,409,oracle,0.9960833333333333,0.005105333333333333,0.06908333333333333,0.9976269577598481,0.043070716658756523,0.9946218487394958,0.10352941176470588,0.981574539363484,0.2646566164154104
calibrated_control,410,strong_only,0.95575,0.02,1,0.9649976269577598,1,0.9443886097152429,1,0.8807495741056218,1
calibrated_control,410,global_threshold,0.9728333333333333,0.004769333333333333,0.04808333333333333,0.9839819648789748,0.029425723777883245,0.9641541038525964,0.07169179229480736,0.8568994889267462,0.19591141396933562
calibrated_control,410,stratum_threshold,0.9804166666666667,0.005342666666666667,0.08391666666666667,0.9839819648789748,0.029425723777883245,0.9849246231155779,0.09313232830820771,0.9063032367972743,0.8194207836456558
calibrated_control,410,oracle,0.99575,0.005094666666666667,0.06841666666666667,0.9984575225439013,0.04271476032273375,0.995644891122278,0.10050251256281408,0.9574105621805792,0.27427597955706984
calibrated_control,411,strong_only,0.9543333333333334,0.02,1,0.9661703394877903,1,0.9311036789297659,1,0.9056910569105691,1
calibrated_control,411,global_threshold,0.97475,0.004768,0.048,0.9848719475878499,0.03049434187016081,0.9618729096989966,0.06822742474916388,0.8991869918699187,0.1886178861788618
calibrated_control,411,stratum_threshold,0.98075,0.0053560000000000005,0.08475,0.9848719475878499,0.03049434187016081,0.9822742474916388,0.08963210702341137,0.9170731707317074,0.8016260162601626
calibrated_control,411,oracle,0.99725,0.005098666666666666,0.06866666666666667,0.9989279332936272,0.043716497915425846,0.9953177257525083,0.09832775919732442,0.983739837398374,0.26504065040650404
calibrated_control,412,strong_only,0.9559166666666666,0.02,1,0.9667623146819704,1,0.9360291680477295,1,0.9063004846526656,1
calibrated_control,412,global_threshold,0.974,0.004782666666666667,0.048916666666666664,0.9875657580105213,0.02773792443806791,0.9602253894597282,0.07192575406032482,0.8578352180936996,0.22294022617124395
calibrated_control,412,stratum_threshold,0.9825,0.005369333333333334,0.08558333333333333,0.9875657580105213,0.02773792443806791,0.9807756049055353,0.0941332449453099,0.9224555735056543,0.8255250403877221
calibrated_control,412,oracle,0.9956666666666667,0.005085333333333333,0.06783333333333333,0.9990435198469632,0.03861788617886179,0.9930394431554525,0.10076234670202187,0.962843295638126,0.30210016155088854
calibrated_control,413,strong_only,0.9544166666666667,0.02,1,0.9645524599881447,1,0.9342676009342676,1,0.9102112676056338,1
calibrated_control,413,global_threshold,0.9745833333333334,0.004870666666666666,0.05441666666666667,0.9838767042086544,0.036395969176052166,0.9642976309642977,0.07340674007340674,0.8908450704225352,0.22183098591549297
calibrated_control,413,stratum_threshold,0.98,0.005405333333333334,0.08783333333333333,0.9838767042086544,0.036395969176052166,0.9813146479813146,0.0920920920920921,0.9154929577464789,0.829225352112676
calibrated_control,413,oracle,0.9955833333333334,0.0051600000000000005,0.0725,0.9979845880260818,0.04931831653823355,0.9933266599933267,0.0980980980980981,0.971830985915493,0.28169014084507044
calibrated_control,414,strong_only,0.9528333333333333,0.02,1,0.9624239532386973,1,0.9355807743658211,1,0.9066022544283414,1
calibrated_control,414,global_threshold,0.9726666666666667,0.004801333333333334,0.050083333333333334,0.9838959799594418,0.031015149707741857,0.962283044058745,0.07242990654205607,0.8711755233494364,0.1996779388083736
calibrated_control,414,stratum_threshold,0.9803333333333333,0.005376,0.086,0.9838959799594418,0.031015149707741857,0.9816421895861148,0.092456608811749,0.9259259259259259,0.7971014492753623
calibrated_control,414,oracle,0.9960833333333333,0.005138666666666666,0.07116666666666667,0.998210664439938,0.04461409996421329,0.9949933244325768,0.10080106809078772,0.9726247987117552,0.286634460547504
calibrated_control,415,strong_only,0.9525,0.02,1,0.9635757647899059,1,0.9327052489905787,1,0.89792663476874,1
calibrated_control,415,global_threshold,0.9716666666666667,0.004725333333333333,0.04533333333333334,0.983454350672539,0.025830258302583026,0.9569313593539704,0.06662180349932706,0.8835725677830941,0.20574162679425836
calibrated_control,415,stratum_threshold,0.97975,0.005341333333333333,0.08383333333333333,0.983454350672539,0.025830258302583026,0.9831763122476447,0.09387617765814267,0.9138755980861244,0.8133971291866029
calibrated_control,415,oracle,0.9956666666666667,0.005056,0.066,0.998095464825616,0.03904297107487204,0.9932705248990579,0.09757738896366083,0.9744816586921851,0.27751196172248804
calibrated_control,416,strong_only,0.9524166666666667,0.02,1,0.9623425991922072,1,0.9381443298969072,1,0.8817391304347826,1
calibrated_control,416,global_threshold,0.9734166666666667,0.004718666666666667,0.04491666666666667,0.9840817296269898,0.027797576621525304,0.9600931160625208,0.06617891586298637,0.8869565217391304,0.18434782608695652
calibrated_control,416,stratum_threshold,0.9788333333333333,0.005249333333333333,0.07808333333333334,0.9840817296269898,0.027797576621525304,0.9787163285666778,0.08546724309943465,0.9026086956521739,0.7756521739130435
calibrated_control,416,oracle,0.9955,0.005021333333333333,0.06383333333333334,0.9983368971252079,0.0411023996198622,0.9933488526770868,0.09411373461922182,0.9652173913043478,0.2382608695652174
calibrated_control,417,strong_only,0.9548333333333333,0.02,1,0.9660996928892038,1,0.9301854974704891,1,0.9156414762741653,1
calibrated_control,417,global_threshold,0.9725,0.004736,0.046,0.983227025750059,0.028821167021025277,0.9598650927487352,0.06677908937605397,0.8787346221441125,0.19332161687170474
calibrated_control,417,stratum_threshold,0.9801666666666666,0.00532,0.0825,0.983227025750059,0.028821167021025277,0.9811129848229342,0.09038785834738618,0.929701230228471,0.8400702987697716
calibrated_control,417,oracle,0.9954166666666666,0.00506,0.06625,0.9990550437042287,0.04417670682730924,0.9915682967959528,0.09308600337268128,0.961335676625659,0.2548330404217926
