repeat,scenario,mode,offered_rps,issued_requests,completed_by_window_end,achieved_rps,p50_ms,p95_ms,p99_ms,max_ms,slo_pass
80,bursty-pause-80,closed_loop,80,3584,3582,71.68,10.40637443428568,24.155357801959326,802.5527776455929,827.7086036486362,false
81,bursty-pause-80,open_loop,80,4062,4062,81.24,38.173025784650235,713.4965364002273,816.2641389198761,878.3036524646013,false
81,bursty-pause-80,closed_loop,80,3581,3580,71.62,10.763555952074967,25.687620850520034,788.6277227427308,831.0589694629507,false
82,bursty-pause-80,open_loop,80,3927,3927,78.54,27.639656742445368,695.2541551033864,784.1499318325514,824.371169401391,false
82,bursty-pause-80,closed_loop,80,3582,3581,71.64,10.515731928684545,25.768070216487104,796.1995592821186,816.7478645067677,false
83,bursty-pause-80,open_loop,80,4016,4013,80.32,31.54029345687013,750.0329396006346,813.8786083477862,843.1918629144602,false
83,bursty-pause-80,closed_loop,80,3585,3583,71.7,10.403925211590831,24.964742352545727,796.4261561595558,821.5855539948825,false
84,bursty-pause-80,open_loop,80,3992,3990,79.84,29.808287958336223,740.4467891117092,819.4370668245356,860.8275103081614,false
84,bursty-pause-80,closed_loop,80,3579,3578,71.58,10.452176772629173,27.198762111693213,800.9341661689177,820.8160524246669,false
85,bursty-pause-80,open_loop,80,3978,3978,79.56,34.83107391247904,723.0140826699644,822.1575351166284,850.2091660706319,false
85,bursty-pause-80,closed_loop,80,3582,3581,71.64,10.2972453026523,27.306873834968428,798.3690284147233,829.08394823454,false
86,bursty-pause-80,open_loop,80,4028,4025,80.56,33.18165923431661,742.8974545247984,814.5970375534071,855.1895726987786,false
86,bursty-pause-80,closed_loop,80,3576,3575,71.52,10.803264120666427,27.936853871804487,794.0265003637141,836.203394776061,false
87,bursty-pause-80,open_loop,80,3935,3932,78.7,31.790781336007058,710.7203476997165,808.6472839320522,861.7991004875439,false
87,bursty-pause-80,closed_loop,80,3580,3579,71.6,10.449499246802588,25.315866830911546,797.2000573568221,833.097080585736,false
88,bursty-pause-80,open_loop,80,3985,3984,79.7,30.577335402900644,716.8601559019917,809.3732452579497,841.5714673470466,false
88,bursty-pause-80,closed_loop,80,3576,3575,71.52,10.683160449792922,26.608254535145534,799.1299516313884,833.73136483095,false
89,bursty-pause-80,open_loop,80,4117,4117,82.34,33.77553277017432,734.4428326535708,808.3800044372874,881.7541652254076,false
89,bursty-pause-80,closed_loop,80,3581,3580,71.62,10.828171951819968,27.50429451320815,787.0375545896895,836.0211130273365,false
90,bursty-pause-80,open_loop,80,3969,3964,79.38,28.161847658702754,704.4951244747845,797.6744049704394,850.4624723550514,false
90,bursty-pause-80,closed_loop,80,3585,3584,71.7,10.15636921692203,25.74828465403698,805.0059285044481,829.7258223921854,false
91,bursty-pause-80,open_loop,80,4083,4081,81.66,35.78053823890514,704.1868146936686,794.111816589153,855.8964867433533,false
91,bursty-pause-80,closed_loop,80,3585,3584,71.7,10.377070552087389,25.10432596423925,791.5979526198316,821.5914049491112,false
92,bursty-pause-80,open_loop,80,3928,3926,78.56,32.14951901151653,726.3900555624823,813.0529135663564,867.7177139130945,false
92,bursty-pause-80,closed_loop,80,3577,3576,71.54,10.583754276020045,28.22974666115624,793.069199889731,817.9501648167134,false
93,bursty-pause-80,open_loop,80,4036,4036,80.72,36.06168736840482,789.2496802896749,850.011747379991,896.0461114964928,false
93,bursty-pause-80,closed_loop,80,3585,3584,71.7,10.531132563352003,28.840539104203344,788.1209407244678,814.4788051310534,false
94,bursty-pause-80,open_loop,80,3983,3981,79.66,30.964553359193815,696.7555265973751,770.1016594777102,836.2224682316591,false
94,bursty-pause-80,closed_loop,80,3588,3588,71.76,10.358686757324904,26.028201406723383,784.7586247444069,814.0169591175218,false
95,bursty-pause-80,open_loop,80,3974,3974,79.48,26.23142326008383,744.3159002790471,830.1101650314376,861.6981331237694,false
95,bursty-pause-80,closed_loop,80,3588,3587,71.76,10.190674274424964,26.08089463658689,791.0809812193165,814.7919483225305,false
96,bursty-pause-80,open_loop,80,3991,3988,79.82,27.95970882957772,675.8305033098659,778.6449975460018,828.6389248621708,false
96,bursty-pause-80,closed_loop,80,3583,3582,71.66,10.59209713578457,24.850604006265712,789.2278366079081,824.2721409632322,false
97,bursty-pause-80,open_loop,80,3951,3951,79.02,32.49995925287112,723.496650658195,815.6198265574567,874.99554789385,false
97,bursty-pause-80,closed_loop,80,3584,3584,71.68,10.51578020488887,25.54265369301902,788.7687328179854,820.3684420177524,false
98,bursty-pause-80,open_loop,80,3913,3912,78.26,31.64826283286675,687.0133784258869,803.0624088606492,830.0273112587129,false
98,bursty-pause-80,closed_loop,80,3582,3581,71.64,10.441357582061755,25.13282841817272,797.4968114658241,820.2006452589485,false
99,bursty-pause-80,open_loop,80,3926,3926,78.52,31.684095836902998,709.6130915946414,791.6608044363893,861.1870047084976,false
99,bursty-pause-80,closed_loop,80,3580,3580,71.6,10.486051091389527,25.60936383333319,793.6270762770146,827.1839766365811,false
100,bursty-pause-80,open_loop,80,4013,4013,80.26,27.275854157607682,713.9210480504989,777.8169650200161,824.9183397709348,false
100,bursty-pause-80,closed_loop,80,3586,3585,71.72,10.35559654282406,24.90724473830778,796.3098730736856,834.3827834776857,false
101,bursty-pause-80,open_loop,80,3870,3869,77.4,27.206767795392807,735.7866896418054,825.0457896066073,852.2874920989416,false
101,bursty-pause-80,closed_loop,80,3570,3569,71.4,10.80439051117719,29.72977812733734,797.9079220756466,832.1007139380745,false
102,bursty-pause-80,open_loop,80,3930,3930,78.6,26.715836691648292,716.8760954031823,810.9892906547029,843.1359286828338,false
102,bursty-pause-80,closed_loop,80,3573,3572,71.46,10.49836818332551,28.85868514932372,806.8393940946917,843.0192162725652,false
103,bursty-pause-80,open_loop,80,3969,3968,79.38,28.064208180374408,680.5111441851332,824.4838032053685,864.0381923879468,false
103,bursty-pause-80,closed_loop,80,3586,3586,71.72,10.40517679178447,25.745895827625645,797.0915443671038,830.6842284322229,false
104,bursty-pause-80,open_loop,80,4050,4050,81,32.07967522911349,659.2997731158575,761.0417050509241,834.1280796342835,false
104,bursty-pause-80,closed_loop,80,3586,3586,71.72,10.31705733112176,24.636006838307367,796.673161629642,833.1211758775062,false
105,bursty-pause-80,open_loop,80,4104,4090,82.08,33.12305227886827,748.308294041839,827.8014275274036,866.7915688050343,false
105,bursty-pause-80,closed_loop,80,3579,3577,71.58,10.591265157319867,27.56869390889915,792.6464332715041,819.5167510903411,false
106,bursty-pause-80,open_loop,80,3997,3996,79.94,32.457717631637934,721.7711934418694,807.9837701325487,838.2916431374833,false
106,bursty-pause-80,closed_loop,80,3581,3581,71.62,10.483919010868703,26.842098380251628,790.1395486678921,815.7640399435331,false
107,bursty-pause-80,open_loop,80,4141,4140,82.82,42.180027688111295,706.7089689919812,807.1125834022532,881.1317704681569,false
107,bursty-pause-80,closed_loop,80,3584,3583,71.68,10.246058098826325,26.974446840282326,797.7674000389052,814.8218316001403,false
108,bursty-pause-80,open_loop,80,3878,3878,77.56,23.15894074985772,710.6919418026373,816.1771697362601,860.9726291671832,false
108,bursty-pause-80,closed_loop,80,3580,3580,71.6,10.458930175183923,27.17214215147942,796.3207333549526,830.3730052969186,false
109,bursty-pause-80,open_loop,80,3977,3971,79.54,31.4549573598415,699.649215118261,823.8109654640612,906.9753304257247,false
109,bursty-pause-80,closed_loop,80,3579,3579,71.58,10.614017312916985,26.069482008453633,799.1260540623734,828.6182844272334,false
110,bursty-pause-80,open_loop,80,4033,4032,80.66,27.605963172180054,717.5137635507563,821.8598402529024,840.9137989300107,false
110,bursty-pause-80,closed_loop,80,3580,3577,71.6,10.49362183977064,27.082935642742086,796.1133124011503,818.3386839904215,false
111,bursty-pause-80,open_loop,80,4070,4068,81.4,28.855731904055574,675.6199399431061,804.4417531287545,866.8002306646777,false
111,bursty-pause-80,closed_loop,80,3588,3586,71.76,10.499976318536937,26.453156817224226,781.0387815792346,819.4067128945462,false
112,bursty-pause-80,open_loop,80,4052,4047,81.04,29.604135923342255,698.2575438182175,805.2943747391837,840.1967488075315,false
112,bursty-pause-80,closed_loop,80,3574,3572,71.48,10.41098212495126,28.39476377164101,803.0877198470771,821.6507219648047,false
113,bursty-pause-80,open_loop,80,3953,3944,79.06,24.943641850073618,666.811937954044,818.5739767582672,850.6455405328124,false
113,bursty-pause-80,closed_loop,80,3578,3577,71.56,10.832529342609632,26.502897174366808,794.1678580435619,826.135830052328,false
114,bursty-pause-80,open_loop,80,4047,4047,80.94,31.646694963132177,733.155443700969,831.0217064250319,867.4937583204082,false
114,bursty-pause-80,closed_loop,80,3578,3577,71.56,10.400781332369661,26.301763356663287,800.6426006771471,832.2889135980004,false
115,bursty-pause-80,open_loop,80,3975,3975,79.5,27.597429595989524,694.9915266597927,809.8675932695114,838.6801366680374,false
115,bursty-pause-80,closed_loop,80,3581,3580,71.62,10.432419162221777,25.770944307478203,800.0637259616633,825.6408469828821,false
116,bursty-pause-80,open_loop,80,3948,3947,78.96,29.706505633352208,736.5105032028732,824.9691927360545,844.2032197509834,false
116,bursty-pause-80,closed_loop,80,3584,3583,71.68,10.324956823169487,24.495111785432528,799.782292801423,820.9159218138811,false
117,bursty-pause-80,open_loop,80,4012,4010,80.24,37.71704176488856,782.7792100711049,862.7341223277253,890.5799860357838,false
117,bursty-pause-80,closed_loop,80,3584,3583,71.68,10.577093392545066,24.90356885088113,785.1477836643935,828.7175819395743,false
118,bursty-pause-80,open_loop,80,4000,4000,80,29.11623196248547,748.5674463255491,824.7961419333078,901.0506270030892,false
118,bursty-pause-80,closed_loop,80,3589,3588,71.78,10.21515017861384,25.348965978253545,788.6977931525726,814.8364137597528,false
119,bursty-pause-80,open_loop,80,4069,4068,81.38,37.76006703035819,691.9757618152653,809.686863255838,864.8232177591854,false
119,bursty-pause-80,closed_loop,80,3586,3585,71.72,10.19530687981387,25.165028066192463,791.6167891133518,823.0605504322812,false
120,bursty-pause-80,open_loop,80,4020,4019,80.4,31.109038912545657,734.2933050672,809.3286893418408,838.8273551706261,false
120,bursty-pause-80,closed_loop,80,3581,3580,71.62,10.468936258897884,25.643262258541654,801.5525036655599,826.04997848309,false
121,bursty-pause-80,open_loop,80,3966,3965,79.32,31.14938891409838,757.7113837606521,825.9626792520794,862.2025005284704,false
121,bursty-pause-80,closed_loop,80,3586,3585,71.72,10.190330531695508,24.29860177551018,802.8390788437755,830.0683077563444,false
122,bursty-pause-80,open_loop,80,4076,4060,81.52,32.22254595164122,698.9216202325988,783.675190531465,862.5302170637806,false
122,bursty-pause-80,closed_loop,80,3582,3581,71.64,10.451418912693043,27.606839368585497,788.4312262779567,825.8039310950699,false
123,bursty-pause-80,open_loop,80,4040,4038,80.8,35.15014179445279,682.5092691732862,795.5662413373284,837.6874168564464,false
123,bursty-pause-80,closed_loop,80,3578,3577,71.56,10.585686801248812,25.9765652478236,800.0315172079427,820.1564196391118,false
124,bursty-pause-80,open_loop,80,4076,4074,81.52,31.55132865457199,744.2547613021015,843.3561566386597,885.7317777827011,false
124,bursty-pause-80,closed_loop,80,3584,3583,71.68,10.612414502926185,25.290355821765843,796.3652589532321,820.296418249789,false
125,bursty-pause-80,open_loop,80,3964,3962,79.28,28.10018863048026,711.131768420506,805.3080619855973,844.4128728621654,false
125,bursty-pause-80,closed_loop,80,3579,3577,71.58,10.620566334659088,26.800738571117108,794.6895868973079,815.3511698163966,false
126,bursty-pause-80,open_loop,80,4031,4029,80.62,26.8445885458641,728.6721510264197,823.2608434822905,858.0292812876942,false
126,bursty-pause-80,closed_loop,80,3590,3589,71.8,10.457244235600228,25.947255504506757,785.1607906635036,819.9743176477641,false
127,bursty-pause-80,open_loop,80,4001,3998,80.02,27.047451031103265,705.8680736234528,864.8508571806524,907.641255689523,false
127,bursty-pause-80,closed_loop,80,3578,3577,71.56,10.507211586662379,26.54964078530611,804.9211952881706,833.9975756144777,false
128,bursty-pause-80,open_loop,80,4054,4052,81.08,30.607649520221457,748.1913866524628,846.396431146135,888.868022247807,false
128,bursty-pause-80,closed_loop,80,3582,3581,71.64,10.535365866104257,27.573238687917183,794.0018632065476,815.5551846586241,false
129,bursty-pause-80,open_loop,80,4032,4031,80.64,29.397033756322344,740.1388176741457,816.0421254648172,890.783830049193,false
129,bursty-pause-80,closed_loop,80,3587,3586,71.74,10.16658438012746,25.914552627356898,793.3159373693561,819.2265775113337,false
130,bursty-pause-80,open_loop,80,4085,4084,81.7,42.52095043308873,718.6582256774273,818.477526294846,864.6859717844272,false
130,bursty-pause-80,closed_loop,80,3576,3576,71.52,10.862712951391586,28.782626052772684,786.6954546790439,814.8095231161424,false
131,bursty-pause-80,open_loop,80,4005,4004,80.1,29.70152266839432,674.1125501352908,808.5934014211816,856.1398863818958,false
131,bursty-pause-80,closed_loop,80,3586,3585,71.72,10.479184332012665,26.565575544904277,788.5049427239646,826.2574980089121,false
132,bursty-pause-80,open_loop,80,4042,4033,80.84,30.80507263893196,739.8293781248285,824.777024324605,859.2959457979341,false
132,bursty-pause-80,closed_loop,80,3588,3587,71.76,10.509043152007507,25.674746215925552,781.3326984284358,817.5786046599023,false
133,bursty-pause-80,open_loop,80,3930,3930,78.6,27.111792469098873,751.2177518699427,820.2293038203061,849.3714111320114,false
133,bursty-pause-80,closed_loop,80,3586,3585,71.72,10.29339119726501,24.58646581256471,801.1442574749017,816.1088474917487,false
134,bursty-pause-80,open_loop,80,4041,4041,80.82,32.48688965650945,733.6984250580681,816.0488320819131,869.0144694380651,false
134,bursty-pause-80,closed_loop,80,3578,3577,71.56,10.61302804434672,27.46696252925176,801.1581357224659,824.9836625129828,false
135,bursty-pause-80,open_loop,80,4001,3992,80.02,31.9382993915533,746.0893875395413,800.4977658758798,848.9829940153795,false
135,bursty-pause-80,closed_loop,80,3589,3588,71.78,10.332843279422377,26.060383354790247,780.7686488558211,823.1284979216143,false
136,bursty-pause-80,open_loop,80,4054,4049,81.08,33.98634143234813,732.1657908103225,838.8154031915692,901.4833579817423,false
136,bursty-pause-80,closed_loop,80,3582,3580,71.64,10.373603937918233,28.611177395556297,791.3957767380052,820.5845656058846,false
137,bursty-pause-80,open_loop,80,4001,4001,80.02,29.486939389222243,735.079200517197,855.6784947807027,893.7576950024959,false
137,bursty-pause-80,closed_loop,80,3578,3577,71.56,10.609884030702233,27.390516773069976,788.3672323253995,815.3268010223983,false
138,bursty-pause-80,open_loop,80,3965,3965,79.3,27.411405418533832,689.9179445406407,811.6749937586355,841.7526422436204,false
138,bursty-pause-80,closed_loop,80,3580,3579,71.6,10.554990732278384,26.69871456049441,796.0328187217383,821.6966878409439,false
139,bursty-pause-80,open_loop,80,3986,3985,79.72,34.81528341808007,674.5398202295473,798.6241584315758,839.1002011244564,false
139,bursty-pause-80,closed_loop,80,3572,3570,71.44,10.597202753859165,27.632581067187857,804.8917125040316,830.1460343256986,false
140,bursty-pause-80,open_loop,80,4026,4024,80.52,32.877790106707835,761.5160287302715,833.2607013677407,881.1760030880978,false
140,bursty-pause-80,closed_loop,80,3586,3585,71.72,10.503373309693416,26.497352724472876,786.1959922374008,826.5544740920413,false
141,bursty-pause-80,open_loop,80,4025,4023,80.5,39.54489123999156,715.0444836451279,819.1781131023527,873.7031733063413,false
141,bursty-pause-80,closed_loop,80,3587,3586,71.74,10.316326340303931,25.359951470440137,791.3968625664638,830.8100249231502,false
142,bursty-pause-80,open_loop,80,4026,4026,80.52,31.664744812635035,747.0681079072638,848.0696161402993,900.628516718316,false
142,bursty-pause-80,closed_loop,80,3580,3579,71.6,10.330471963050513,26.526812319225428,801.7643665102005,820.7627846815158,false
143,bursty-pause-80,open_loop,80,3969,3960,79.38,34.81142579184234,700.1218690204405,833.5405945640814,914.684038393214,false
143,bursty-pause-80,closed_loop,80,3585,3585,71.7,10.466003709399956,25.882655214798433,786.9658077471177,815.1513176477092,false
144,bursty-pause-80,open_loop,80,3980,3976,79.6,26.30754202360913,683.959106130802,795.3899213334262,869.640996656035,false
144,bursty-pause-80,closed_loop,80,3583,3583,71.66,10.57469872495858,25.285538325486414,790.4377369298818,810.9440606272401,false
145,bursty-pause-80,open_loop,80,3890,3888,77.8,29.07400098288781,713.3876890565298,798.0136506681229,848.3055195235065,false
145,bursty-pause-80,closed_loop,80,3587,3586,71.74,10.356659583332657,27.2236015159433,793.7646846566422,818.8043481421191,false
146,bursty-pause-80,open_loop,80,3988,3986,79.76,29.78354050203052,727.9834466198299,800.4216889897925,828.5084868422491,false
146,bursty-pause-80,closed_loop,80,3580,3580,71.6,10.676200591784436,25.413945568598137,794.8631966231769,814.3099654402613,false
147,bursty-pause-80,open_loop,80,4095,4093,81.9,32.251131688797614,701.1044534021275,798.3807333714722,851.1968729689634,false
147,bursty-pause-80,closed_loop,80,3587,3586,71.74,10.446849766653031,25.168918149927777,785.2996873207776,830.6409760109527,false
148,bursty-pause-80,open_loop,80,4025,4023,80.5,34.2320891988893,761.17212168072,835.6205144625528,863.9239739514524,false
148,bursty-pause-80,closed_loop,80,3586,3586,71.72,10.280967724625953,25.341271453862646,788.3279462169266,813.8320923023093,false
149,bursty-pause-80,open_loop,80,4142,4140,82.84,35.984563782956684,754.9395005757251,809.288196583082,839.3618197460019,false
149,bursty-pause-80,closed_loop,80,3587,3587,71.74,10.354949578686501,24.533878385220305,785.7350909265078,822.6951816845249,false
150,bursty-pause-80,open_loop,80,3976,3975,79.52,26.28858335989935,681.1964446862112,802.3151975919463,863.5301161533134,false
150,bursty-pause-80,closed_loop,80,3586,3586,71.72,10.360904697314254,27.36827202566201,783.8027116135418,823.5839866547649,false
151,bursty-pause-80,open_loop,80,3924,3921,78.48,28.323480223523802,681.3120815697839,812.2781280446925,874.5195926075576,false
151,bursty-pause-80,closed_loop,80,3581,3580,71.62,10.506198358576512,26.803521920875937,793.5175636434687,827.30197101269,false
152,bursty-pause-80,open_loop,80,4012,4012,80.24,29.660373986182094,711.0359702016431,818.5105628528036,863.1326526270859,false
152,bursty-pause-80,closed_loop,80,3592,3591,71.84,9.92423835990121,24.39864387311536,795.4903983187469,827.8867312663351,false
153,bursty-pause-80,open_loop,80,3908,3889,78.16,30.645377580462082,714.471610292072,813.3070385333049,851.9348300634301,false
153,bursty-pause-80,closed_loop,80,3582,3580,71.64,10.581131448243468,26.861131816425768,792.5681521526421,817.485277596028,false
154,bursty-pause-80,open_loop,80,3911,3911,78.22,28.675773486702383,745.2668273972049,813.2685425776726,855.005304391525,false
154,bursty-pause-80,closed_loop,80,3584,3583,71.68,10.413143652716826,26.65045105106401,782.9722024351213,813.2759141311763,false
155,bursty-pause-80,open_loop,80,3910,3908,78.2,27.592637348072458,703.2204868629633,801.3140278217215,843.3884788124851,false
155,bursty-pause-80,closed_loop,80,3587,3587,71.74,10.373505556497548,25.69333538729552,787.265713350349,811.1021878797037,false
156,bursty-pause-80,open_loop,80,3932,3931,78.64,26.650916884136677,750.4839898431965,799.0462196906228,836.8539645815581,false
156,bursty-pause-80,closed_loop,80,3593,3588,71.86,10.23499755224475,26.443715962657734,780.7504339298539,810.5501082449118,false
157,bursty-pause-80,open_loop,80,3973,3973,79.46,27.9400280719492,726.9764434440076,802.5667844388081,843.1205658527906,false
157,bursty-pause-80,closed_loop,80,3583,3583,71.66,10.40470836336317,23.91949118316552,803.1815082929024,824.7947478832102,false
158,bursty-pause-80,open_loop,80,4125,4109,82.5,30.74865741996291,744.8031356961001,815.2619435554952,861.7450260932455,false
158,bursty-pause-80,closed_loop,80,3587,3587,71.74,10.380940427636233,24.814741337060696,791.3386103207667,828.4349346151794,false
159,bursty-pause-80,open_loop,80,4048,4047,80.96,32.864049481209804,708.8119322916973,821.8044387165719,849.9049412654713,false
159,bursty-pause-80,closed_loop,80,3580,3578,71.6,10.516349634024664,27.660803619120998,783.615341569337,818.150032585083,false
160,bursty-pause-80,open_loop,80,4008,4002,80.16,24.873771945120097,756.2029517624105,818.4324387797096,863.3274832446841,false
160,bursty-pause-80,closed_loop,80,3576,3575,71.52,10.635556055880443,27.919660250125162,794.744711561405,829.6431978075852,false
161,bursty-pause-80,open_loop,80,3976,3972,79.52,27.981719355491805,727.8264638660985,818.722097146383,858.9070856246399,false
161,bursty-pause-80,closed_loop,80,3582,3580,71.64,10.397697961176164,26.21301938474062,802.3902886099386,823.7828384287204,false
162,bursty-pause-80,open_loop,80,4007,4007,80.14,30.75161165627651,758.7380682292423,825.7783152589473,880.5781423374538,false
162,bursty-pause-80,closed_loop,80,3587,3587,71.74,10.350097134549287,25.20293518716062,797.4840458777908,819.2429845135994,false
163,bursty-pause-80,open_loop,80,3888,3885,77.76,26.708925002829346,703.6503041967153,802.9015953752569,853.2115811537333,false
163,bursty-pause-80,closed_loop,80,3579,3579,71.58,10.545887319640315,26.2777872627139,799.2626143090129,822.2376045011624,false
164,bursty-pause-80,open_loop,80,4004,4004,80.08,29.766327329798514,735.6240471013953,813.895161430366,860.9087211790229,false
164,bursty-pause-80,closed_loop,80,3583,3581,71.66,10.66163555350795,25.923043973853055,795.1508819988303,830.6237014942126,false
165,bursty-pause-80,open_loop,80,4051,4049,81.02,27.776865222811466,731.3003353678578,808.5308007818603,839.7889020054354,false
165,bursty-pause-80,closed_loop,80,3582,3581,71.64,10.57866407209076,26.702358980706776,792.4933915209767,819.7100032193994,false
166,bursty-pause-80,open_loop,80,4006,4003,80.12,29.368001159713458,660.8859908321683,807.8982814028059,889.6369540619144,false
166,bursty-pause-80,closed_loop,80,3587,3585,71.74,10.254888040697551,25.4971513575656,789.1943764359457,821.4078656774545,false
167,bursty-pause-80,open_loop,80,4033,4030,80.66,31.91188284528471,719.0937826620357,827.2181096365348,871.1435499211439,false
167,bursty-pause-80,closed_loop,80,3579,3578,71.58,10.51240359730582,27.516962767411314,790.9451977829594,822.7064069860608,false
168,bursty-pause-80,open_loop,80,4021,4018,80.42,29.128777265854296,728.0868745965636,816.7211801603953,846.0614387555797,false
168,bursty-pause-80,closed_loop,80,3583,3583,71.66,10.414854319806182,26.506510613697174,792.3290199905496,821.986356275178,false
169,bursty-pause-80,open_loop,80,4028,4027,80.56,25.883167533320375,682.9830580351663,792.0511814625352,902.4601181503167,false
169,bursty-pause-80,closed_loop,80,3586,3585,71.72,10.387194344744785,24.788258516404312,786.3970998650111,813.6511527258772,false
170,bursty-pause-80,open_loop,80,4058,4056,81.16,30.578687641092984,711.1738424538235,787.7044809138242,839.1523434339178,false
170,bursty-pause-80,closed_loop,80,3582,3580,71.64,10.530245089328673,26.55705841551935,794.4440318056113,818.8123972051399,false
171,bursty-pause-80,open_loop,80,4011,4009,80.22,31.525888608957757,708.1358063105436,821.1569482006962,878.4604295286226,false
171,bursty-pause-80,closed_loop,80,3579,3578,71.58,10.612043848683243,26.487188550483552,799.5754731272173,830.5904063925191,false
172,bursty-pause-80,open_loop,80,3997,3996,79.94,29.400113720825175,731.557620746782,824.40149950255,854.1809784865691,false
172,bursty-pause-80,closed_loop,80,3579,3579,71.58,10.326363100859453,26.77568525552124,798.8361484097768,830.9016421161432,false
173,bursty-pause-80,open_loop,80,4033,4030,80.66,33.36899668596379,741.7638776003878,832.2679051294908,878.3742028693378,false
173,bursty-pause-80,closed_loop,80,3579,3578,71.58,10.622481514386891,27.56782191354978,787.6215559833072,816.7601539828684,false
174,bursty-pause-80,open_loop,80,4027,4025,80.54,35.9110479692572,749.128308975316,823.9098208143478,918.2834431984302,false
174,bursty-pause-80,closed_loop,80,3584,3583,71.68,10.51995946225361,27.148322105698753,784.8963545092665,821.615108549704,false
175,bursty-pause-80,open_loop,80,3995,3992,79.9,31.294866200936667,742.2355368967001,802.3069547351552,865.049342986702,false
175,bursty-pause-80,closed_loop,80,3585,3582,71.7,10.244604648960376,24.895666317541327,803.576920632142,827.7103007883561,false
176,bursty-pause-80,open_loop,80,3993,3992,79.86,29.1722995787095,686.3324248029821,817.5373536764455,859.6997039946873,false
176,bursty-pause-80,closed_loop,80,3575,3575,71.5,10.75250962220889,26.25273519876646,795.583145236902,822.1379379464306,false
177,bursty-pause-80,open_loop,80,3902,3899,78.04,26.695253139117995,729.4973538560735,833.5377014790356,865.5100389554427,false
177,bursty-pause-80,closed_loop,80,3585,3584,71.7,10.325565873732558,26.048665914542653,793.0707169140369,815.2440048462777,false
178,bursty-pause-80,open_loop,80,3969,3967,79.38,29.405212298064725,736.3143955316846,815.1076858492415,877.9370495837793,false
178,bursty-pause-80,closed_loop,80,3585,3585,71.7,10.535573426197516,26.04038635914185,788.2679421197136,819.2118481012367,false
179,bursty-pause-80,open_loop,80,4001,3999,80.02,35.134973777865525,726.185896738978,863.9808472858203,962.961464327258,false
179,bursty-pause-80,closed_loop,80,3584,3583,71.68,10.5819291728003,26.259002557009808,788.5534807691583,814.1155674251568,false
180,bursty-pause-80,open_loop,80,4015,4013,80.3,31.75016944156232,734.2826256716035,830.7183241875682,866.9220035812032,false
180,bursty-pause-80,closed_loop,80,3583,3583,71.66,10.392133735353127,26.81991162164195,797.3038998423726,822.658659726294,false
181,bursty-pause-80,open_loop,80,3957,3955,79.14,32.46152199621429,741.4881410779744,853.5702952898137,916.7134634400572,false
181,bursty-pause-80,closed_loop,80,3587,3584,71.74,10.231078091346717,25.60609677953471,795.0162396183296,812.7217382130402,false
182,bursty-pause-80,open_loop,80,4028,4028,80.56,30.190341282854206,697.9533619793365,831.3163108964691,868.7717996111642,false
182,bursty-pause-80,closed_loop,80,3584,3584,71.68,10.629198102105875,26.13794313613471,790.805381467515,817.053989581349,false
183,bursty-pause-80,open_loop,80,3869,3869,77.38,21.78623311759293,709.8432814793778,804.0682098430316,832.8642635102296,false
183,bursty-pause-80,closed_loop,80,3587,3587,71.74,10.258688372989127,25.521069657141197,791.7754385973931,817.5591287225507,false
184,bursty-pause-80,open_loop,80,3948,3947,78.96,33.89347524153709,780.5116321853966,833.7943155354442,904.2020384354983,false
184,bursty-pause-80,closed_loop,80,3580,3579,71.6,10.35450234045129,25.598682433817885,800.1193909458743,825.8491229866158,false
185,bursty-pause-80,open_loop,80,4029,4029,80.58,28.288149425443407,735.6624628621357,817.8796034976622,857.1483953902934,false
185,bursty-pause-80,closed_loop,80,3578,3578,71.56,10.426381138495344,26.294545558619575,796.2692337621738,819.00410707017,false
186,bursty-pause-80,open_loop,80,4081,4081,81.62,35.06785413714533,747.6333280775943,797.4152314557869,865.247213435101,false
186,bursty-pause-80,closed_loop,80,3590,3590,71.8,10.390297667756386,24.837349285167875,779.3113811220901,814.5095371844436,false
187,bursty-pause-80,open_loop,80,4065,4065,81.3,40.81995218226075,745.8485634715689,803.0077799055362,840.0454476728701,false
187,bursty-pause-80,closed_loop,80,3581,3580,71.62,10.46159118016294,26.67474116516678,800.045159970432,832.6146857956883,false
188,bursty-pause-80,open_loop,80,4027,4027,80.54,29.16649034726288,750.2913038967126,829.1146206936137,872.3345324250513,false
188,bursty-pause-80,closed_loop,80,3583,3582,71.66,10.389201321013388,25.691417621193978,796.3656855960289,820.617650677721,false
189,bursty-pause-80,open_loop,80,3955,3952,79.1,31.70884593674782,729.7086992101595,802.1324637474354,833.6209611941376,false
189,bursty-pause-80,closed_loop,80,3578,3578,71.56,10.539933770414791,26.183104713280045,799.7513939107885,836.5007806973517,false
190,bursty-pause-80,open_loop,80,3975,3974,79.5,30.1130389689788,715.1609283123689,798.476480593803,825.9168374364963,false
190,bursty-pause-80,closed_loop,80,3583,3583,71.66,10.409750718223222,24.948876485392248,791.5689326624888,816.7790015013888,false
191,bursty-pause-80,open_loop,80,3973,3973,79.46,30.486323681252543,711.299182171555,828.7930942105013,877.5837314519777,false
191,bursty-pause-80,closed_loop,80,3583,3582,71.66,10.399397661061812,25.844445828122844,798.7563809626081,825.9831865182423,false
192,bursty-pause-80,open_loop,80,3994,3991,79.88,29.214953817661808,717.8965989285207,792.3262892454441,833.9035546767627,false
