scenario,repeat,policy,fieldAccuracy,wholeAccuracy,longAccuracy,criticalAccuracy,approved,falseApproval
mixed-independent,604,field-average,0.9956949569495694,0.954,0.9186046511627907,0.9965,1,0
mixed-independent,604,whole-call,0.9956949569495694,0.954,0.9186046511627907,0.9965,1,0
mixed-independent,604,joint-long-schema,0.9956949569495694,0.954,0.9186046511627907,0.9965,1,0
mixed-independent,605,field-average,0.9958382877526754,0.9556666666666667,0.9124423963133641,0.9956666666666667,1,0
mixed-independent,605,whole-call,0.9958382877526754,0.9556666666666667,0.9124423963133641,0.9956666666666667,1,0
mixed-independent,605,joint-long-schema,0.9958382877526754,0.9556666666666667,0.9124423963133641,0.9956666666666667,1,0
mixed-independent,606,field-average,0.9953904555314533,0.95,0.9073724007561437,0.9955,1,0
mixed-independent,606,whole-call,0.9953904555314533,0.95,0.9073724007561437,0.9955,1,0
mixed-independent,606,joint-long-schema,0.9953904555314533,0.95,0.9073724007561437,0.9955,1,0
mixed-independent,607,field-average,0.9953370718029989,0.9506666666666667,0.9097888675623801,0.9941666666666666,1,0
mixed-independent,607,whole-call,0.9953370718029989,0.9506666666666667,0.9097888675623801,0.9941666666666666,1,0
mixed-independent,607,joint-long-schema,0.9953370718029989,0.9506666666666667,0.9097888675623801,0.9941666666666666,1,0
mixed-independent,608,field-average,0.9951426463354648,0.949,0.90625,0.9958333333333333,1,1
mixed-independent,608,whole-call,0.9951426463354648,0.949,0.90625,0.9958333333333333,0,0
mixed-independent,608,joint-long-schema,0.9951426463354648,0.949,0.90625,0.9958333333333333,0,0
mixed-independent,609,field-average,0.9956938379427462,0.955,0.9184981684981685,0.9953333333333333,1,0
mixed-independent,609,whole-call,0.9956938379427462,0.955,0.9184981684981685,0.9953333333333333,1,0
mixed-independent,609,joint-long-schema,0.9956938379427462,0.955,0.9184981684981685,0.9953333333333333,1,0
mixed-independent,610,field-average,0.9956193353474321,0.9523333333333334,0.9078694817658349,0.996,1,0
mixed-independent,610,whole-call,0.9956193353474321,0.9523333333333334,0.9078694817658349,0.996,1,0
mixed-independent,610,joint-long-schema,0.9956193353474321,0.9523333333333334,0.9078694817658349,0.996,1,0
mixed-independent,611,field-average,0.9951765562431744,0.9493333333333334,0.9101338432122371,0.9953333333333333,1,1
mixed-independent,611,whole-call,0.9951765562431744,0.9493333333333334,0.9101338432122371,0.9953333333333333,0,0
mixed-independent,611,joint-long-schema,0.9951765562431744,0.9493333333333334,0.9101338432122371,0.9953333333333333,0,0
mixed-independent,612,field-average,0.9949848942598187,0.9466666666666667,0.9053926206244087,0.9956666666666667,1,1
mixed-independent,612,whole-call,0.9949848942598187,0.9466666666666667,0.9053926206244087,0.9956666666666667,0,0
mixed-independent,612,joint-long-schema,0.9949848942598187,0.9466666666666667,0.9053926206244087,0.9956666666666667,0,0
mixed-independent,613,field-average,0.9944920805049422,0.9403333333333334,0.8854460093896713,0.996,1,1
mixed-independent,613,whole-call,0.9944920805049422,0.9403333333333334,0.8854460093896713,0.996,0,0
mixed-independent,613,joint-long-schema,0.9944920805049422,0.9403333333333334,0.8854460093896713,0.996,0,0
mixed-independent,614,field-average,0.9951765562431744,0.9483333333333334,0.9094412331406551,0.9961666666666666,1,1
mixed-independent,614,whole-call,0.9951765562431744,0.9483333333333334,0.9094412331406551,0.9961666666666666,0,0
mixed-independent,614,joint-long-schema,0.9951765562431744,0.9483333333333334,0.9094412331406551,0.9961666666666666,0,0
mixed-independent,615,field-average,0.9954128440366973,0.9526666666666667,0.9171428571428571,0.996,1,0
mixed-independent,615,whole-call,0.9954128440366973,0.9526666666666667,0.9171428571428571,0.996,1,0
mixed-independent,615,joint-long-schema,0.9954128440366973,0.9526666666666667,0.9171428571428571,0.996,1,0
mixed-independent,616,field-average,0.99509682224429,0.95,0.904572564612326,0.9958333333333333,1,0
mixed-independent,616,whole-call,0.99509682224429,0.95,0.904572564612326,0.9958333333333333,1,0
mixed-independent,616,joint-long-schema,0.99509682224429,0.95,0.904572564612326,0.9958333333333333,1,0
mixed-independent,617,field-average,0.9951990632318501,0.9463333333333334,0.912375790424571,0.9943333333333333,1,1
mixed-independent,617,whole-call,0.9951990632318501,0.9463333333333334,0.912375790424571,0.9943333333333333,0,0
mixed-independent,617,joint-long-schema,0.9951990632318501,0.9463333333333334,0.912375790424571,0.9943333333333333,0,0
mixed-independent,618,field-average,0.9958167810280486,0.954,0.9150141643059491,0.9958333333333333,1,0
mixed-independent,618,whole-call,0.9958167810280486,0.954,0.9150141643059491,0.9958333333333333,1,0
mixed-independent,618,joint-long-schema,0.9958167810280486,0.954,0.9150141643059491,0.9958333333333333,1,0
mixed-independent,619,field-average,0.9957516339869281,0.954,0.9091769157994324,0.996,1,0
mixed-independent,619,whole-call,0.9957516339869281,0.954,0.9091769157994324,0.996,1,0
mixed-independent,619,joint-long-schema,0.9957516339869281,0.954,0.9091769157994324,0.996,1,0
mixed-independent,620,field-average,0.9955560893586356,0.9513333333333334,0.9104761904761904,0.9955,1,0
mixed-independent,620,whole-call,0.9955560893586356,0.9513333333333334,0.9104761904761904,0.9955,1,0
mixed-independent,620,joint-long-schema,0.9955560893586356,0.9513333333333334,0.9104761904761904,0.9955,1,0
mixed-independent,621,field-average,0.9953876763535512,0.9513333333333334,0.9156279961649089,0.9948333333333333,1,0
mixed-independent,621,whole-call,0.9953876763535512,0.9513333333333334,0.9156279961649089,0.9948333333333333,1,0
mixed-independent,621,joint-long-schema,0.9953876763535512,0.9513333333333334,0.9156279961649089,0.9948333333333333,1,0
mixed-independent,622,field-average,0.9952567975830816,0.9506666666666667,0.9124423963133641,0.9945,1,0
mixed-independent,622,whole-call,0.9952567975830816,0.9506666666666667,0.9124423963133641,0.9945,1,0
mixed-independent,622,joint-long-schema,0.9952567975830816,0.9506666666666667,0.9124423963133641,0.9945,1,0
mixed-independent,623,field-average,0.9953670492587279,0.952,0.9116835326586936,0.9941666666666666,1,0
mixed-independent,623,whole-call,0.9953670492587279,0.952,0.9116835326586936,0.9941666666666666,1,0
mixed-independent,623,joint-long-schema,0.9953670492587279,0.952,0.9116835326586936,0.9941666666666666,1,0
mixed-independent,624,field-average,0.995145034414946,0.9503333333333334,0.9067961165048544,0.9958333333333333,1,0
mixed-independent,624,whole-call,0.995145034414946,0.9503333333333334,0.9067961165048544,0.9958333333333333,1,0
mixed-independent,624,joint-long-schema,0.995145034414946,0.9503333333333334,0.9067961165048544,0.9958333333333333,1,0
mixed-independent,625,field-average,0.9957695158102767,0.9563333333333334,0.9147058823529411,0.9958333333333333,1,0
mixed-independent,625,whole-call,0.9957695158102767,0.9563333333333334,0.9147058823529411,0.9958333333333333,1,0
mixed-independent,625,joint-long-schema,0.9957695158102767,0.9563333333333334,0.9147058823529411,0.9958333333333333,1,0
mixed-independent,626,field-average,0.9958667784832874,0.9566666666666667,0.9261744966442953,0.9956666666666667,1,0
mixed-independent,626,whole-call,0.9958667784832874,0.9566666666666667,0.9261744966442953,0.9956666666666667,1,0
mixed-independent,626,joint-long-schema,0.9958667784832874,0.9566666666666667,0.9261744966442953,0.9956666666666667,1,0
mixed-independent,627,field-average,0.995140586797066,0.9503333333333334,0.913926499032882,0.9966666666666667,1,0
mixed-independent,627,whole-call,0.995140586797066,0.9503333333333334,0.913926499032882,0.9966666666666667,1,0
mixed-independent,627,joint-long-schema,0.995140586797066,0.9503333333333334,0.913926499032882,0.9966666666666667,1,0
mixed-independent,628,field-average,0.9961598935655539,0.9583333333333334,0.9224880382775119,0.9968333333333333,1,0
mixed-independent,628,whole-call,0.9961598935655539,0.9583333333333334,0.9224880382775119,0.9968333333333333,1,0
mixed-independent,628,joint-long-schema,0.9961598935655539,0.9583333333333334,0.9224880382775119,0.9968333333333333,1,0
mixed-independent,629,field-average,0.9953025178504322,0.9516666666666667,0.9132189707366297,0.9941666666666666,1,0
mixed-independent,629,whole-call,0.9953025178504322,0.9516666666666667,0.9132189707366297,0.9941666666666666,1,0
mixed-independent,629,joint-long-schema,0.9953025178504322,0.9516666666666667,0.9132189707366297,0.9941666666666666,1,0
mixed-independent,630,field-average,0.9958078811833753,0.9556666666666667,0.9220657276995305,0.9958333333333333,1,0
mixed-independent,630,whole-call,0.9958078811833753,0.9556666666666667,0.9220657276995305,0.9958333333333333,1,0
mixed-independent,630,joint-long-schema,0.9958078811833753,0.9556666666666667,0.9220657276995305,0.9958333333333333,1,0
mixed-independent,631,field-average,0.9951620706337687,0.9473333333333334,0.896551724137931,0.995,1,1
mixed-independent,631,whole-call,0.9951620706337687,0.9473333333333334,0.896551724137931,0.995,0,0
mixed-independent,631,joint-long-schema,0.9951620706337687,0.9473333333333334,0.896551724137931,0.995,0,0
mixed-independent,632,field-average,0.9954954954954955,0.952,0.9039010466222646,0.9963333333333333,1,0
mixed-independent,632,whole-call,0.9954954954954955,0.952,0.9039010466222646,0.9963333333333333,1,0
mixed-independent,632,joint-long-schema,0.9954954954954955,0.952,0.9039010466222646,0.9963333333333333,1,0
mixed-independent,633,field-average,0.9952762497010285,0.95,0.9119850187265918,0.994,1,0
mixed-independent,633,whole-call,0.9952762497010285,0.95,0.9119850187265918,0.994,1,0
mixed-independent,633,joint-long-schema,0.9952762497010285,0.95,0.9119850187265918,0.994,1,0
mixed-independent,634,field-average,0.9958548600264328,0.9556666666666667,0.921421889616464,0.9953333333333333,1,0
mixed-independent,634,whole-call,0.9958548600264328,0.9556666666666667,0.921421889616464,0.9953333333333333,1,0
mixed-independent,634,joint-long-schema,0.9958548600264328,0.9556666666666667,0.921421889616464,0.9953333333333333,1,0
mixed-independent,635,field-average,0.9950294550810015,0.948,0.8959365708622399,0.9951666666666666,1,1
mixed-independent,635,whole-call,0.9950294550810015,0.948,0.8959365708622399,0.9951666666666666,0,0
mixed-independent,635,joint-long-schema,0.9950294550810015,0.948,0.8959365708622399,0.9951666666666666,0,0
mixed-independent,636,field-average,0.9956769683590876,0.9566666666666667,0.9227799227799228,0.996,1,0
mixed-independent,636,whole-call,0.9956769683590876,0.9566666666666667,0.9227799227799228,0.996,1,0
mixed-independent,636,joint-long-schema,0.9956769683590876,0.9566666666666667,0.9227799227799228,0.996,1,0
mixed-independent,637,field-average,0.9957259663032706,0.9556666666666667,0.9209486166007905,0.9961666666666666,1,0
mixed-independent,637,whole-call,0.9957259663032706,0.9556666666666667,0.9209486166007905,0.9961666666666666,1,0
mixed-independent,637,joint-long-schema,0.9957259663032706,0.9556666666666667,0.9209486166007905,0.9961666666666666,1,0
mixed-independent,638,field-average,0.9946262240267495,0.9433333333333334,0.8933582787652011,0.9951666666666666,1,1
mixed-independent,638,whole-call,0.9946262240267495,0.9433333333333334,0.8933582787652011,0.9951666666666666,0,0
mixed-independent,638,joint-long-schema,0.9946262240267495,0.9433333333333334,0.8933582787652011,0.9951666666666666,0,0
mixed-independent,639,field-average,0.9956823671497584,0.9533333333333334,0.9247619047619048,0.9955,1,0
mixed-independent,639,whole-call,0.9956823671497584,0.9533333333333334,0.9247619047619048,0.9955,1,0
mixed-independent,639,joint-long-schema,0.9956823671497584,0.9533333333333334,0.9247619047619048,0.9955,1,0
mixed-independent,640,field-average,0.9963687150837989,0.962,0.9301868239921337,0.9961666666666666,1,0
mixed-independent,640,whole-call,0.9963687150837989,0.962,0.9301868239921337,0.9961666666666666,1,0
mixed-independent,640,joint-long-schema,0.9963687150837989,0.962,0.9301868239921337,0.9961666666666666,1,0
mixed-independent,641,field-average,0.9955586025992608,0.9513333333333334,0.914175506268081,0.9953333333333333,1,0
mixed-independent,641,whole-call,0.9955586025992608,0.9513333333333334,0.914175506268081,0.9953333333333333,1,0
mixed-independent,641,joint-long-schema,0.9955586025992608,0.9513333333333334,0.914175506268081,0.9953333333333333,1,0
mixed-independent,642,field-average,0.9945304818092429,0.9446666666666667,0.8981390793339863,0.9956666666666667,1,1
mixed-independent,642,whole-call,0.9945304818092429,0.9446666666666667,0.8981390793339863,0.9956666666666667,0,0
mixed-independent,642,joint-long-schema,0.9945304818092429,0.9446666666666667,0.8981390793339863,0.9956666666666667,0,0
mixed-independent,643,field-average,0.9948630136986302,0.9446666666666667,0.8958333333333334,0.9935,1,1
mixed-independent,643,whole-call,0.9948630136986302,0.9446666666666667,0.8958333333333334,0.9935,0,0
mixed-independent,643,joint-long-schema,0.9948630136986302,0.9446666666666667,0.8958333333333334,0.9935,0,0
mixed-independent,644,field-average,0.9962359619893867,0.96,0.9188921859545005,0.9976666666666667,1,0
mixed-independent,644,whole-call,0.9962359619893867,0.96,0.9188921859545005,0.9976666666666667,1,0
mixed-independent,644,joint-long-schema,0.9962359619893867,0.96,0.9188921859545005,0.9976666666666667,1,0
mixed-independent,645,field-average,0.9952168746286393,0.948,0.9077946768060836,0.9941666666666666,1,1
mixed-independent,645,whole-call,0.9952168746286393,0.948,0.9077946768060836,0.9941666666666666,0,0
mixed-independent,645,joint-long-schema,0.9952168746286393,0.948,0.9077946768060836,0.9941666666666666,0,0
mixed-independent,646,field-average,0.9954572986069049,0.9526666666666667,0.9153992395437263,0.9948333333333333,1,0
mixed-independent,646,whole-call,0.9954572986069049,0.9526666666666667,0.9153992395437263,0.9948333333333333,1,0
mixed-independent,646,joint-long-schema,0.9954572986069049,0.9526666666666667,0.9153992395437263,0.9948333333333333,1,0
mixed-independent,647,field-average,0.9954178222597371,0.9513333333333334,0.9023696682464455,0.995,1,0
mixed-independent,647,whole-call,0.9954178222597371,0.9513333333333334,0.9023696682464455,0.995,1,0
mixed-independent,647,joint-long-schema,0.9954178222597371,0.9513333333333334,0.9023696682464455,0.995,1,0
mixed-independent,648,field-average,0.9957339949171004,0.9533333333333334,0.9161041465766635,0.9945,1,0
mixed-independent,648,whole-call,0.9957339949171004,0.9533333333333334,0.9161041465766635,0.9945,1,0
mixed-independent,648,joint-long-schema,0.9957339949171004,0.9533333333333334,0.9161041465766635,0.9945,1,0
mixed-independent,649,field-average,0.9959193470955353,0.956,0.9154135338345865,0.9963333333333333,1,0
mixed-independent,649,whole-call,0.9959193470955353,0.956,0.9154135338345865,0.9963333333333333,1,0
mixed-independent,649,joint-long-schema,0.9959193470955353,0.956,0.9154135338345865,0.9963333333333333,1,0
mixed-independent,650,field-average,0.9952295766249255,0.9483333333333334,0.9057639524245197,0.9936666666666667,1,1
mixed-independent,650,whole-call,0.9952295766249255,0.9483333333333334,0.9057639524245197,0.9936666666666667,0,0
mixed-independent,650,joint-long-schema,0.9952295766249255,0.9483333333333334,0.9057639524245197,0.9936666666666667,0,0
mixed-independent,651,field-average,0.9952527889864704,0.9473333333333334,0.9022421524663677,0.9943333333333333,1,1
mixed-independent,651,whole-call,0.9952527889864704,0.9473333333333334,0.9022421524663677,0.9943333333333333,0,0
mixed-independent,651,joint-long-schema,0.9952527889864704,0.9473333333333334,0.9022421524663677,0.9943333333333333,0,0
mixed-independent,652,field-average,0.9956161567299553,0.9543333333333334,0.9083175803402647,0.9966666666666667,1,0
mixed-independent,652,whole-call,0.9956161567299553,0.9543333333333334,0.9083175803402647,0.9966666666666667,1,0
mixed-independent,652,joint-long-schema,0.9956161567299553,0.9543333333333334,0.9083175803402647,0.9966666666666667,1,0
mixed-independent,653,field-average,0.9957436458713365,0.9546666666666667,0.9101338432122371,0.996,1,0
mixed-independent,653,whole-call,0.9957436458713365,0.9546666666666667,0.9101338432122371,0.996,1,0
mixed-independent,653,joint-long-schema,0.9957436458713365,0.9546666666666667,0.9101338432122371,0.996,1,0
mixed-independent,654,field-average,0.9956733698964046,0.9536666666666667,0.9124157844080847,0.9963333333333333,1,0
mixed-independent,654,whole-call,0.9956733698964046,0.9536666666666667,0.9124157844080847,0.9963333333333333,1,0
mixed-independent,654,joint-long-schema,0.9956733698964046,0.9536666666666667,0.9124157844080847,0.9963333333333333,1,0
mixed-independent,655,field-average,0.9949320223355184,0.9486666666666667,0.8980769230769231,0.9951666666666666,1,1
mixed-independent,655,whole-call,0.9949320223355184,0.9486666666666667,0.8980769230769231,0.9951666666666666,0,0
mixed-independent,655,joint-long-schema,0.9949320223355184,0.9486666666666667,0.8980769230769231,0.9951666666666666,0,0
mixed-independent,656,field-average,0.9953692566754871,0.951,0.9144486692015209,0.9955,1,0
mixed-independent,656,whole-call,0.9953692566754871,0.951,0.9144486692015209,0.9955,1,0
mixed-independent,656,joint-long-schema,0.9953692566754871,0.951,0.9144486692015209,0.9955,1,0
mixed-independent,657,field-average,0.9949898604318264,0.9466666666666667,0.9095149253731343,0.9945,1,1
mixed-independent,657,whole-call,0.9949898604318264,0.9466666666666667,0.9095149253731343,0.9945,0,0
mixed-independent,657,joint-long-schema,0.9949898604318264,0.9466666666666667,0.9095149253731343,0.9945,0,0
mixed-independent,658,field-average,0.9955510554737359,0.953,0.9117938553022795,0.9948333333333333,1,0
mixed-independent,658,whole-call,0.9955510554737359,0.953,0.9117938553022795,0.9948333333333333,1,0
mixed-independent,658,joint-long-schema,0.9955510554737359,0.953,0.9117938553022795,0.9948333333333333,1,0
mixed-independent,659,field-average,0.9952616521635475,0.948,0.9019426456984274,0.9966666666666667,1,1
mixed-independent,659,whole-call,0.9952616521635475,0.948,0.9019426456984274,0.9966666666666667,0,0
mixed-independent,659,joint-long-schema,0.9952616521635475,0.948,0.9019426456984274,0.9966666666666667,0,0
mixed-independent,660,field-average,0.9953895945285784,0.951,0.9156279961649089,0.9938333333333333,1,0
mixed-independent,660,whole-call,0.9953895945285784,0.951,0.9156279961649089,0.9938333333333333,1,0
mixed-independent,660,joint-long-schema,0.9953895945285784,0.951,0.9156279961649089,0.9938333333333333,1,0
mixed-independent,661,field-average,0.9962284482758621,0.9603333333333334,0.9295774647887324,0.9958333333333333,1,0
mixed-independent,661,whole-call,0.9962284482758621,0.9603333333333334,0.9295774647887324,0.9958333333333333,1,0
mixed-independent,661,joint-long-schema,0.9962284482758621,0.9603333333333334,0.9295774647887324,0.9958333333333333,1,0
mixed-independent,662,field-average,0.99541909124675,0.954,0.9184890656063618,0.9948333333333333,1,0
mixed-independent,662,whole-call,0.99541909124675,0.954,0.9184890656063618,0.9948333333333333,1,0
mixed-independent,662,joint-long-schema,0.99541909124675,0.954,0.9184890656063618,0.9948333333333333,1,0
mixed-independent,663,field-average,0.9954922027290448,0.9513333333333334,0.9250972762645915,0.9935,1,0
mixed-independent,663,whole-call,0.9954922027290448,0.9513333333333334,0.9250972762645915,0.9935,1,0
mixed-independent,663,joint-long-schema,0.9954922027290448,0.9513333333333334,0.9250972762645915,0.9935,1,0
mixed-independent,664,field-average,0.9958512416427889,0.9546666666666667,0.9226519337016574,0.9963333333333333,1,0
mixed-independent,664,whole-call,0.9958512416427889,0.9546666666666667,0.9226519337016574,0.9963333333333333,1,0
mixed-independent,664,joint-long-schema,0.9958512416427889,0.9546666666666667,0.9226519337016574,0.9963333333333333,1,0
mixed-independent,665,field-average,0.9951783992285439,0.9483333333333334,0.9056429232192414,0.9958333333333333,1,1
mixed-independent,665,whole-call,0.9951783992285439,0.9483333333333334,0.9056429232192414,0.9958333333333333,0,0
mixed-independent,665,joint-long-schema,0.9951783992285439,0.9483333333333334,0.9056429232192414,0.9958333333333333,0,0
mixed-independent,666,field-average,0.9955984839222399,0.953,0.9143672692673644,0.9951666666666666,1,0
mixed-independent,666,whole-call,0.9955984839222399,0.953,0.9143672692673644,0.9951666666666666,1,0
mixed-independent,666,joint-long-schema,0.9955984839222399,0.953,0.9143672692673644,0.9951666666666666,1,0
mixed-independent,667,field-average,0.9956008195733398,0.9543333333333334,0.9092592592592592,0.9961666666666666,1,0
mixed-independent,667,whole-call,0.9956008195733398,0.9543333333333334,0.9092592592592592,0.9961666666666666,1,0
mixed-independent,667,joint-long-schema,0.9956008195733398,0.9543333333333334,0.9092592592592592,0.9961666666666666,1,0
mixed-independent,668,field-average,0.9955671529175051,0.9546666666666667,0.9237804878048781,0.996,1,0
mixed-independent,668,whole-call,0.9955671529175051,0.9546666666666667,0.9237804878048781,0.996,1,0
mixed-independent,668,joint-long-schema,0.9955671529175051,0.9546666666666667,0.9237804878048781,0.996,1,0
mixed-independent,669,field-average,0.9946207148067104,0.945,0.8990384615384616,0.9955,1,1
mixed-independent,669,whole-call,0.9946207148067104,0.945,0.8990384615384616,0.9955,0,0
mixed-independent,669,joint-long-schema,0.9946207148067104,0.945,0.8990384615384616,0.9955,0,0
mixed-independent,670,field-average,0.9959912536443148,0.957,0.9216589861751152,0.9951666666666666,1,0
mixed-independent,670,whole-call,0.9959912536443148,0.957,0.9216589861751152,0.9951666666666666,1,0
mixed-independent,670,joint-long-schema,0.9959912536443148,0.957,0.9216589861751152,0.9951666666666666,1,0
mixed-independent,671,field-average,0.9954122752634842,0.9513333333333334,0.9135559921414538,0.9938333333333333,1,0
mixed-independent,671,whole-call,0.9954122752634842,0.9513333333333334,0.9135559921414538,0.9938333333333333,1,0
mixed-independent,671,joint-long-schema,0.9954122752634842,0.9513333333333334,0.9135559921414538,0.9938333333333333,1,0
mixed-independent,672,field-average,0.9959598432908913,0.958,0.9279538904899135,0.9951666666666666,1,0
mixed-independent,672,whole-call,0.9959598432908913,0.958,0.9279538904899135,0.9951666666666666,1,0
mixed-independent,672,joint-long-schema,0.9959598432908913,0.958,0.9279538904899135,0.9951666666666666,1,0
mixed-independent,673,field-average,0.995623292773777,0.9546666666666667,0.9078295341922695,0.9958333333333333,1,0
mixed-independent,673,whole-call,0.995623292773777,0.9546666666666667,0.9078295341922695,0.9958333333333333,1,0
mixed-independent,673,joint-long-schema,0.995623292773777,0.9546666666666667,0.9078295341922695,0.9958333333333333,1,0
mixed-independent,674,field-average,0.9959486412365993,0.9583333333333334,0.9168297455968689,0.9955,1,0
mixed-independent,674,whole-call,0.9959486412365993,0.9583333333333334,0.9168297455968689,0.9955,1,0
mixed-independent,674,joint-long-schema,0.9959486412365993,0.9583333333333334,0.9168297455968689,0.9955,1,0
mixed-independent,675,field-average,0.9952022349082958,0.9493333333333334,0.9146459747817652,0.9958333333333333,1,1
mixed-independent,675,whole-call,0.9952022349082958,0.9493333333333334,0.9146459747817652,0.9958333333333333,0,0
mixed-independent,675,joint-long-schema,0.9952022349082958,0.9493333333333334,0.9146459747817652,0.9958333333333333,0,0
mixed-independent,676,field-average,0.995489372219476,0.9533333333333334,0.9106090373280943,0.9946666666666667,1,0
mixed-independent,676,whole-call,0.995489372219476,0.9533333333333334,0.9106090373280943,0.9946666666666667,1,0
mixed-independent,676,joint-long-schema,0.995489372219476,0.9533333333333334,0.9106090373280943,0.9946666666666667,1,0
mixed-independent,677,field-average,0.9956567274519468,0.956,0.9114427860696518,0.995,1,0
mixed-independent,677,whole-call,0.9956567274519468,0.956,0.9114427860696518,0.995,1,0
mixed-independent,677,joint-long-schema,0.9956567274519468,0.956,0.9114427860696518,0.995,1,0
mixed-independent,678,field-average,0.995625150856867,0.9533333333333334,0.9134078212290503,0.9958333333333333,1,0
mixed-independent,678,whole-call,0.995625150856867,0.9533333333333334,0.9134078212290503,0.9958333333333333,1,0
mixed-independent,678,joint-long-schema,0.995625150856867,0.9533333333333334,0.9134078212290503,0.9958333333333333,1,0
mixed-independent,679,field-average,0.9957795731339684,0.9556666666666667,0.9136276391554703,0.9971666666666666,1,0
mixed-independent,679,whole-call,0.9957795731339684,0.9556666666666667,0.9136276391554703,0.9971666666666666,1,0
mixed-independent,679,joint-long-schema,0.9957795731339684,0.9556666666666667,0.9136276391554703,0.9971666666666666,1,0
mixed-independent,680,field-average,0.9956759077526988,0.9546666666666667,0.9072063178677197,0.9945,1,0
mixed-independent,680,whole-call,0.9956759077526988,0.9546666666666667,0.9072063178677197,0.9945,1,0
mixed-independent,680,joint-long-schema,0.9956759077526988,0.9546666666666667,0.9072063178677197,0.9945,1,0
mixed-independent,681,field-average,0.9955016021690904,0.9526666666666667,0.9116234390009607,0.9951666666666666,1,0
mixed-independent,681,whole-call,0.9955016021690904,0.9526666666666667,0.9116234390009607,0.9951666666666666,1,0
mixed-independent,681,joint-long-schema,0.9955016021690904,0.9526666666666667,0.9116234390009607,0.9951666666666666,1,0
mixed-independent,682,field-average,0.9953788713428816,0.951,0.9084645669291339,0.9945,1,0
mixed-independent,682,whole-call,0.9953788713428816,0.951,0.9084645669291339,0.9945,1,0
mixed-independent,682,joint-long-schema,0.9953788713428816,0.951,0.9084645669291339,0.9945,1,0
mixed-independent,683,field-average,0.9953271028037384,0.9506666666666667,0.9100478468899521,0.9961666666666666,1,0
mixed-independent,683,whole-call,0.9953271028037384,0.9506666666666667,0.9100478468899521,0.9961666666666666,1,0
mixed-independent,683,joint-long-schema,0.9953271028037384,0.9506666666666667,0.9100478468899521,0.9961666666666666,1,0
mixed-independent,684,field-average,0.9958652559892983,0.9563333333333334,0.9217557251908397,0.9951666666666666,1,0
mixed-independent,684,whole-call,0.9958652559892983,0.9563333333333334,0.9217557251908397,0.9951666666666666,1,0
mixed-independent,684,joint-long-schema,0.9958652559892983,0.9563333333333334,0.9217557251908397,0.9951666666666666,1,0
mixed-independent,685,field-average,0.9957234068184556,0.9536666666666667,0.904096834264432,0.9961666666666666,1,0
mixed-independent,685,whole-call,0.9957234068184556,0.9536666666666667,0.904096834264432,0.9961666666666666,1,0
mixed-independent,685,joint-long-schema,0.9957234068184556,0.9536666666666667,0.904096834264432,0.9961666666666666,1,0
mixed-independent,686,field-average,0.9954726548352046,0.9523333333333334,0.9167464114832536,0.994,1,0
mixed-independent,686,whole-call,0.9954726548352046,0.9523333333333334,0.9167464114832536,0.994,1,0
mixed-independent,686,joint-long-schema,0.9954726548352046,0.9523333333333334,0.9167464114832536,0.994,1,0
mixed-independent,687,field-average,0.9953589869682813,0.952,0.8963831867057673,0.9958333333333333,1,0
mixed-independent,687,whole-call,0.9953589869682813,0.952,0.8963831867057673,0.9958333333333333,1,0
mixed-independent,687,joint-long-schema,0.9953589869682813,0.952,0.8963831867057673,0.9958333333333333,0,0
mixed-independent,688,field-average,0.9954178222597371,0.951,0.9217877094972067,0.996,1,0
mixed-independent,688,whole-call,0.9954178222597371,0.951,0.9217877094972067,0.996,1,0
mixed-independent,688,joint-long-schema,0.9954178222597371,0.951,0.9217877094972067,0.996,1,0
mixed-independent,689,field-average,0.9957846153846154,0.9553333333333334,0.9150390625,0.9955,1,0
mixed-independent,689,whole-call,0.9957846153846154,0.9553333333333334,0.9150390625,0.9955,1,0
mixed-independent,689,joint-long-schema,0.9957846153846154,0.9553333333333334,0.9150390625,0.9955,1,0
mixed-independent,690,field-average,0.9953830573096628,0.9486666666666667,0.9088372093023256,0.995,1,1
mixed-independent,690,whole-call,0.9953830573096628,0.9486666666666667,0.9088372093023256,0.995,0,0
mixed-independent,690,joint-long-schema,0.9953830573096628,0.9486666666666667,0.9088372093023256,0.995,0,0
mixed-independent,691,field-average,0.9957937088514996,0.955,0.9157088122605364,0.9945,1,0
mixed-independent,691,whole-call,0.9957937088514996,0.955,0.9157088122605364,0.9945,1,0
mixed-independent,691,joint-long-schema,0.9957937088514996,0.955,0.9157088122605364,0.9945,1,0
mixed-independent,692,field-average,0.9954402705640778,0.9516666666666667,0.9123809523809524,0.9936666666666667,1,0
mixed-independent,692,whole-call,0.9954402705640778,0.9516666666666667,0.9123809523809524,0.9936666666666667,1,0
mixed-independent,692,joint-long-schema,0.9954402705640778,0.9516666666666667,0.9123809523809524,0.9936666666666667,1,0
mixed-independent,693,field-average,0.9955776503598878,0.954,0.901077375122429,0.9953333333333333,1,0
mixed-independent,693,whole-call,0.9955776503598878,0.954,0.901077375122429,0.9953333333333333,1,0
mixed-independent,693,joint-long-schema,0.9955776503598878,0.954,0.901077375122429,0.9953333333333333,1,0
mixed-independent,694,field-average,0.9950345161680998,0.948,0.8971596474045054,0.9951666666666666,1,1
mixed-independent,694,whole-call,0.9950345161680998,0.948,0.8971596474045054,0.9951666666666666,0,0
