workload,rate,repeat,policy,throughputRps,dropRate,meanLatencySeconds,p95LatencySeconds,p99LatencySeconds,p95QueueWaitSeconds,shortP95LatencySeconds,longP95LatencySeconds,sloAttainment,oversubscribedFraction,meanActive
heavy-tail,4,4,underestimated-token-budget,4.003703703703704,0,2.6779871593481146,9.498038764637059,16.562233242275042,5.568648225493391,6.4246836647463965,16.562233242275042,0.8122109158186864,0.29673928114577014,5.415887297094948
heavy-tail,4,4,overestimated-token-budget,3.9962962962962965,0.0018501387604070306,3.1389466908617223,8.401750488442502,10.009807450291888,7.847124905152484,7.953192802381892,9.799820231316886,0.7377201112140871,0,1.925108483947907
heavy-tail,4,4,oracle-token-budget,3.9925925925925925,0.0027752081406105457,2.926589318955651,8.54394280238185,10.667190356351227,7.023575475228782,7.393472666789407,10.667190356351227,0.7597402597402597,0,3.116790315740876
heavy-tail,4,5,request-count-16,3.9925925925925925,0,1.7949153824823125,8.993672390519457,17.41090557685385,1.553007327276248,2.7354210599244766,17.41090557685385,0.8905380333951762,0.354878529111669,6.125698659166141
heavy-tail,4,5,estimated-token-budget,3.9851851851851854,0.0018552875695732839,2.1355679383658677,8.107247513961227,10.585732602078622,6.300937382291238,6.746507677262969,10.45662525316311,0.8717472118959108,0.025342897023648427,3.3297106843670394
heavy-tail,4,5,estimated-budget-shortest-first,3.9814814814814814,0.0027829313543599257,1.213415177098586,6.9755781632221385,10.537047593698333,3.4860749932459143,0.7015069329909736,10.537047593698333,0.9097674418604651,0.02473300822436551,3.2034484780594155
heavy-tail,4,5,underestimated-token-budget,3.9925925925925925,0,1.9414215847455116,8.725339742000642,15.03518754847525,4.691279798897654,5.156629958667395,15.03518754847525,0.8701298701298701,0.24519517971589658,4.953035116147301
heavy-tail,4,5,overestimated-token-budget,3.9814814814814814,0.0027829313543599257,2.399079904533724,7.136730743076669,9.639092367487308,6.6385076772629645,6.474470342581299,8.966646400199977,0.8744186046511628,0,1.8696600793943234
heavy-tail,4,5,oracle-token-budget,3.974074074074074,0.00463821892393321,2.187352114995656,7.327617718254544,10.354268450233917,5.567364727179722,5.979684694410935,9.444463968884463,0.8760484622553588,0,3.0449004576633083
heavy-tail,4,6,request-count-16,4.037037037037037,0,1.7093384803509422,9.309379840441977,15.965992915631148,0,1.4808745909584218,15.882163016116635,0.8935779816513761,0.3522170906873405,6.239138305761835
heavy-tail,4,6,estimated-token-budget,4.037037037037037,0,2.3062022817216077,6.653696817237218,9.960915098137946,4.961702616271822,5.252254478480154,9.882825545593136,0.8669724770642202,0.029766249835340396,3.3180262906040356
heavy-tail,4,6,estimated-budget-shortest-first,4.037037037037037,0,1.2779237494374702,7.404763689381639,10.65188261267221,4.022188908436277,0.7136250010012191,10.520184028991508,0.9055045871559633,0.02238319761075,3.1358002842052346
heavy-tail,4,6,underestimated-token-budget,4.037037037037037,0,1.8963144639763267,8.01164803875804,12.85977813737054,3.0956299506968747,3.699992191177955,12.592719936153799,0.8963302752293578,0.21641930062342005,4.954782185394527
heavy-tail,4,6,overestimated-token-budget,4.037037037037037,0,2.546929853536745,6.8175391937558345,7.973626344166462,6.139512307016545,6.2481212276855445,7.926748850097852,0.8339449541284404,0,1.8597291559063902
heavy-tail,4,6,oracle-token-budget,4.037037037037037,0,2.3644066694059984,7.026114887812184,9.490802336559554,5.408356419854783,5.908665186969216,9.431217097645387,0.8513761467889909,0,3.1167676588712507
heavy-tail,4,7,request-count-16,4.288888888888889,0,5.14244731000454,18.392707115164455,30.331250780241135,7.406769886693752,8.604526608488413,30.560721914551465,0.581174438687392,0.5993569126825098,9.825241917236564
heavy-tail,4,7,estimated-token-budget,4.2555555555555555,0.007772020725388601,4.1862848609461505,10.142275499267328,13.922527580663655,8.76155389551792,9.175240192975679,13.957140252191152,0.6022628372497825,0.06354124511571117,3.599551298239764
heavy-tail,4,7,estimated-budget-shortest-first,4.2555555555555555,0.007772020725388601,1.4486928666739278,9.257292186982852,13.535679417016041,5.465532989922224,0.7439611251922287,13.589584017805237,0.8912097476066144,0.05047932005994942,3.3336060689973452
heavy-tail,4,7,underestimated-token-budget,4.2592592592592595,0.0069084628670120895,4.3811441636450414,12.599732410628008,19.14867422376176,7.752896566927774,8.493201603700129,19.751922067876592,0.5791304347826087,0.43438807933447626,6.128441267401077
heavy-tail,4,7,overestimated-token-budget,4.2555555555555555,0.007772020725388601,4.275077059782854,9.81296414035333,10.602538967761177,9.153223685846058,9.491903789264683,10.792450126812298,0.597911227154047,0,2.001741505640778
heavy-tail,4,7,oracle-token-budget,4.266666666666667,0.0051813471502590676,3.7703419892018406,9.70776558066737,11.772438109959722,8.397934447540223,8.781342540814222,11.932280048983387,0.6519097222222222,0,3.1540057344971046
heavy-tail,4,8,request-count-16,3.9703703703703703,0,3.3721238330782057,15.711234236689677,24.859485874287657,3.7877556382850344,4.9332247838050876,24.859485874287657,0.8190298507462687,0.6056203565219559,9.406694873279935
heavy-tail,4,8,estimated-token-budget,3.962962962962963,0.0018656716417910447,4.394888808487896,9.959342139557535,12.981873843026989,8.493023625976463,8.910781579677774,12.981873843026989,0.5738317757009346,0.03485669701291379,3.49236089455359
heavy-tail,4,8,estimated-budget-shortest-first,3.948148148148148,0.005597014925373134,1.4781022140412994,8.852028390215978,13.053865415612421,5.593667852731187,0.6978579844209918,13.053865415612421,0.8789868667917449,0.026034790983934013,3.1664861611743285
heavy-tail,4,8,underestimated-token-budget,3.962962962962963,0.0018656716417910447,3.8960731611620165,11.932662590983043,16.772693475168694,7.046299823183233,7.7285228468199705,16.772693475168694,0.677570093457944,0.41261801534525844,5.962837853051348
heavy-tail,4,8,overestimated-token-budget,3.9592592592592593,0.002798507462686567,4.017676378505158,9.054551288318123,10.058844032743565,8.524128352541311,8.741756415259431,9.991467696703978,0.5968194574368568,0,1.8850839360767526
heavy-tail,4,8,oracle-token-budget,3.9555555555555557,0.0037313432835820895,4.084901193245799,9.577407008778437,11.849357669264379,8.142801288318083,8.751256415259405,11.849357669264379,0.5898876404494382,0,3.2519915847710035
heavy-tail,4,9,request-count-16,3.8925925925925924,0.00942507068803016,5.669998690065415,20.63320119261661,31.89476336905824,9.173367030697591,10.435900620895922,31.89476336905824,0.5413891531874405,0.528812973910028,8.897285890780541
heavy-tail,4,9,estimated-token-budget,3.9,0.007540056550424128,4.501068211050696,11.147397360844991,13.615093889935252,9.024278323666266,9.316332641849442,14.668359620980965,0.5251661918328585,0.04036615968958379,3.3397808844565358
heavy-tail,4,9,estimated-budget-shortest-first,3.8925925925925924,0.00942507068803016,1.4485982129198423,9.396021518504284,13.417950610474634,5.516009245573599,0.709140422725909,13.635739581867057,0.8858230256898192,0.031296954220396224,3.119942469898946
heavy-tail,4,9,underestimated-token-budget,3.9,0.007540056550424128,4.708422008444486,13.756962869996755,20.37766903395476,8.621292982141881,9.31091169451048,20.72438072930271,0.5432098765432098,0.37024074171287363,5.573029360683639
heavy-tail,4,9,overestimated-token-budget,3.903703703703704,0.006597549481621112,4.232246323043446,9.507631991271296,10.454122723363241,8.809602277599652,9.220696010043639,10.178678231241662,0.5559772296015181,0,1.8810445302112575
heavy-tail,4,9,oracle-token-budget,3.903703703703704,0.006597549481621112,4.266251938139814,9.979740831276928,11.836633471832158,8.55908676328113,9.27250868440916,12.103524788086588,0.530360531309298,0,3.038977958679518
heavy-tail,4,10,request-count-16,4.014814814814815,0.02077687443541102,8.027465408036676,22.177405273299968,35.20191692094717,9.500306538417675,10.730542167419799,34.962795795953355,0.35793357933579334,0.9624302705982152,14.555556300686908
heavy-tail,4,10,estimated-token-budget,3.9962962962962965,0.025293586269196026,6.445145015548433,11.432890629444216,14.693455492867685,9.294232178181545,9.745675368589957,14.601368565429894,0.3123262279888786,0.058711130503168035,4.264689466130189
heavy-tail,4,10,estimated-budget-shortest-first,4.018518518518518,0.01987353206865402,2.07002537338578,11.63494812066756,15.247403079946764,8.386871290536192,0.8033490953135356,15.247403079946764,0.8341013824884793,0.051601642118813344,3.8747998159706114
heavy-tail,4,10,underestimated-token-budget,4.04074074074074,0.014453477868112014,6.738447503120167,14.650171142444606,20.317163793969613,9.079991655938358,9.841806416010968,20.06811969337339,0.3281393217231897,0.5901232254064763,8.099907064137899
heavy-tail,4,10,overestimated-token-budget,3.9925925925925925,0.026196928635953028,6.274649126381273,10.038369528601635,11.09425211477074,9.410832090151658,9.678057677515284,11.041433114630252,0.2884972170686456,0,2.199324748622241
heavy-tail,4,10,oracle-token-budget,4.025925925925926,0.018066847335140017,6.407008768691097,10.71362779620091,13.075070128773646,9.303588679489863,9.771524642890455,13.023742983057673,0.2750689972401104,0,3.8839093790860493
heavy-tail,4,11,request-count-16,3.8777777777777778,0,1.5127879491573681,6.723290509301023,17.441268004895832,0.34857153558627374,1.6893684645558373,17.65322640263176,0.9149952244508118,0.24668843397507512,5.3408494513134155
heavy-tail,4,11,estimated-token-budget,3.8777777777777778,0,1.8821143230059185,7.68094700564842,11.773573717776316,6.750543662661258,6.984510573905695,12.187766321005384,0.87774594078319,0.037864874082971,3.1332220298237248
heavy-tail,4,11,estimated-budget-shortest-first,3.8703703703703702,0.0019102196752626551,1.0456648825014008,5.464250000000007,11.12749662194318,1.9966013617136298,0.6954615525303822,11.971351366905267,0.938755980861244,0.021472079956001568,2.969135134946138
heavy-tail,4,11,underestimated-token-budget,3.8777777777777778,0,1.6841927788905626,6.996169007152858,13.90755301295303,4.661665064452194,5.131523445621525,14.041881584742669,0.8739255014326648,0.20298181301398394,4.479565855040328
heavy-tail,4,11,overestimated-token-budget,3.8703703703703702,0.0019102196752626551,1.9599794767585286,7.354691185060588,9.920158346093984,6.605133679195788,6.7854401362559,9.38745682132874,0.9100478468899521,0,1.7849964791230528
heavy-tail,4,11,oracle-token-budget,3.8444444444444446,0.008595988538681949,1.8249452867989024,7.451474867781286,10.642071805041809,5.632548771070233,5.910940136255888,10.685089741531726,0.9026974951830443,0,2.7974643180138075
heavy-tail,4,12,request-count-16,4.003703703703704,0,1.58315004529875,8.498308705607485,14.666113322643227,0,1.493938206452782,14.666113322643227,0.9037927844588344,0.3531282121343277,5.943317305422986
heavy-tail,4,12,estimated-token-budget,4.003703703703704,0,2.0994265006835446,6.8173292302165365,9.739955260509134,4.333918279989973,4.58326903044177,9.739955260509134,0.8917668825161887,0.020344049830355704,3.2500566525035515
heavy-tail,4,12,estimated-budget-shortest-first,4.003703703703704,0,1.198452500794342,6.565697121109196,11.005719637441388,3.772863790516368,0.6829656988092054,11.005719637441388,0.9047178538390379,0.019371975839839146,3.125880514954635
heavy-tail,4,12,underestimated-token-budget,4.003703703703704,0,1.7587643713528143,7.554035586521152,12.853662098114853,2.8994246844907963,3.4915151815578866,12.853662098114853,0.8880666049953746,0.24072863024386346,4.940441840394572
heavy-tail,4,12,overestimated-token-budget,4.003703703703704,0,2.348120260937216,6.163196564448327,8.083353316361709,5.4625226086743055,5.499969227858344,7.473675859803933,0.8751156336725254,0,1.8476324307241976
heavy-tail,4,12,oracle-token-budget,4.003703703703704,0,2.1819757750535933,6.635773260023086,8.707856686725222,4.575121352167173,4.887277487512378,8.707856686725222,0.8954671600370028,0,2.990580385524347
heavy-tail,4,13,request-count-16,4.011111111111111,0,3.893964845546743,15.237565867594355,25.996457401949755,6.008434084781868,7.614652929654177,25.996457401949755,0.7109879963065558,0.7403479729909177,10.591270002395646
heavy-tail,4,13,estimated-token-budget,3.9814814814814814,0.007386888273314866,3.6622798476464586,10.020396173409885,12.610378549676753,8.783386107870179,9.29358187582281,12.610378549676753,0.6865116279069767,0.052236689686808335,3.862713014720425
heavy-tail,4,13,estimated-budget-shortest-first,3.977777777777778,0.008310249307479225,1.491318758380687,8.414681120438104,13.437008785512091,5.3279083085142815,0.7320851045757877,13.437008785512091,0.8919925512104283,0.040978607852394974,3.6120514389152123
heavy-tail,4,13,underestimated-token-budget,3.974074074074074,0.009233610341643583,3.545317707892902,11.494854168933045,17.764619819379327,7.850678097453333,8.554734802807033,17.764619819379327,0.7092264678471575,0.4443206284270766,6.479453027967098
heavy-tail,4,13,overestimated-token-budget,3.9814814814814814,0.007386888273314866,3.806690529555958,9.547635319209995,10.573680342269625,8.947073481730285,9.376901995250122,10.4516515389791,0.7106976744186047,0,2.0676416941332265
heavy-tail,4,13,oracle-token-budget,3.948148148148148,0.01569713758079409,3.541142156292871,9.65125076684069,12.118076722508327,8.661063604884042,9.157635319209987,12.118076722508327,0.7157598499061913,0,3.3914399573548284
heavy-tail,4,14,request-count-16,4.022222222222222,0.01092896174863388,6.113822321708075,20.31080326667501,29.54786619881024,9.153813374708363,10.311904307301319,29.54786619881024,0.501841620626151,0.6674282983815957,10.955894964500041
heavy-tail,4,14,estimated-token-budget,4.022222222222222,0.01092896174863388,4.66093610417739,10.301870593855284,13.68973463464161,9.037233759360163,9.453827129143718,13.68973463464161,0.5340699815837937,0.036777279441174704,3.5924301561837324
heavy-tail,4,14,estimated-budget-shortest-first,4.022222222222222,0.01092896174863388,1.5680043836878976,9.78753566138721,14.037240425242999,6.2550847300778685,0.7998319220104122,14.037240425242999,0.8738489871086557,0.02286149302938255,3.2273699724430944
heavy-tail,4,14,underestimated-token-budget,4.044444444444444,0.00546448087431694,4.825447003302838,13.163435548828573,18.0992827119901,8.18056848413974,8.787679108976647,18.0992827119901,0.554945054945055,0.4346181433621557,6.332483681463441
heavy-tail,4,14,overestimated-token-budget,4.018518518518518,0.011839708561020037,4.25151982512009,9.531807629508052,10.545003651088138,8.765509034964396,9.081806883227145,10.545003651088138,0.5935483870967742,0,1.9100514839791207
heavy-tail,4,14,oracle-token-budget,4.018518518518518,0.011839708561020037,4.092033280341816,9.744114846743713,12.162224937772365,8.5101299863003,8.878992168539753,12.162224937772365,0.6221198156682027,0,3.1828094000733516
heavy-tail,4,15,request-count-16,3.9962962962962965,0,3.181000945701164,12.950319554375426,24.698191232297702,5.000697152069108,6.398417927779207,24.675913681108483,0.7933271547729379,0.6483576504694561,9.298643091002049
heavy-tail,4,15,estimated-token-budget,3.977777777777778,0.004633920296570899,3.601781380541359,9.910559599318546,12.894403598910088,7.901892764757051,8.285023618325212,12.365676372910855,0.7188081936685289,0.06771938103236856,3.7096362728954597
heavy-tail,4,15,estimated-budget-shortest-first,3.966666666666667,0.0074142724745134385,1.4995354488688815,8.700571692105854,12.7359551697852,4.285805886100533,0.7877742494641495,12.7359551697852,0.8832866479925303,0.05499090370271492,3.4652788472284675
heavy-tail,4,15,underestimated-token-budget,3.977777777777778,0.004633920296570899,3.202526570690502,10.880547404473262,17.680439876866373,6.3318538846774715,7.033106497422352,17.636728196067963,0.7616387337057728,0.4567616678459242,6.2731358406879805
heavy-tail,4,15,overestimated-token-budget,3.962962962962963,0.008341056533827619,3.7368755262766773,9.235236208518415,10.318216299326423,8.640137915740894,8.898530901207323,10.17497474838774,0.7121495327102804,0,1.9774210628678333
heavy-tail,4,15,oracle-token-budget,3.9703703703703703,0.006487488415199258,3.4620732177696567,9.407842379411107,11.27631517597817,7.844893670110736,8.46087532026175,11.189001438030914,0.7360074626865671,0,3.3168587656008155
heavy-tail,4,16,request-count-16,4.074074074074074,0,3.975500284167183,16.634455257660647,26.757760759353914,3.7539819193191306,5.243049207942505,26.549575540867465,0.7854545454545454,0.6999161664725685,10.694339399884187
heavy-tail,4,16,estimated-token-budget,4.066666666666666,0.0018181818181818182,5.26633969710391,11.003650541862811,13.344404488585667,8.48306565951799,8.820688133646513,13.342195232643888,0.44626593806921677,0.03848657889761306,3.778877433659864
heavy-tail,4,16,estimated-budget-shortest-first,4.059259259259259,0.0036363636363636364,1.748687926141583,10.053630367437108,12.869484271532258,6.5439122095040005,0.7473248579483709,12.859576424730875,0.8558394160583942,0.025851552761250843,3.567235866696794
heavy-tail,4,16,underestimated-token-budget,4.074074074074074,0,4.819254538577124,13.401144860713345,19.207353204344116,7.255490333786611,8.068875618372317,18.35702130494502,0.5636363636363636,0.4408524362778856,6.666417197303375
heavy-tail,4,16,overestimated-token-budget,4.059259259259259,0.0036363636363636364,5.0164757471818255,9.328934112939862,10.294583358468145,8.505589421849379,8.67193051432136,10.229263861021963,0.46624087591240876,0,1.9999402594449598
heavy-tail,4,16,oracle-token-budget,4.059259259259259,0.0036363636363636364,5.145400607694035,10.286166278960934,12.353160967420791,8.487034044359802,8.877534044359834,12.214085512323322,0.4543795620437956,0,3.393788262850511
heavy-tail,4,17,request-count-16,3.903703703703704,0.007532956685499058,5.435116601450618,20.38485058177048,30.87694818974356,7.769173110181498,9.032109868751263,30.57614011129772,0.6347248576850095,0.8039294454109875,12.188098320659012
heavy-tail,4,17,estimated-token-budget,3.8666666666666667,0.01694915254237288,5.318963676772097,11.188004689306638,14.50930523371332,9.1297887216721,9.609671362354426,14.50930523371332,0.46839080459770116,0.07199546324658039,4.086828393474753
heavy-tail,4,17,estimated-budget-shortest-first,3.8703703703703702,0.0160075329566855,1.9011997460510521,11.40105699852495,14.484916934183701,7.933335020201952,0.7690556927575756,14.484916934183701,0.8555023923444977,0.05021213344114192,3.7813732787178553
heavy-tail,4,17,underestimated-token-budget,3.9,0.00847457627118644,5.781875370317202,14.024971874681313,19.854627931208142,8.579129429108185,9.265476103881952,19.779770773436354,0.4634377967711301,0.5546598874631432,7.537463892490758
heavy-tail,4,17,overestimated-token-budget,3.859259259259259,0.018832391713747645,5.325890304477621,10.168835243562555,11.219859682166145,9.461327258206168,9.74971599819861,11.168167855952788,0.4961612284069098,0,2.121384504105014
heavy-tail,4,17,oracle-token-budget,3.8703703703703702,0.0160075329566855,5.34022241936937,10.753585505838302,13.218836735597229,9.14314464149399,9.615046729179852,13.218836735597229,0.4727272727272727,0,3.5549198823779475
heavy-tail,4,18,request-count-16,3.825925925925926,0,1.7134760504826163,8.173965550333833,20.560210594519617,1.4734483573091097,2.7834252906845336,20.560210594519617,0.9157792836398838,0.3208232041933935,5.676494594652418
heavy-tail,4,18,estimated-token-budget,3.8185185185185184,0.001936108422071636,2.0814564676023886,8.278416640061806,11.681024482944224,6.900894468580248,7.1096326326157,11.681024482944224,0.8234723569350145,0.03309529483377561,2.970255613762061
heavy-tail,4,18,estimated-budget-shortest-first,3.811111111111111,0.003872216844143272,0.9987766979792967,5.622707170504384,11.356013888061,1.7971893607124798,0.5982306199581444,11.356013888061,0.9416909620991254,0.026790878469193147,2.7301067236411543
heavy-tail,4,18,underestimated-token-budget,3.825925925925926,0,1.9587015251258424,8.77302881534942,14.344466775548142,5.560648801171595,6.091527698250104,14.344466775548142,0.8528557599225557,0.2555700598980419,4.355934643956558
heavy-tail,4,18,overestimated-token-budget,3.811111111111111,0.003872216844143272,2.0105691610644234,8.079866375916367,9.96943708434307,7.712445209800819,7.8664452098008155,9.772237800119342,0.8775510204081632,0,1.6185369553886644
heavy-tail,4,18,oracle-token-budget,3.814814814814815,0.002904162633107454,1.915321316751412,7.805004986256762,10.271653249689194,7.170558956461775,7.381715469929816,10.148278449267934,0.8669902912621359,0,2.542422770905209
heavy-tail,4,19,request-count-16,3.903703703703704,0,0.8892398520590304,4.0980011429984415,7.301277246720417,0,0.9320696257933605,7.301277246720417,0.967741935483871,0.0798454665843006,3.440985729776458
heavy-tail,4,19,estimated-token-budget,3.903703703703704,0,0.9988862219857846,4.587901597662238,7.083825984353638,2.2128990939641824,2.4186624922487,6.9026184678087645,0.959203036053131,0.010252404718014377,2.5422203380688435
heavy-tail,4,19,estimated-budget-shortest-first,3.903703703703704,0,0.7798581035181659,3.7873723194252307,8.197649049682525,0.6273757102522382,0.6096388084554007,8.197649049682525,0.9753320683111955,0.01618083577089096,2.493643403680903
heavy-tail,4,19,underestimated-token-budget,3.903703703703704,0,0.9368366087469778,4.174099482495734,7.111426353113899,0.5440680013826977,1.3992818744067677,7.111426353113899,0.9658444022770398,0.053957379301904154,3.2195500980480563
heavy-tail,4,19,overestimated-token-budget,3.903703703703704,0,1.1081778672145333,3.7883747178938165,6.701329094566859,2.951266970528337,2.991428445144379,6.086580912998727,0.961100569259962,0,1.591426931809615
heavy-tail,4,19,oracle-token-budget,3.903703703703704,0,1.013941803086211,4.280761329290115,6.667586908566278,2.532016970528332,2.643863591605225,6.573705801375496,0.9639468690702088,0,2.4605940661762347
heavy-tail,4,20,request-count-16,4.114814814814815,0,2.6904122800196695,13.157173963315472,22.158371590617833,3.093204412064466,4.201900048135258,22.158371590617833,0.8460846084608461,0.5232780658801331,8.441322364118285
heavy-tail,4,20,estimated-token-budget,4.1,0.0036003600360036,3.458446871322561,9.377993611469549,12.088672242670825,7.948415580485829,8.181165580485839,12.088672242670825,0.7154471544715447,0.03520602287730004,3.450694273427016
heavy-tail,4,20,estimated-budget-shortest-first,4.0962962962962965,0.004500450045004501,1.4629119873612855,9.137109691252675,12.523130060001307,5.264319539780274,0.7026430771997241,12.523130060001307,0.895117540687161,0.026404236420036684,3.2253175351466963
heavy-tail,4,20,underestimated-token-budget,4.114814814814815,0,3.170719492113074,10.926253451285959,15.597287927110898,7.003434567536061,7.586788165405181,15.597287927110898,0.7668766876687669,0.3400516528846709,5.863323286685091
heavy-tail,4,20,overestimated-token-budget,4.0851851851851855,0.0072007200720072,3.547969428710816,8.999294734900715,10.202828323406067,8.620360910022555,8.771273519712992,10.100690927523942,0.6990027198549411,0,1.8753399589564088
heavy-tail,4,20,oracle-token-budget,4.092592592592593,0.0054005400540054005,3.317834760756456,9.52448631182149,11.371202241798954,8.090561982840256,8.462635024223346,11.371202241798954,0.7276018099547511,0,3.1196350696626762
heavy-tail,4,21,request-count-16,4.0814814814814815,0,3.4180722198215343,15.354341837761098,26.583998540897156,3.576887861187842,4.858382322495885,27.152061872156168,0.8194192377495463,0.6913941864766509,10.52220110589775
heavy-tail,4,21,estimated-token-budget,4.07037037037037,0.0027223230490018148,4.552980947436522,10.08144151261476,13.108108389393124,8.49295279285569,9.295649255107435,13.108108389393124,0.5659690627843494,0.07425067460098003,3.887764267967594
heavy-tail,4,21,estimated-budget-shortest-first,4.04074074074074,0.009981851179673321,1.5821379350932163,9.605993216031806,14.779628712289366,5.916534238545822,0.7948302186067906,14.779628712289366,0.8817598533455545,0.06656094138655981,3.553172386278266
heavy-tail,4,21,underestimated-token-budget,4.0814814814814815,0,4.161549119445651,12.454919375065387,18.183278203519365,7.065851038278652,7.795116008757375,18.768244385425135,0.6796733212341198,0.495351686311455,6.853926256256449
heavy-tail,4,21,overestimated-token-budget,4.04074074074074,0.009981851179673321,4.489765164851905,9.52516197243952,10.630569381266355,8.684865935981165,9.060370059542322,10.347123759328326,0.5462878093492209,0,2.0832440849428564
heavy-tail,4,21,oracle-token-budget,4.062962962962963,0.004537205081669692,4.528811745129294,9.798214392118425,12.45470528574532,8.372979641229733,8.976842488533805,12.45470528574532,0.5469462169553327,0,3.3856767533483514
heavy-tail,4,22,request-count-16,3.9444444444444446,0,1.4128985129118181,5.578711221956681,18.58283090789638,1.1737992759704525,2.2752630291120965,20.47970449765853,0.9408450704225352,0.20630378076211783,4.7079164817368735
heavy-tail,4,22,estimated-token-budget,3.925925925925926,0.004694835680751174,1.7640889917338114,7.88792552901964,11.027138614729097,6.396638614729085,6.751961000185901,11.602759932450994,0.8650943396226415,0.025380303256985346,2.641697759865797
heavy-tail,4,22,estimated-budget-shortest-first,3.9296296296296296,0.003755868544600939,0.9169057768362386,4.655816263832435,10.977920974462904,1.086923066707513,0.7182297489663654,11.182823011005553,0.9547596606974552,0.023565895204093742,2.5109656775291485
heavy-tail,4,22,underestimated-token-budget,3.9444444444444446,0,1.7600550101343826,7.677690900041,14.2825729132812,5.558742028787293,6.724813983726023,15.162567374734039,0.8694835680751174,0.14970733959084553,3.6975050576605697
heavy-tail,4,22,overestimated-token-budget,3.911111111111111,0.008450704225352112,1.870047551003342,7.916453038136325,9.898093250467042,7.2057829050142175,7.3688998025322405,9.498466083114238,0.865530303030303,0,1.6306961881857378
heavy-tail,4,22,oracle-token-budget,3.911111111111111,0.008450704225352112,1.7467482609892335,8.021370202935145,10.636211740046434,6.658209754248844,6.843986076399062,10.652854036499235,0.8693181818181818,0,2.367852898396019
heavy-tail,4,23,request-count-16,3.7666666666666666,0,1.8668075094472252,9.772952108585457,17.748227474329724,0.7169074106521691,1.998534067276296,17.965409803712674,0.8938053097345132,0.42300354822098923,6.25286359043473
heavy-tail,4,23,estimated-token-budget,3.7666666666666666,0,2.3316417772473823,7.563776487822508,10.471357387969846,5.781901379511481,6.068597410631099,10.583794290834533,0.8475909537856441,0.05454442540230246,3.424757207448534
heavy-tail,4,23,estimated-budget-shortest-first,3.7666666666666666,0,1.350443081912316,8.35867667620272,11.51394396325577,3.576143967773646,0.7118449352438176,11.537674085578729,0.9026548672566371,0.03786935108632262,3.250409889071135
heavy-tail,4,23,underestimated-token-budget,3.7666666666666666,0,2.002801862384329,8.965318667693623,13.322316793825422,3.886426196793508,4.474715133428077,13.598792168113917,0.8682399213372665,0.32458957902631785,5.06917189036914
heavy-tail,4,23,overestimated-token-budget,3.7666666666666666,0,2.758070730883924,7.331314057974652,8.639060023931648,6.762529203680117,7.055072005621895,8.634194062508556,0.8249754178957719,0,1.9047145985004785
heavy-tail,4,23,oracle-token-budget,3.7666666666666666,0,2.5412627866486126,7.522111196135143,9.779732837425712,6.064174050468722,6.420636463771018,9.671815969234274,0.8348082595870207,0,2.877833800665388
heavy-tail,4,24,request-count-16,3.962962962962963,0,4.374042784913195,17.997484906373614,29.017973541868884,6.262260088009242,7.3774046591992715,29.017973541868884,0.6915887850467289,0.6189568706686291,9.934688465255723
heavy-tail,4,24,estimated-token-budget,3.9407407407407407,0.005607476635514018,4.580900559877741,10.333266105357154,13.685713698118235,8.34737978522918,8.614372872831837,13.685713698118235,0.5328947368421053,0.06329997117860052,3.5264314025500725
heavy-tail,4,24,estimated-budget-shortest-first,3.937037037037037,0.0065420560747663555,1.6755206881407572,10.11327400937671,14.123483160871245,7.078430046460596,0.706187934529737,14.123483160871245,0.8673565380997178,0.0572526679806141,3.270142479479169
heavy-tail,4,24,underestimated-token-budget,3.9555555555555557,0.001869158878504673,4.695382595725639,13.137978707044454,20.61288657995226,8.349318976284422,8.860808884572691,20.61288657995226,0.5674157303370787,0.4427983117641724,6.07869633921742
heavy-tail,4,24,overestimated-token-budget,3.937037037037037,0.0065420560747663555,4.6638964430656,9.531598347447414,10.804829579388468,8.953968175248178,9.19558774032103,10.804829579388468,0.5239887111947319,0,1.9048016753800268
heavy-tail,4,24,oracle-token-budget,3.9296296296296296,0.008411214953271028,4.705458088928586,10.138340578520058,12.017262423276549,8.785449997383012,9.163464860748775,12.017262423276549,0.5042412818096136,0,2.997602117446866
heavy-tail,4,25,request-count-16,4.0814814814814815,0,4.582673306154217,17.32653164569797,28.80322168230269,6.157772446145572,7.419153445890629,28.80322168230269,0.6796733212341198,0.6943554616279047,10.896025465235903
heavy-tail,4,25,estimated-token-budget,4.059259259259259,0.0054446460980036296,4.001661862394591,9.747808994286729,12.733392660044373,7.040001540022146,7.7212224710448965,12.733392660044373,0.6021897810218978,0.05359966403806266,3.7266498588886465
heavy-tail,4,25,estimated-budget-shortest-first,4.055555555555555,0.006352087114337568,1.711725672067572,10.319345222002568,14.404188525660047,6.874062869124231,0.9099999999999966,14.404188525660047,0.8757990867579909,0.04567770497782874,3.4545117604541633
heavy-tail,4,25,underestimated-token-budget,4.074074074074074,0.0018148820326678765,4.118661356710722,12.450820680115314,19.1421073482679,6.812946355588451,7.480372702753144,19.1421073482679,0.6563636363636364,0.42540768281564534,6.465445901252333
heavy-tail,4,25,overestimated-token-budget,4.062962962962963,0.004537205081669692,4.303166852052595,9.309362558064038,10.36167600435516,8.523630204324775,8.78254346283552,10.329434964467055,0.5278030993618961,0,2.059411744871643
