scenario,repeat,policy,trueRate,estimate,biasPoints,promotion,discordantRate,coverage,escalationRate
unbiased_negative_control,707,swap_drop_discordant,0.426,0.444,1.8000000000000016,0,0,1,0
unbiased_negative_control,707,swap_tie_aware,0.426,0.444,1.8000000000000016,0,0,1,0
unbiased_negative_control,707,swap_escalate_discordant,0.426,0.444,1.8000000000000016,0,0,1,0
unbiased_negative_control,707,truth_reference,0.426,0.426,0,0,0,1,0
unbiased_negative_control,708,single_candidate_first,0.476,0.49,1.4000000000000012,0,0,1,0
unbiased_negative_control,708,randomized_single,0.476,0.49,1.4000000000000012,0,0,1,0
unbiased_negative_control,708,swap_drop_discordant,0.476,0.49,1.4000000000000012,0,0,1,0
unbiased_negative_control,708,swap_tie_aware,0.476,0.49,1.4000000000000012,0,0,1,0
unbiased_negative_control,708,swap_escalate_discordant,0.476,0.49,1.4000000000000012,0,0,1,0
unbiased_negative_control,708,truth_reference,0.476,0.476,0,0,0,1,0
unbiased_negative_control,709,single_candidate_first,0.516,0.484,-3.200000000000003,0,0,1,0
unbiased_negative_control,709,randomized_single,0.516,0.484,-3.200000000000003,0,0,1,0
unbiased_negative_control,709,swap_drop_discordant,0.516,0.484,-3.200000000000003,0,0,1,0
unbiased_negative_control,709,swap_tie_aware,0.516,0.484,-3.200000000000003,0,0,1,0
unbiased_negative_control,709,swap_escalate_discordant,0.516,0.484,-3.200000000000003,0,0,1,0
unbiased_negative_control,709,truth_reference,0.516,0.516,0,0,0,1,0
unbiased_negative_control,710,single_candidate_first,0.456,0.464,0.8000000000000007,0,0,1,0
unbiased_negative_control,710,randomized_single,0.456,0.464,0.8000000000000007,0,0,1,0
unbiased_negative_control,710,swap_drop_discordant,0.456,0.464,0.8000000000000007,0,0,1,0
unbiased_negative_control,710,swap_tie_aware,0.456,0.464,0.8000000000000007,0,0,1,0
unbiased_negative_control,710,swap_escalate_discordant,0.456,0.464,0.8000000000000007,0,0,1,0
unbiased_negative_control,710,truth_reference,0.456,0.456,0,0,0,1,0
unbiased_negative_control,711,single_candidate_first,0.478,0.472,-0.6000000000000005,0,0,1,0
unbiased_negative_control,711,randomized_single,0.478,0.472,-0.6000000000000005,0,0,1,0
unbiased_negative_control,711,swap_drop_discordant,0.478,0.472,-0.6000000000000005,0,0,1,0
unbiased_negative_control,711,swap_tie_aware,0.478,0.472,-0.6000000000000005,0,0,1,0
unbiased_negative_control,711,swap_escalate_discordant,0.478,0.472,-0.6000000000000005,0,0,1,0
unbiased_negative_control,711,truth_reference,0.478,0.478,0,0,0,1,0
unbiased_negative_control,712,single_candidate_first,0.474,0.466,-0.7999999999999952,0,0,1,0
unbiased_negative_control,712,randomized_single,0.474,0.466,-0.7999999999999952,0,0,1,0
unbiased_negative_control,712,swap_drop_discordant,0.474,0.466,-0.7999999999999952,0,0,1,0
unbiased_negative_control,712,swap_tie_aware,0.474,0.466,-0.7999999999999952,0,0,1,0
unbiased_negative_control,712,swap_escalate_discordant,0.474,0.466,-0.7999999999999952,0,0,1,0
unbiased_negative_control,712,truth_reference,0.474,0.474,0,0,0,1,0
unbiased_negative_control,713,single_candidate_first,0.528,0.526,-0.20000000000000018,1,0,1,0
unbiased_negative_control,713,randomized_single,0.528,0.526,-0.20000000000000018,1,0,1,0
unbiased_negative_control,713,swap_drop_discordant,0.528,0.526,-0.20000000000000018,1,0,1,0
unbiased_negative_control,713,swap_tie_aware,0.528,0.526,-0.20000000000000018,1,0,1,0
unbiased_negative_control,713,swap_escalate_discordant,0.528,0.526,-0.20000000000000018,1,0,1,0
unbiased_negative_control,713,truth_reference,0.528,0.528,0,1,0,1,0
unbiased_negative_control,714,single_candidate_first,0.486,0.5,1.4000000000000012,0,0,1,0
unbiased_negative_control,714,randomized_single,0.486,0.5,1.4000000000000012,0,0,1,0
unbiased_negative_control,714,swap_drop_discordant,0.486,0.5,1.4000000000000012,0,0,1,0
unbiased_negative_control,714,swap_tie_aware,0.486,0.5,1.4000000000000012,0,0,1,0
unbiased_negative_control,714,swap_escalate_discordant,0.486,0.5,1.4000000000000012,0,0,1,0
unbiased_negative_control,714,truth_reference,0.486,0.486,0,0,0,1,0
unbiased_negative_control,715,single_candidate_first,0.448,0.456,0.8000000000000007,0,0,1,0
unbiased_negative_control,715,randomized_single,0.448,0.456,0.8000000000000007,0,0,1,0
unbiased_negative_control,715,swap_drop_discordant,0.448,0.456,0.8000000000000007,0,0,1,0
unbiased_negative_control,715,swap_tie_aware,0.448,0.456,0.8000000000000007,0,0,1,0
unbiased_negative_control,715,swap_escalate_discordant,0.448,0.456,0.8000000000000007,0,0,1,0
unbiased_negative_control,715,truth_reference,0.448,0.448,0,0,0,1,0
unbiased_negative_control,716,single_candidate_first,0.508,0.478,-3.0000000000000027,0,0,1,0
unbiased_negative_control,716,randomized_single,0.508,0.478,-3.0000000000000027,0,0,1,0
unbiased_negative_control,716,swap_drop_discordant,0.508,0.478,-3.0000000000000027,0,0,1,0
unbiased_negative_control,716,swap_tie_aware,0.508,0.478,-3.0000000000000027,0,0,1,0
unbiased_negative_control,716,swap_escalate_discordant,0.508,0.478,-3.0000000000000027,0,0,1,0
unbiased_negative_control,716,truth_reference,0.508,0.508,0,0,0,1,0
unbiased_negative_control,717,single_candidate_first,0.47,0.482,1.200000000000001,0,0,1,0
unbiased_negative_control,717,randomized_single,0.47,0.482,1.200000000000001,0,0,1,0
unbiased_negative_control,717,swap_drop_discordant,0.47,0.482,1.200000000000001,0,0,1,0
unbiased_negative_control,717,swap_tie_aware,0.47,0.482,1.200000000000001,0,0,1,0
unbiased_negative_control,717,swap_escalate_discordant,0.47,0.482,1.200000000000001,0,0,1,0
unbiased_negative_control,717,truth_reference,0.47,0.47,0,0,0,1,0
unbiased_negative_control,718,single_candidate_first,0.482,0.51,2.8000000000000025,0,0,1,0
unbiased_negative_control,718,randomized_single,0.482,0.51,2.8000000000000025,0,0,1,0
unbiased_negative_control,718,swap_drop_discordant,0.482,0.51,2.8000000000000025,0,0,1,0
unbiased_negative_control,718,swap_tie_aware,0.482,0.51,2.8000000000000025,0,0,1,0
unbiased_negative_control,718,swap_escalate_discordant,0.482,0.51,2.8000000000000025,0,0,1,0
unbiased_negative_control,718,truth_reference,0.482,0.482,0,0,0,1,0
unbiased_negative_control,719,single_candidate_first,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,719,randomized_single,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,719,swap_drop_discordant,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,719,swap_tie_aware,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,719,swap_escalate_discordant,0.496,0.482,-1.4000000000000012,0,0,1,0
unbiased_negative_control,719,truth_reference,0.496,0.496,0,0,0,1,0
unbiased_negative_control,720,single_candidate_first,0.464,0.442,-2.200000000000002,0,0,1,0
unbiased_negative_control,720,randomized_single,0.464,0.442,-2.200000000000002,0,0,1,0
unbiased_negative_control,720,swap_drop_discordant,0.464,0.442,-2.200000000000002,0,0,1,0
unbiased_negative_control,720,swap_tie_aware,0.464,0.442,-2.200000000000002,0,0,1,0
unbiased_negative_control,720,swap_escalate_discordant,0.464,0.442,-2.200000000000002,0,0,1,0
unbiased_negative_control,720,truth_reference,0.464,0.464,0,0,0,1,0
unbiased_negative_control,721,single_candidate_first,0.488,0.49,0.20000000000000018,0,0,1,0
unbiased_negative_control,721,randomized_single,0.488,0.49,0.20000000000000018,0,0,1,0
unbiased_negative_control,721,swap_drop_discordant,0.488,0.49,0.20000000000000018,0,0,1,0
unbiased_negative_control,721,swap_tie_aware,0.488,0.49,0.20000000000000018,0,0,1,0
unbiased_negative_control,721,swap_escalate_discordant,0.488,0.49,0.20000000000000018,0,0,1,0
unbiased_negative_control,721,truth_reference,0.488,0.488,0,0,0,1,0
unbiased_negative_control,722,single_candidate_first,0.47,0.488,1.8000000000000016,0,0,1,0
unbiased_negative_control,722,randomized_single,0.47,0.488,1.8000000000000016,0,0,1,0
unbiased_negative_control,722,swap_drop_discordant,0.47,0.488,1.8000000000000016,0,0,1,0
unbiased_negative_control,722,swap_tie_aware,0.47,0.488,1.8000000000000016,0,0,1,0
unbiased_negative_control,722,swap_escalate_discordant,0.47,0.488,1.8000000000000016,0,0,1,0
unbiased_negative_control,722,truth_reference,0.47,0.47,0,0,0,1,0
unbiased_negative_control,723,single_candidate_first,0.486,0.49,0.40000000000000036,0,0,1,0
unbiased_negative_control,723,randomized_single,0.486,0.49,0.40000000000000036,0,0,1,0
unbiased_negative_control,723,swap_drop_discordant,0.486,0.49,0.40000000000000036,0,0,1,0
unbiased_negative_control,723,swap_tie_aware,0.486,0.49,0.40000000000000036,0,0,1,0
unbiased_negative_control,723,swap_escalate_discordant,0.486,0.49,0.40000000000000036,0,0,1,0
unbiased_negative_control,723,truth_reference,0.486,0.486,0,0,0,1,0
unbiased_negative_control,724,single_candidate_first,0.478,0.494,1.6000000000000014,0,0,1,0
unbiased_negative_control,724,randomized_single,0.478,0.494,1.6000000000000014,0,0,1,0
unbiased_negative_control,724,swap_drop_discordant,0.478,0.494,1.6000000000000014,0,0,1,0
unbiased_negative_control,724,swap_tie_aware,0.478,0.494,1.6000000000000014,0,0,1,0
unbiased_negative_control,724,swap_escalate_discordant,0.478,0.494,1.6000000000000014,0,0,1,0
unbiased_negative_control,724,truth_reference,0.478,0.478,0,0,0,1,0
unbiased_negative_control,725,single_candidate_first,0.486,0.486,0,0,0,1,0
unbiased_negative_control,725,randomized_single,0.486,0.486,0,0,0,1,0
unbiased_negative_control,725,swap_drop_discordant,0.486,0.486,0,0,0,1,0
unbiased_negative_control,725,swap_tie_aware,0.486,0.486,0,0,0,1,0
unbiased_negative_control,725,swap_escalate_discordant,0.486,0.486,0,0,0,1,0
unbiased_negative_control,725,truth_reference,0.486,0.486,0,0,0,1,0
unbiased_negative_control,726,single_candidate_first,0.51,0.512,0.20000000000000018,0,0,1,0
unbiased_negative_control,726,randomized_single,0.51,0.512,0.20000000000000018,0,0,1,0
unbiased_negative_control,726,swap_drop_discordant,0.51,0.512,0.20000000000000018,0,0,1,0
unbiased_negative_control,726,swap_tie_aware,0.51,0.512,0.20000000000000018,0,0,1,0
unbiased_negative_control,726,swap_escalate_discordant,0.51,0.512,0.20000000000000018,0,0,1,0
unbiased_negative_control,726,truth_reference,0.51,0.51,0,0,0,1,0
unbiased_negative_control,727,single_candidate_first,0.472,0.492,2.0000000000000018,0,0,1,0
unbiased_negative_control,727,randomized_single,0.472,0.492,2.0000000000000018,0,0,1,0
unbiased_negative_control,727,swap_drop_discordant,0.472,0.492,2.0000000000000018,0,0,1,0
unbiased_negative_control,727,swap_tie_aware,0.472,0.492,2.0000000000000018,0,0,1,0
unbiased_negative_control,727,swap_escalate_discordant,0.472,0.492,2.0000000000000018,0,0,1,0
unbiased_negative_control,727,truth_reference,0.472,0.472,0,0,0,1,0
unbiased_negative_control,728,single_candidate_first,0.504,0.498,-0.6000000000000005,0,0,1,0
unbiased_negative_control,728,randomized_single,0.504,0.498,-0.6000000000000005,0,0,1,0
unbiased_negative_control,728,swap_drop_discordant,0.504,0.498,-0.6000000000000005,0,0,1,0
unbiased_negative_control,728,swap_tie_aware,0.504,0.498,-0.6000000000000005,0,0,1,0
unbiased_negative_control,728,swap_escalate_discordant,0.504,0.498,-0.6000000000000005,0,0,1,0
unbiased_negative_control,728,truth_reference,0.504,0.504,0,0,0,1,0
unbiased_negative_control,729,single_candidate_first,0.498,0.51,1.200000000000001,0,0,1,0
unbiased_negative_control,729,randomized_single,0.498,0.51,1.200000000000001,0,0,1,0
unbiased_negative_control,729,swap_drop_discordant,0.498,0.51,1.200000000000001,0,0,1,0
unbiased_negative_control,729,swap_tie_aware,0.498,0.51,1.200000000000001,0,0,1,0
unbiased_negative_control,729,swap_escalate_discordant,0.498,0.51,1.200000000000001,0,0,1,0
unbiased_negative_control,729,truth_reference,0.498,0.498,0,0,0,1,0
unbiased_negative_control,730,single_candidate_first,0.48,0.486,0.6000000000000005,0,0,1,0
unbiased_negative_control,730,randomized_single,0.48,0.486,0.6000000000000005,0,0,1,0
unbiased_negative_control,730,swap_drop_discordant,0.48,0.486,0.6000000000000005,0,0,1,0
unbiased_negative_control,730,swap_tie_aware,0.48,0.486,0.6000000000000005,0,0,1,0
unbiased_negative_control,730,swap_escalate_discordant,0.48,0.486,0.6000000000000005,0,0,1,0
unbiased_negative_control,730,truth_reference,0.48,0.48,0,0,0,1,0
unbiased_negative_control,731,single_candidate_first,0.506,0.484,-2.200000000000002,0,0,1,0
unbiased_negative_control,731,randomized_single,0.506,0.484,-2.200000000000002,0,0,1,0
unbiased_negative_control,731,swap_drop_discordant,0.506,0.484,-2.200000000000002,0,0,1,0
unbiased_negative_control,731,swap_tie_aware,0.506,0.484,-2.200000000000002,0,0,1,0
unbiased_negative_control,731,swap_escalate_discordant,0.506,0.484,-2.200000000000002,0,0,1,0
unbiased_negative_control,731,truth_reference,0.506,0.506,0,0,0,1,0
unbiased_negative_control,732,single_candidate_first,0.448,0.472,2.399999999999997,0,0,1,0
unbiased_negative_control,732,randomized_single,0.448,0.472,2.399999999999997,0,0,1,0
unbiased_negative_control,732,swap_drop_discordant,0.448,0.472,2.399999999999997,0,0,1,0
unbiased_negative_control,732,swap_tie_aware,0.448,0.472,2.399999999999997,0,0,1,0
unbiased_negative_control,732,swap_escalate_discordant,0.448,0.472,2.399999999999997,0,0,1,0
unbiased_negative_control,732,truth_reference,0.448,0.448,0,0,0,1,0
unbiased_negative_control,733,single_candidate_first,0.5,0.492,-0.8000000000000007,0,0,1,0
unbiased_negative_control,733,randomized_single,0.5,0.492,-0.8000000000000007,0,0,1,0
unbiased_negative_control,733,swap_drop_discordant,0.5,0.492,-0.8000000000000007,0,0,1,0
unbiased_negative_control,733,swap_tie_aware,0.5,0.492,-0.8000000000000007,0,0,1,0
unbiased_negative_control,733,swap_escalate_discordant,0.5,0.492,-0.8000000000000007,0,0,1,0
unbiased_negative_control,733,truth_reference,0.5,0.5,0,0,0,1,0
unbiased_negative_control,734,single_candidate_first,0.46,0.494,3.3999999999999977,0,0,1,0
unbiased_negative_control,734,randomized_single,0.46,0.494,3.3999999999999977,0,0,1,0
unbiased_negative_control,734,swap_drop_discordant,0.46,0.494,3.3999999999999977,0,0,1,0
unbiased_negative_control,734,swap_tie_aware,0.46,0.494,3.3999999999999977,0,0,1,0
unbiased_negative_control,734,swap_escalate_discordant,0.46,0.494,3.3999999999999977,0,0,1,0
unbiased_negative_control,734,truth_reference,0.46,0.46,0,0,0,1,0
unbiased_negative_control,735,single_candidate_first,0.458,0.474,1.5999999999999959,0,0,1,0
unbiased_negative_control,735,randomized_single,0.458,0.474,1.5999999999999959,0,0,1,0
unbiased_negative_control,735,swap_drop_discordant,0.458,0.474,1.5999999999999959,0,0,1,0
unbiased_negative_control,735,swap_tie_aware,0.458,0.474,1.5999999999999959,0,0,1,0
unbiased_negative_control,735,swap_escalate_discordant,0.458,0.474,1.5999999999999959,0,0,1,0
unbiased_negative_control,735,truth_reference,0.458,0.458,0,0,0,1,0
unbiased_negative_control,736,single_candidate_first,0.474,0.434,-3.9999999999999982,0,0,1,0
unbiased_negative_control,736,randomized_single,0.474,0.434,-3.9999999999999982,0,0,1,0
unbiased_negative_control,736,swap_drop_discordant,0.474,0.434,-3.9999999999999982,0,0,1,0
unbiased_negative_control,736,swap_tie_aware,0.474,0.434,-3.9999999999999982,0,0,1,0
unbiased_negative_control,736,swap_escalate_discordant,0.474,0.434,-3.9999999999999982,0,0,1,0
unbiased_negative_control,736,truth_reference,0.474,0.474,0,0,0,1,0
unbiased_negative_control,737,single_candidate_first,0.5,0.522,2.200000000000002,1,0,1,0
unbiased_negative_control,737,randomized_single,0.5,0.522,2.200000000000002,1,0,1,0
unbiased_negative_control,737,swap_drop_discordant,0.5,0.522,2.200000000000002,1,0,1,0
unbiased_negative_control,737,swap_tie_aware,0.5,0.522,2.200000000000002,1,0,1,0
unbiased_negative_control,737,swap_escalate_discordant,0.5,0.522,2.200000000000002,1,0,1,0
unbiased_negative_control,737,truth_reference,0.5,0.5,0,0,0,1,0
unbiased_negative_control,738,single_candidate_first,0.438,0.456,1.8000000000000016,0,0,1,0
unbiased_negative_control,738,randomized_single,0.438,0.456,1.8000000000000016,0,0,1,0
unbiased_negative_control,738,swap_drop_discordant,0.438,0.456,1.8000000000000016,0,0,1,0
unbiased_negative_control,738,swap_tie_aware,0.438,0.456,1.8000000000000016,0,0,1,0
unbiased_negative_control,738,swap_escalate_discordant,0.438,0.456,1.8000000000000016,0,0,1,0
unbiased_negative_control,738,truth_reference,0.438,0.438,0,0,0,1,0
unbiased_negative_control,739,single_candidate_first,0.484,0.534,5.000000000000004,1,0,1,0
unbiased_negative_control,739,randomized_single,0.484,0.534,5.000000000000004,1,0,1,0
unbiased_negative_control,739,swap_drop_discordant,0.484,0.534,5.000000000000004,1,0,1,0
unbiased_negative_control,739,swap_tie_aware,0.484,0.534,5.000000000000004,1,0,1,0
unbiased_negative_control,739,swap_escalate_discordant,0.484,0.534,5.000000000000004,1,0,1,0
unbiased_negative_control,739,truth_reference,0.484,0.484,0,0,0,1,0
unbiased_negative_control,740,single_candidate_first,0.476,0.524,4.800000000000004,1,0,1,0
unbiased_negative_control,740,randomized_single,0.476,0.524,4.800000000000004,1,0,1,0
unbiased_negative_control,740,swap_drop_discordant,0.476,0.524,4.800000000000004,1,0,1,0
unbiased_negative_control,740,swap_tie_aware,0.476,0.524,4.800000000000004,1,0,1,0
unbiased_negative_control,740,swap_escalate_discordant,0.476,0.524,4.800000000000004,1,0,1,0
unbiased_negative_control,740,truth_reference,0.476,0.476,0,0,0,1,0
unbiased_negative_control,741,single_candidate_first,0.462,0.488,2.599999999999997,0,0,1,0
unbiased_negative_control,741,randomized_single,0.462,0.488,2.599999999999997,0,0,1,0
unbiased_negative_control,741,swap_drop_discordant,0.462,0.488,2.599999999999997,0,0,1,0
unbiased_negative_control,741,swap_tie_aware,0.462,0.488,2.599999999999997,0,0,1,0
unbiased_negative_control,741,swap_escalate_discordant,0.462,0.488,2.599999999999997,0,0,1,0
unbiased_negative_control,741,truth_reference,0.462,0.462,0,0,0,1,0
unbiased_negative_control,742,single_candidate_first,0.442,0.472,2.9999999999999973,0,0,1,0
unbiased_negative_control,742,randomized_single,0.442,0.472,2.9999999999999973,0,0,1,0
unbiased_negative_control,742,swap_drop_discordant,0.442,0.472,2.9999999999999973,0,0,1,0
unbiased_negative_control,742,swap_tie_aware,0.442,0.472,2.9999999999999973,0,0,1,0
unbiased_negative_control,742,swap_escalate_discordant,0.442,0.472,2.9999999999999973,0,0,1,0
unbiased_negative_control,742,truth_reference,0.442,0.442,0,0,0,1,0
unbiased_negative_control,743,single_candidate_first,0.494,0.492,-0.20000000000000018,0,0,1,0
unbiased_negative_control,743,randomized_single,0.494,0.492,-0.20000000000000018,0,0,1,0
unbiased_negative_control,743,swap_drop_discordant,0.494,0.492,-0.20000000000000018,0,0,1,0
unbiased_negative_control,743,swap_tie_aware,0.494,0.492,-0.20000000000000018,0,0,1,0
unbiased_negative_control,743,swap_escalate_discordant,0.494,0.492,-0.20000000000000018,0,0,1,0
unbiased_negative_control,743,truth_reference,0.494,0.494,0,0,0,1,0
unbiased_negative_control,744,single_candidate_first,0.482,0.446,-3.599999999999998,0,0,1,0
unbiased_negative_control,744,randomized_single,0.482,0.446,-3.599999999999998,0,0,1,0
unbiased_negative_control,744,swap_drop_discordant,0.482,0.446,-3.599999999999998,0,0,1,0
unbiased_negative_control,744,swap_tie_aware,0.482,0.446,-3.599999999999998,0,0,1,0
unbiased_negative_control,744,swap_escalate_discordant,0.482,0.446,-3.599999999999998,0,0,1,0
unbiased_negative_control,744,truth_reference,0.482,0.482,0,0,0,1,0
unbiased_negative_control,745,single_candidate_first,0.48,0.49,1.0000000000000009,0,0,1,0
unbiased_negative_control,745,randomized_single,0.48,0.49,1.0000000000000009,0,0,1,0
unbiased_negative_control,745,swap_drop_discordant,0.48,0.49,1.0000000000000009,0,0,1,0
unbiased_negative_control,745,swap_tie_aware,0.48,0.49,1.0000000000000009,0,0,1,0
unbiased_negative_control,745,swap_escalate_discordant,0.48,0.49,1.0000000000000009,0,0,1,0
unbiased_negative_control,745,truth_reference,0.48,0.48,0,0,0,1,0
unbiased_negative_control,746,single_candidate_first,0.512,0.498,-1.4000000000000012,0,0,1,0
unbiased_negative_control,746,randomized_single,0.512,0.498,-1.4000000000000012,0,0,1,0
unbiased_negative_control,746,swap_drop_discordant,0.512,0.498,-1.4000000000000012,0,0,1,0
unbiased_negative_control,746,swap_tie_aware,0.512,0.498,-1.4000000000000012,0,0,1,0
unbiased_negative_control,746,swap_escalate_discordant,0.512,0.498,-1.4000000000000012,0,0,1,0
unbiased_negative_control,746,truth_reference,0.512,0.512,0,0,0,1,0
unbiased_negative_control,747,single_candidate_first,0.478,0.49,1.200000000000001,0,0,1,0
unbiased_negative_control,747,randomized_single,0.478,0.49,1.200000000000001,0,0,1,0
unbiased_negative_control,747,swap_drop_discordant,0.478,0.49,1.200000000000001,0,0,1,0
unbiased_negative_control,747,swap_tie_aware,0.478,0.49,1.200000000000001,0,0,1,0
unbiased_negative_control,747,swap_escalate_discordant,0.478,0.49,1.200000000000001,0,0,1,0
unbiased_negative_control,747,truth_reference,0.478,0.478,0,0,0,1,0
unbiased_negative_control,748,single_candidate_first,0.46,0.502,4.199999999999998,0,0,1,0
unbiased_negative_control,748,randomized_single,0.46,0.502,4.199999999999998,0,0,1,0
unbiased_negative_control,748,swap_drop_discordant,0.46,0.502,4.199999999999998,0,0,1,0
unbiased_negative_control,748,swap_tie_aware,0.46,0.502,4.199999999999998,0,0,1,0
unbiased_negative_control,748,swap_escalate_discordant,0.46,0.502,4.199999999999998,0,0,1,0
unbiased_negative_control,748,truth_reference,0.46,0.46,0,0,0,1,0
unbiased_negative_control,749,single_candidate_first,0.472,0.498,2.6000000000000023,0,0,1,0
unbiased_negative_control,749,randomized_single,0.472,0.498,2.6000000000000023,0,0,1,0
unbiased_negative_control,749,swap_drop_discordant,0.472,0.498,2.6000000000000023,0,0,1,0
unbiased_negative_control,749,swap_tie_aware,0.472,0.498,2.6000000000000023,0,0,1,0
unbiased_negative_control,749,swap_escalate_discordant,0.472,0.498,2.6000000000000023,0,0,1,0
unbiased_negative_control,749,truth_reference,0.472,0.472,0,0,0,1,0
unbiased_negative_control,750,single_candidate_first,0.468,0.452,-1.6000000000000014,0,0,1,0
unbiased_negative_control,750,randomized_single,0.468,0.452,-1.6000000000000014,0,0,1,0
unbiased_negative_control,750,swap_drop_discordant,0.468,0.452,-1.6000000000000014,0,0,1,0
unbiased_negative_control,750,swap_tie_aware,0.468,0.452,-1.6000000000000014,0,0,1,0
unbiased_negative_control,750,swap_escalate_discordant,0.468,0.452,-1.6000000000000014,0,0,1,0
unbiased_negative_control,750,truth_reference,0.468,0.468,0,0,0,1,0
unbiased_negative_control,751,single_candidate_first,0.468,0.494,2.599999999999997,0,0,1,0
unbiased_negative_control,751,randomized_single,0.468,0.494,2.599999999999997,0,0,1,0
unbiased_negative_control,751,swap_drop_discordant,0.468,0.494,2.599999999999997,0,0,1,0
unbiased_negative_control,751,swap_tie_aware,0.468,0.494,2.599999999999997,0,0,1,0
unbiased_negative_control,751,swap_escalate_discordant,0.468,0.494,2.599999999999997,0,0,1,0
unbiased_negative_control,751,truth_reference,0.468,0.468,0,0,0,1,0
unbiased_negative_control,752,single_candidate_first,0.504,0.544,4.0000000000000036,1,0,1,0
unbiased_negative_control,752,randomized_single,0.504,0.544,4.0000000000000036,1,0,1,0
unbiased_negative_control,752,swap_drop_discordant,0.504,0.544,4.0000000000000036,1,0,1,0
unbiased_negative_control,752,swap_tie_aware,0.504,0.544,4.0000000000000036,1,0,1,0
unbiased_negative_control,752,swap_escalate_discordant,0.504,0.544,4.0000000000000036,1,0,1,0
unbiased_negative_control,752,truth_reference,0.504,0.504,0,0,0,1,0
unbiased_negative_control,753,single_candidate_first,0.472,0.48,0.8000000000000007,0,0,1,0
unbiased_negative_control,753,randomized_single,0.472,0.48,0.8000000000000007,0,0,1,0
unbiased_negative_control,753,swap_drop_discordant,0.472,0.48,0.8000000000000007,0,0,1,0
unbiased_negative_control,753,swap_tie_aware,0.472,0.48,0.8000000000000007,0,0,1,0
unbiased_negative_control,753,swap_escalate_discordant,0.472,0.48,0.8000000000000007,0,0,1,0
unbiased_negative_control,753,truth_reference,0.472,0.472,0,0,0,1,0
unbiased_negative_control,754,single_candidate_first,0.484,0.488,0.40000000000000036,0,0,1,0
unbiased_negative_control,754,randomized_single,0.484,0.488,0.40000000000000036,0,0,1,0
unbiased_negative_control,754,swap_drop_discordant,0.484,0.488,0.40000000000000036,0,0,1,0
unbiased_negative_control,754,swap_tie_aware,0.484,0.488,0.40000000000000036,0,0,1,0
unbiased_negative_control,754,swap_escalate_discordant,0.484,0.488,0.40000000000000036,0,0,1,0
unbiased_negative_control,754,truth_reference,0.484,0.484,0,0,0,1,0
unbiased_negative_control,755,single_candidate_first,0.506,0.51,0.40000000000000036,0,0,1,0
unbiased_negative_control,755,randomized_single,0.506,0.51,0.40000000000000036,0,0,1,0
unbiased_negative_control,755,swap_drop_discordant,0.506,0.51,0.40000000000000036,0,0,1,0
unbiased_negative_control,755,swap_tie_aware,0.506,0.51,0.40000000000000036,0,0,1,0
unbiased_negative_control,755,swap_escalate_discordant,0.506,0.51,0.40000000000000036,0,0,1,0
unbiased_negative_control,755,truth_reference,0.506,0.506,0,0,0,1,0
unbiased_negative_control,756,single_candidate_first,0.47,0.458,-1.1999999999999955,0,0,1,0
unbiased_negative_control,756,randomized_single,0.47,0.458,-1.1999999999999955,0,0,1,0
unbiased_negative_control,756,swap_drop_discordant,0.47,0.458,-1.1999999999999955,0,0,1,0
unbiased_negative_control,756,swap_tie_aware,0.47,0.458,-1.1999999999999955,0,0,1,0
unbiased_negative_control,756,swap_escalate_discordant,0.47,0.458,-1.1999999999999955,0,0,1,0
unbiased_negative_control,756,truth_reference,0.47,0.47,0,0,0,1,0
unbiased_negative_control,757,single_candidate_first,0.466,0.49,2.399999999999997,0,0,1,0
unbiased_negative_control,757,randomized_single,0.466,0.49,2.399999999999997,0,0,1,0
unbiased_negative_control,757,swap_drop_discordant,0.466,0.49,2.399999999999997,0,0,1,0
unbiased_negative_control,757,swap_tie_aware,0.466,0.49,2.399999999999997,0,0,1,0
unbiased_negative_control,757,swap_escalate_discordant,0.466,0.49,2.399999999999997,0,0,1,0
unbiased_negative_control,757,truth_reference,0.466,0.466,0,0,0,1,0
unbiased_negative_control,758,single_candidate_first,0.484,0.498,1.4000000000000012,0,0,1,0
unbiased_negative_control,758,randomized_single,0.484,0.498,1.4000000000000012,0,0,1,0
unbiased_negative_control,758,swap_drop_discordant,0.484,0.498,1.4000000000000012,0,0,1,0
unbiased_negative_control,758,swap_tie_aware,0.484,0.498,1.4000000000000012,0,0,1,0
unbiased_negative_control,758,swap_escalate_discordant,0.484,0.498,1.4000000000000012,0,0,1,0
unbiased_negative_control,758,truth_reference,0.484,0.484,0,0,0,1,0
unbiased_negative_control,759,single_candidate_first,0.49,0.532,4.200000000000004,1,0,1,0
unbiased_negative_control,759,randomized_single,0.49,0.532,4.200000000000004,1,0,1,0
unbiased_negative_control,759,swap_drop_discordant,0.49,0.532,4.200000000000004,1,0,1,0
unbiased_negative_control,759,swap_tie_aware,0.49,0.532,4.200000000000004,1,0,1,0
unbiased_negative_control,759,swap_escalate_discordant,0.49,0.532,4.200000000000004,1,0,1,0
unbiased_negative_control,759,truth_reference,0.49,0.49,0,0,0,1,0
