repeat,scenario,mode,offered_rps,issued_requests,completed_by_window_end,achieved_rps,p50_ms,p95_ms,p99_ms,max_ms,slo_pass
308,rare-pause-80,open_loop,80,4000,3980,80,9.202040552903782,203.57363220268235,377.3342087949932,427.7029982071035,false
308,rare-pause-80,closed_loop,80,3870,3870,77.4,10.070770280988654,21.047425554672373,368.34974447635614,413.2175297719805,false
309,rare-pause-80,open_loop,80,4000,3968,80,9.287462357679033,142.37747745330125,369.6818682961348,416.3078817708192,false
309,rare-pause-80,closed_loop,80,3873,3861,77.46,10.148440090830263,23.437602137033537,370.76781087990094,423.4149170828168,false
310,rare-pause-80,open_loop,80,4000,4000,80,9.089818268605086,100.10350862815176,341.5642614889621,407.70975893725335,false
310,rare-pause-80,closed_loop,80,3895,3894,77.9,10.056664589796128,22.14558474482328,37.908325080883515,417.33482330946936,true
311,rare-pause-80,open_loop,80,4000,3999,80,9.274373929616559,67.14582695638819,352.4991092647324,412.6486787092581,false
311,rare-pause-80,closed_loop,80,3896,3894,77.92,10.206320997018338,21.768205628552096,39.2878111071841,409.37158789460227,true
312,rare-pause-80,open_loop,80,4000,4000,80,9.072877847422205,27.2298344351002,333.47402972150303,413.2880016925483,false
312,rare-pause-80,closed_loop,80,3896,3896,77.92,10.228173745272215,22.411487764577032,35.082199017633684,409.0937664978701,true
313,rare-pause-80,open_loop,80,4000,3997,80,9.093856413775939,72.22345324613707,348.6320451737265,417.1922521939341,false
313,rare-pause-80,closed_loop,80,3897,3894,77.94,10.282662905548932,21.196273823767115,36.69027899453431,420.31182826773875,true
314,rare-pause-80,open_loop,80,4000,3981,80,9.241113123352989,100.47632172289741,359.796016315664,412.39258361563407,false
314,rare-pause-80,closed_loop,80,3899,3883,77.98,10.015267223199771,22.276869163455558,365.05405320763384,408.358578854808,false
315,rare-pause-80,open_loop,80,4000,3996,80,9.221442770271096,179.96981847736606,353.39713941019363,426.7779554885856,false
315,rare-pause-80,closed_loop,80,3864,3862,77.28,10.210223234644218,22.543140422545548,362.611162372079,424.7886925470011,false
316,rare-pause-80,open_loop,80,4000,3981,80,9.189947897837556,89.09414827546425,362.9142147934799,411.83904537549097,false
316,rare-pause-80,closed_loop,80,3886,3870,77.72,10.530431910949119,23.698747773174546,357.679568589323,410.6746370065084,false
317,rare-pause-80,open_loop,80,4000,3999,80,9.047794207137486,47.65233701224497,343.83878412641207,411.42837403114027,false
317,rare-pause-80,closed_loop,80,3898,3897,77.96,10.069380037075462,21.72800891588122,34.30585614936717,416.70725627560023,true
318,rare-pause-80,open_loop,80,4000,3996,80,9.216120135890378,183.01989964475797,361.6179139810629,408.00128526675326,false
318,rare-pause-80,closed_loop,80,3863,3862,77.26,10.429189765680349,24.055591639749764,360.5506430479836,422.54610363662505,false
319,rare-pause-80,open_loop,80,4000,3974,80,9.177023744534381,131.34733961335587,364.62678528004835,418.01118338110973,false
319,rare-pause-80,closed_loop,80,3860,3859,77.2,10.227615972515196,23.670652438631805,361.3627043611341,420.4609460115753,false
320,rare-pause-80,open_loop,80,4000,3975,80,9.175776349065927,130.74849228336097,360.9351922052265,411.8364341429551,false
320,rare-pause-80,closed_loop,80,3871,3869,77.42,9.979502421247162,22.262278502115805,358.9943670272187,421.4572565117487,false
1,bursty-pause-80,open_loop,80,4000,3999,80,9.335347284475574,462.83610829809913,748.329701770388,806.7701659953382,false
1,bursty-pause-80,closed_loop,80,3833,3832,76.66,10.015993065826478,21.793745205795858,35.293091652172734,818.9819488574358,true
2,bursty-pause-80,open_loop,80,4000,3985,80,9.566004059248371,546.3821930606282,769.2072561239183,810.6826092562478,false
2,bursty-pause-80,closed_loop,80,3830,3816,76.6,10.249100238386745,23.020309248146077,763.6870343843402,823.4618471643262,false
3,bursty-pause-80,open_loop,80,4000,3999,80,9.28793838133788,451.37230942285896,727.0539857085641,811.4083283945947,false
3,bursty-pause-80,closed_loop,80,3835,3834,76.7,10.024975901960715,21.57334951314988,34.5998598745864,812.1582680295032,true
4,bursty-pause-80,open_loop,80,4000,3999,80,9.411919899550412,467.95166220467945,738.8510792634843,811.6769860726126,false
4,bursty-pause-80,closed_loop,80,3831,3830,76.62,10.269452417727734,22.280375491973246,35.27998624093743,810.79388292773,true
5,bursty-pause-80,open_loop,80,4000,3999,80,9.453452387766447,458.8916886599036,736.2288272827282,808.9264615205757,false
5,bursty-pause-80,closed_loop,80,3840,3840,76.8,9.752990617816977,21.00903508556985,33.98850558870981,842.7400920175496,true
6,bursty-pause-80,open_loop,80,4000,3999,80,9.39204466134106,471.6676457094727,744.8750940694081,819.5478739232749,false
6,bursty-pause-80,closed_loop,80,3827,3827,76.54,10.450769788731122,22.949554582461133,36.90813306221389,808.4119160118134,true
7,bursty-pause-80,open_loop,80,4000,3961,80,9.442942453986689,512.1322680521043,769.316108846906,815.8642096557523,false
7,bursty-pause-80,closed_loop,80,3811,3795,76.22,10.072170928044216,22.1857884231722,766.5984432553523,815.4337976020724,false
8,bursty-pause-80,open_loop,80,4000,3936,80,9.606238794025558,588.4885328517012,772.2244398436524,814.704823212116,false
8,bursty-pause-80,closed_loop,80,3783,3767,75.66,10.072210812744743,23.277525120596692,772.2968059234408,822.7241735646385,false
9,bursty-pause-80,open_loop,80,4000,4000,80,9.506565682546352,471.03282610308815,746.6589538432381,818.1189115825473,false
9,bursty-pause-80,closed_loop,80,3832,3831,76.64,10.18459300637187,21.93246626916516,35.85023167316831,810.947228516321,true
10,bursty-pause-80,open_loop,80,4000,3948,80,9.655774273991483,579.7994780888548,773.7298719670944,813.751148515541,false
10,bursty-pause-80,closed_loop,80,3767,3767,75.34,10.109678008207993,23.427011751929967,775.010653671321,821.8340511226052,false
11,bursty-pause-80,open_loop,80,4000,3987,80,9.579380265495274,484.50350111962325,760.9424385300008,816.5616571001519,false
11,bursty-pause-80,closed_loop,80,3827,3815,76.54,10.24566753990075,23.69164450193057,760.9153074723436,818.1770746469374,false
12,bursty-pause-80,open_loop,80,4000,3981,80,9.49689282032341,486.99207293910877,770.129868097385,814.4530400500589,false
12,bursty-pause-80,closed_loop,80,3830,3814,76.6,10.090841133875074,22.50598234829522,773.6349838085735,813.4219904837701,false
13,bursty-pause-80,open_loop,80,4000,3999,80,9.560087314996053,500.06264431925956,753.664648840946,812.1527867942859,false
13,bursty-pause-80,closed_loop,80,3830,3829,76.6,10.144314772202051,23.073845782477292,34.29746146970865,827.6368949737262,true
14,bursty-pause-80,open_loop,80,4000,3963,80,9.617184644081135,519.0072086167056,759.232100149311,809.5752598701074,false
14,bursty-pause-80,closed_loop,80,3810,3794,76.2,10.210817823193793,24.09008938929037,756.0848559514925,808.4442635171508,false
15,bursty-pause-80,open_loop,80,4000,3951,80,9.658356485417244,595.3241436445533,772.4183804455824,815.3195114549453,false
15,bursty-pause-80,closed_loop,80,3772,3771,75.44,10.125429793322837,22.505101837694383,760.8426440040712,819.5147716371139,false
16,bursty-pause-80,open_loop,80,4000,3939,80,9.561108328751288,535.2815447608955,755.9211094202255,817.641992332763,false
16,bursty-pause-80,closed_loop,80,3785,3769,75.7,10.399747417475737,23.642658583281445,753.7730431234668,811.8260289641039,false
17,bursty-pause-80,open_loop,80,4000,3976,80,9.572841942223022,474.0780064911378,761.67071268781,812.1602795257204,false
17,bursty-pause-80,closed_loop,80,3827,3811,76.54,10.10213475843193,23.07970580314577,768.399899478507,830.5804161536944,false
18,bursty-pause-80,open_loop,80,4000,3967,80,9.52060741945752,533.7613801358748,762.9510969600524,810.4514154261233,false
18,bursty-pause-80,closed_loop,80,3816,3800,76.32,10.241069467643683,23.719178620733146,760.9007465479226,816.5596968386672,false
19,bursty-pause-80,open_loop,80,4000,3945,80,9.554914834519877,543.2629491855041,768.0044393418138,810.603887102232,false
19,bursty-pause-80,closed_loop,80,3795,3779,75.9,10.141758683297667,22.664653510888456,759.343372420255,824.0902829391634,false
20,bursty-pause-80,open_loop,80,4000,3964,80,9.483014581808675,495.14112482419296,761.4800329506943,818.5117151288541,false
20,bursty-pause-80,closed_loop,80,3812,3796,76.24,10.314224098117847,23.271457256436406,765.2973822896529,810.168126542354,false
21,bursty-pause-80,open_loop,80,4000,3999,80,9.425209304637974,456.27355199654994,758.0380163853915,804.7103935001032,false
21,bursty-pause-80,closed_loop,80,3829,3828,76.58,10.331539068189159,23.176034187868936,38.10064288826834,806.3807056631449,true
22,bursty-pause-80,open_loop,80,4000,3999,80,9.521773020711407,461.9110610300704,756.0819694476813,826.2902626483192,false
22,bursty-pause-80,closed_loop,80,3823,3822,76.46,10.500715735779522,23.25229283774388,43.28647403608193,821.6125886736845,true
23,bursty-pause-80,open_loop,80,4000,3967,80,9.516862333621248,517.1332633058773,770.5766689686425,813.5555815186162,false
23,bursty-pause-80,closed_loop,80,3814,3798,76.28,10.400891031080391,22.284210785546748,766.4775342003486,816.5761302386745,false
24,bursty-pause-80,open_loop,80,4000,3961,80,9.799028722380172,584.723604014107,775.0458333728093,813.6432768939922,false
24,bursty-pause-80,closed_loop,80,3765,3764,75.3,10.188997164841567,23.201084673222795,787.0591068798167,829.6455749888955,false
25,bursty-pause-80,open_loop,80,4000,3968,80,9.406072365192813,541.1282509421835,759.2567985492497,815.6800955454164,false
25,bursty-pause-80,closed_loop,80,3818,3802,76.36,10.22713470042072,22.634884017781587,756.9280048011278,815.2668527977658,false
26,bursty-pause-80,open_loop,80,4000,3994,80,9.408125219342764,431.6421787755389,736.4257256031306,811.7328729464934,false
26,bursty-pause-80,closed_loop,80,3834,3828,76.68,10.216352036928583,21.034327419933106,33.99000685965075,814.0076566694188,true
27,bursty-pause-80,open_loop,80,4000,3957,80,9.408803406688094,564.09964105994,762.7965685815288,809.3657956325624,false
27,bursty-pause-80,closed_loop,80,3802,3786,76.04,10.394694398230058,22.55871230115008,766.0183116197295,819.2762637070628,false
28,bursty-pause-80,open_loop,80,4000,3975,80,9.492913133421098,494.1351423421511,757.0455944905661,815.273654808494,false
28,bursty-pause-80,closed_loop,80,3821,3805,76.42,10.197047840090818,23.198288329709612,765.8558908338491,821.5615805444395,false
29,bursty-pause-80,open_loop,80,4000,3953,80,9.441501861276265,544.2466077768258,776.9261546912348,815.1516696207473,false
29,bursty-pause-80,closed_loop,80,3793,3777,75.86,10.666195160221832,23.445134806534043,759.7558184347145,826.2007682549738,false
30,bursty-pause-80,open_loop,80,4000,4000,80,9.420697053799813,458.7101600972601,727.3643008826111,808.413967079563,false
30,bursty-pause-80,closed_loop,80,3830,3830,76.6,10.249854864792724,21.820407489334684,35.3561663195178,834.2663254025174,true
31,bursty-pause-80,open_loop,80,4000,3953,80,9.585110814965446,586.7471842920859,764.8070101036938,813.4693151578067,false
31,bursty-pause-80,closed_loop,80,3767,3766,75.34,10.226318232618723,23.137769813918567,775.6331050838562,813.247597750953,false
32,bursty-pause-80,open_loop,80,4000,3999,80,9.267419337680622,445.4181171108248,747.5773362471336,809.3601219148622,false
32,bursty-pause-80,closed_loop,80,3826,3826,76.52,10.465095531064435,22.476704364908073,37.24931581856072,818.4429787773333,true
33,bursty-pause-80,open_loop,80,4000,3999,80,9.531105754140299,528.6289251100825,766.2917052428384,815.5024173026177,false
33,bursty-pause-80,closed_loop,80,3835,3834,76.7,10.134582762584614,21.397187340324308,38.319828148352826,811.1936148613786,true
34,bursty-pause-80,open_loop,80,4000,3943,80,9.795614899212524,601.2144596613507,748.9905150758059,811.302056266104,false
34,bursty-pause-80,closed_loop,80,3773,3773,75.46,9.967515695836482,22.65713390286328,751.0111056170281,818.4882977596462,false
35,bursty-pause-80,open_loop,80,4000,3999,80,9.261796970065916,474.7082978437029,744.0420498970634,816.1555276009531,false
35,bursty-pause-80,closed_loop,80,3825,3825,76.5,10.28875880011401,22.49785710220749,34.79390808379685,817.6747295802634,true
36,bursty-pause-80,open_loop,80,4000,3965,80,9.534276082529686,528.2810063826437,761.151372253742,818.7814692051979,false
36,bursty-pause-80,closed_loop,80,3816,3800,76.32,10.11376580106662,21.858618827423925,764.2122753335243,813.8388036647957,false
37,bursty-pause-80,open_loop,80,4000,3943,80,9.588099317406886,574.3370494843548,762.4353421019732,816.9428403733036,false
37,bursty-pause-80,closed_loop,80,3766,3766,75.32,10.309657022997271,23.403141580027295,762.7305224772754,820.963674017723,false
38,bursty-pause-80,open_loop,80,4000,3999,80,9.547973511289456,472.77673090480675,759.0664591781097,815.8673174053038,false
38,bursty-pause-80,closed_loop,80,3837,3836,76.74,10.148101786031475,20.882305645274755,31.924701217209076,822.2062431357917,true
39,bursty-pause-80,open_loop,80,4000,3999,80,9.560670485763694,446.05344136182975,734.1567992844284,811.9916363185985,false
39,bursty-pause-80,closed_loop,80,3835,3834,76.7,10.107439113999135,21.970236718989327,35.58711705472342,810.3228797920528,true
40,bursty-pause-80,open_loop,80,4000,3999,80,9.44984427847885,495.5328192253364,748.7644345969056,824.1658984226742,false
40,bursty-pause-80,closed_loop,80,3831,3830,76.62,10.190031529993576,22.05722263665666,36.055832602385635,838.0993501136036,true
41,bursty-pause-80,open_loop,80,4000,3995,80,9.318177371427737,440.6329092354208,741.4288711517074,813.8396037084531,false
41,bursty-pause-80,closed_loop,80,3834,3828,76.68,10.245381592736521,21.599457643487767,46.982004389145004,813.4716865859991,true
42,bursty-pause-80,open_loop,80,4000,3999,80,9.372226483217673,473.3856215677297,753.5764194900185,819.6860934947326,false
42,bursty-pause-80,closed_loop,80,3832,3831,76.64,10.084618663197034,22.182941374419897,34.28391009585175,819.5904396951155,true
43,bursty-pause-80,open_loop,80,4000,3999,80,9.341637639387045,402.88145875205737,736.4324172120723,812.2672901353544,false
43,bursty-pause-80,closed_loop,80,3833,3832,76.66,10.090495325421216,22.541814172363956,39.90181892070905,813.636210032204,true
44,bursty-pause-80,open_loop,80,4000,4000,80,9.382210453455627,453.5856232749502,729.8310517679274,808.915571396119,false
44,bursty-pause-80,closed_loop,80,3832,3832,76.64,10.069940859437338,22.499547113522567,34.22115803226188,816.0528933923233,true
45,bursty-pause-80,open_loop,80,4000,3999,80,9.332851887756988,458.7582919104607,735.3353755601638,812.9898645941248,false
45,bursty-pause-80,closed_loop,80,3826,3823,76.52,10.418647419137415,23.410469266069413,39.127963094702864,813.1542362243636,true
46,bursty-pause-80,open_loop,80,4000,3999,80,9.445184361786232,459.0193722711483,748.7733750963598,820.3795432745137,false
46,bursty-pause-80,closed_loop,80,3834,3833,76.68,10.049366822917364,21.9234311496366,35.96151875300711,811.5212614038537,true
47,bursty-pause-80,open_loop,80,4000,4000,80,9.294079163511924,466.8615351997105,747.9910066856974,811.7514224736879,false
47,bursty-pause-80,closed_loop,80,3829,3829,76.58,10.291834607749479,22.88556003572012,36.92964913900505,811.9640870824223,true
48,bursty-pause-80,open_loop,80,4000,3954,80,9.864270766656773,602.2984634312743,767.2816707341117,812.674884339227,false
48,bursty-pause-80,closed_loop,80,3767,3766,75.34,10.430380915742717,24.328837866454705,750.9429393031205,827.0672919323479,false
49,bursty-pause-80,open_loop,80,4000,3982,80,9.454102789561148,499.5145569953893,759.0372208982262,812.9879125947919,false
49,bursty-pause-80,closed_loop,80,3834,3818,76.68,10.053286766826204,21.736033311288338,765.8478691057353,821.3085360596378,false
50,bursty-pause-80,open_loop,80,4000,4000,80,9.4591652445597,443.19055634516553,734.320273605339,809.6623617847799,false
50,bursty-pause-80,closed_loop,80,3831,3830,76.62,10.205491141627135,22.70846700637412,36.165517780493246,826.1070922061517,true
51,bursty-pause-80,open_loop,80,4000,4000,80,9.425166821783932,488.52556570705565,756.827459575401,814.7056492527918,false
51,bursty-pause-80,closed_loop,80,3834,3833,76.68,10.019531179765181,21.702528967085527,36.614464934551506,826.7802858022769,true
52,bursty-pause-80,open_loop,80,4000,3945,80,9.69520953922256,617.0804179387778,781.7241430177819,815.3981741227326,false
52,bursty-pause-80,closed_loop,80,3771,3769,75.42,10.506237689573027,23.49740210033633,749.7110648635135,813.0044666553658,false
53,bursty-pause-80,open_loop,80,4000,3999,80,9.553970863122231,453.6145871678855,733.0145161741893,817.0120083988113,false
53,bursty-pause-80,closed_loop,80,3837,3836,76.74,9.98280691133914,20.885591469363135,38.95330058524996,852.5881498950985,true
54,bursty-pause-80,open_loop,80,4000,3942,80,9.501893413063954,555.6682176322647,763.7753994694103,813.3446976696941,false
54,bursty-pause-80,closed_loop,80,3788,3772,75.76,10.315477622607432,23.03486928617349,766.5047988904007,826.2389714660458,false
55,bursty-pause-80,open_loop,80,4000,3978,80,9.40089132230969,478.3932638389233,752.3865749561373,812.4044517616203,false
55,bursty-pause-80,closed_loop,80,3826,3810,76.52,10.192807625535352,22.897550547946594,763.5399620030657,818.7358243255003,false
56,bursty-pause-80,open_loop,80,4000,3991,80,9.418995905391057,460.6076912003955,749.3943800649067,811.5073732755918,false
56,bursty-pause-80,closed_loop,80,3832,3822,76.64,10.13237570657293,21.955456971096282,776.0704794162411,824.4248811533398,false
57,bursty-pause-80,open_loop,80,4000,4000,80,9.349143775172706,507.74990532589436,750.0394697983247,821.3643420231674,false
57,bursty-pause-80,closed_loop,80,3836,3835,76.72,10.114385153465264,21.559548926707066,35.43139346053067,809.810591102836,true
58,bursty-pause-80,open_loop,80,4000,4000,80,9.418918420422415,453.6562683720258,726.928565554641,812.9247584342556,false
58,bursty-pause-80,closed_loop,80,3833,3832,76.66,9.978412041033152,22.099513389715867,39.12660461415726,827.0516508416185,true
59,bursty-pause-80,open_loop,80,4000,3999,80,9.406918746990414,455.57186766279483,740.4166150331657,807.943922248829,false
59,bursty-pause-80,closed_loop,80,3840,3840,76.8,10.005321874581568,20.38484498230173,33.51172131792555,815.8077978494148,true
60,bursty-pause-80,open_loop,80,4000,3999,80,9.371395954967738,471.26818298109356,744.2159119290154,813.0485937858612,false
60,bursty-pause-80,closed_loop,80,3827,3826,76.54,10.305670164103503,22.963096390074497,34.14907554252568,812.2986015597853,true
61,bursty-pause-80,open_loop,80,4000,3999,80,9.541449862656009,428.6893517668286,734.1892690072636,809.5754236673201,false
61,bursty-pause-80,closed_loop,80,3826,3826,76.52,10.317545460617112,23.38380428574783,38.72411028770148,827.2901656680042,true
62,bursty-pause-80,open_loop,80,4000,3976,80,9.361088455370918,462.62316680410004,765.7657348169596,813.2009924004888,false
62,bursty-pause-80,closed_loop,80,3830,3814,76.6,9.998195612170093,21.685265374326264,766.9647905627935,816.8131079967861,false
63,bursty-pause-80,open_loop,80,4000,3936,80,9.671822451122353,588.4121534826845,782.5699938428224,818.8833293670032,false
63,bursty-pause-80,closed_loop,80,3771,3767,75.42,10.404681931853702,24.351528004575812,759.7023331281307,821.6055486962505,false
64,bursty-pause-80,open_loop,80,4000,3971,80,9.562710247555515,497.9340610887157,773.715046445559,819.4631908279771,false
64,bursty-pause-80,closed_loop,80,3817,3801,76.34,10.24708625528001,23.13104643866245,761.1745473284063,827.8689777553373,false
65,bursty-pause-80,open_loop,80,4000,3998,80,9.469314230744203,460.84321051051666,722.0344924061465,808.8062169377445,false
65,bursty-pause-80,closed_loop,80,3832,3832,76.64,10.170274832602445,21.99514013378939,34.069889692455035,825.658271967448,true
66,bursty-pause-80,open_loop,80,4000,3999,80,9.557783482530795,466.54647766295966,730.1008798782786,811.688616276173,false
66,bursty-pause-80,closed_loop,80,3835,3833,76.7,10.070099472060974,21.595936471931054,35.257479193329345,823.1758593486229,true
67,bursty-pause-80,open_loop,80,4000,3942,80,9.449410930159502,578.8123148154264,758.0897962353702,812.1939026821128,false
67,bursty-pause-80,closed_loop,80,3785,3769,75.7,10.361995110637508,23.57582494442613,774.3686401312407,811.2980656915752,false
68,bursty-pause-80,open_loop,80,4000,3999,80,9.41465837728174,447.65312007412285,729.7310694859407,810.7119406523889,false
68,bursty-pause-80,closed_loop,80,3826,3826,76.52,10.438186473744281,23.022169785377628,38.82643999772699,812.9476264687546,true
69,bursty-pause-80,open_loop,80,4000,4000,80,9.436780135358276,435.0165897799852,726.6180917538732,807.8945515382875,false
69,bursty-pause-80,closed_loop,80,3832,3832,76.64,10.059816816134116,23.177115000376943,35.92898056463673,812.5102283779779,true
70,bursty-pause-80,open_loop,80,4000,3941,80,9.724469873883208,601.2023840871043,776.2224240189789,813.3197491482424,false
70,bursty-pause-80,closed_loop,80,3770,3769,75.4,10.214497853361536,23.408859520455735,763.8698793783915,815.7098927170882,false
71,bursty-pause-80,open_loop,80,4000,3980,80,9.571536854869919,499.5792194432797,770.9914957624933,808.5401017832119,false
71,bursty-pause-80,closed_loop,80,3821,3805,76.42,10.300015085107589,23.669437950939027,776.1441674190428,831.0107039650975,false
72,bursty-pause-80,open_loop,80,4000,3999,80,9.527871582684384,453.62722799004405,733.7271102013547,807.812173244838,false
72,bursty-pause-80,closed_loop,80,3828,3828,76.56,10.345477017839585,23.30918777847546,44.33320895600991,813.6698854597198,true
73,bursty-pause-80,open_loop,80,4000,3987,80,9.446643344977929,506.35339097101314,756.8227393917587,806.8648724759769,false
73,bursty-pause-80,closed_loop,80,3834,3821,76.68,10.042064544395544,22.322207682162116,771.6559374619465,816.1531679486652,false
74,bursty-pause-80,open_loop,80,4000,4000,80,9.324981376448704,459.8962661782134,749.2820578483879,810.1420422038573,false
74,bursty-pause-80,closed_loop,80,3834,3832,76.68,10.082322085312626,22.107632569874113,40.3794541425159,811.7026050932473,true
75,bursty-pause-80,open_loop,80,4000,3949,80,9.411796348009375,525.0296910623365,767.3008201857374,814.9718127459382,false
75,bursty-pause-80,closed_loop,80,3797,3781,75.94,10.326240302596489,22.883434200062766,756.7393955479711,810.0606577851213,false
76,bursty-pause-80,open_loop,80,4000,3999,80,9.38599201872421,470.20714995885646,744.985057689948,822.2671690175994,false
76,bursty-pause-80,closed_loop,80,3835,3834,76.7,10.117384732031496,21.894419594551437,35.12307378217156,813.3437398533715,true
77,bursty-pause-80,open_loop,80,4000,3957,80,9.458773972575727,522.3475185235147,765.0083816104307,816.0116227428298,false
77,bursty-pause-80,closed_loop,80,3805,3789,76.1,10.167800340397662,23.329943281103624,769.8848003036474,813.8153907680971,false
78,bursty-pause-80,open_loop,80,4000,3999,80,9.422311009191617,445.86219069192157,730.942414522935,813.0779846039077,false
78,bursty-pause-80,closed_loop,80,3830,3829,76.6,10.324193182481395,23.110803956587915,35.905970555799286,818.9685005929423,true
79,bursty-pause-80,open_loop,80,4000,3999,80,9.506563914030266,430.4237201413125,737.6688357160747,817.171191522124,false
79,bursty-pause-80,closed_loop,80,3827,3827,76.54,10.278124853182817,23.040064957265713,43.445900568911384,819.6887530980603,true
80,bursty-pause-80,open_loop,80,4000,3999,80,9.618025262563606,453.48248262759444,732.4684604688227,811.6171239490577,false
80,bursty-pause-80,closed_loop,80,3832,3832,76.64,10.170117350866349,22.04678724666155,33.85321049375489,812.0466999913951,true
81,bursty-pause-80,open_loop,80,4000,4000,80,9.613671668237657,457.9183732127167,735.6893472307711,809.9697614426841,false
81,bursty-pause-80,closed_loop,80,3832,3831,76.64,10.34784683198086,21.985950959748152,40.46774298007222,815.870401426946,true
82,bursty-pause-80,open_loop,80,4000,3999,80,9.445462734969624,461.70188318584405,733.9821578508854,807.9129833476691,false
82,bursty-pause-80,closed_loop,80,3827,3826,76.54,10.535793800276224,22.29098240059102,45.00477109425992,814.2386643611098,true
83,bursty-pause-80,open_loop,80,4000,4000,80,9.48350049592409,443.3023289646153,736.1481228151606,812.8453234859699,false
83,bursty-pause-80,closed_loop,80,3836,3835,76.72,10.224953405017004,21.682180784227967,36.18598061305238,809.0642473338739,true
84,bursty-pause-80,open_loop,80,4000,3999,80,9.547940489959728,474.0851691115895,760.0329794970676,813.8581923456186,false
84,bursty-pause-80,closed_loop,80,3831,3828,76.62,10.243370544885693,22.23005887876934,38.0767957946955,819.4043522456413,true
85,bursty-pause-80,open_loop,80,4000,3952,80,9.714798827706545,572.853162420608,764.6393685370786,820.9146799191294,false
85,bursty-pause-80,closed_loop,80,3770,3769,75.4,10.083784788759658,22.69928066934517,770.2314667447172,831.7248681134952,false
86,bursty-pause-80,open_loop,80,4000,3943,80,9.52080460133584,553.5960447979451,760.8650373785058,811.0119630546396,false
86,bursty-pause-80,closed_loop,80,3784,3768,75.68,10.459876326451194,23.769934147872846,767.9184070598312,822.7221311937101,false
87,bursty-pause-80,open_loop,80,4000,3999,80,9.481142068150803,477.97638187968187,735.5752455002948,810.3662750288167,false
87,bursty-pause-80,closed_loop,80,3830,3830,76.6,10.169617025603657,21.965134611342364,36.556975807416165,819.660679944318,true
88,bursty-pause-80,open_loop,80,4000,3957,80,9.48881698717014,607.3617993392327,769.0199220774048,810.9235483261182,false
88,bursty-pause-80,closed_loop,80,3763,3761,75.26,10.42439563181324,23.62887137693906,774.7827763234964,832.7483755435569,false
89,bursty-pause-80,open_loop,80,4000,3989,80,9.411303814533312,461.68008402953274,755.6327342122313,811.3162203937463,false
89,bursty-pause-80,closed_loop,80,3826,3815,76.52,10.41952741384739,23.438188260930474,774.7063811992994,823.7235740789874,false
90,bursty-pause-80,open_loop,80,4000,4000,80,9.520443563254958,464.7985079755672,747.3978355210493,809.7785506148066,false
90,bursty-pause-80,closed_loop,80,3837,3834,76.74,9.965423839250434,21.897445969116234,34.75984067994432,815.613232380987,true
91,bursty-pause-80,open_loop,80,4000,3999,80,9.277088348657344,501.04283851975924,748.454237276892,808.5806104072835,false
91,bursty-pause-80,closed_loop,80,3835,3835,76.7,9.98770765829613,21.34956394420078,37.38564779292574,820.8898282341252,true
92,bursty-pause-80,open_loop,80,4000,3950,80,9.742845603701426,569.0160530306202,770.2345098092119,819.344531961131,false
92,bursty-pause-80,closed_loop,80,3792,3776,75.84,10.441692896494715,23.87517715082504,771.675063887822,820.0055364463478,false
93,bursty-pause-80,open_loop,80,4000,4000,80,9.505579816490354,481.86915702950137,746.2263139948409,818.2739401400977,false
93,bursty-pause-80,closed_loop,80,3831,3830,76.62,10.173581758986984,22.66218741765988,37.98423889248079,813.6686571108366,true
94,bursty-pause-80,open_loop,80,4000,3999,80,9.4396252973238,435.4941139382536,735.5227464916461,818.0720946822184,false
94,bursty-pause-80,closed_loop,80,3834,3833,76.68,10.093499042588519,21.80483861637731,36.19772827108682,819.1048229833104,true
95,bursty-pause-80,open_loop,80,4000,3949,80,9.359351463841449,571.9425091872545,764.5971732512153,821.8810927549712,false
95,bursty-pause-80,closed_loop,80,3772,3771,75.44,10.072845277449233,22.956807495760586,778.1106006562331,819.6261968761974,false
96,bursty-pause-80,open_loop,80,4000,4000,80,9.360557412997878,472.67293276196506,739.3557772894019,806.5139892602783,false
96,bursty-pause-80,closed_loop,80,3833,3832,76.66,10.26563686199006,21.393055885760987,32.165537849694374,813.1882054588896,true
97,bursty-pause-80,open_loop,80,4000,3999,80,9.633550663613278,455.9542998559991,737.3825233508614,815.1467998786138,false
97,bursty-pause-80,closed_loop,80,3829,3828,76.58,10.43132916452305,23.160000632015,39.96588689843338,809.4954718825211,true
98,bursty-pause-80,open_loop,80,4000,3999,80,9.46227666024788,471.0506095420824,749.8919396985111,810.9139414402598,false
98,bursty-pause-80,closed_loop,80,3832,3832,76.64,10.31040833471343,22.812428660938167,37.83594036792056,813.1246400178061,true
99,bursty-pause-80,open_loop,80,4000,3950,80,9.460894078769343,531.8207483677834,763.8384191082368,814.7471816010657,false
99,bursty-pause-80,closed_loop,80,3797,3781,75.94,10.415586835209979,23.072617929283297,770.8069664045324,811.3871137071183,false
100,bursty-pause-80,open_loop,80,4000,3995,80,9.53231918556412,444.29792462166733,746.6884604847655,814.8702459593042,false
100,bursty-pause-80,closed_loop,80,3836,3831,76.72,10.139299309772468,20.922340768331196,41.412044480865006,818.255053023895,true
101,bursty-pause-80,open_loop,80,4000,3999,80,9.41994759766385,469.78139895098866,736.0242631513247,805.9935414119136,false
