scenario,repeat,policy,requests,cache_hit_rate,mean_latency_ms,p95_latency_ms,p99_latency_ms,p99_queue_ms,max_queue_ms,worker_request_cv,slo_pass
moderate-hot-120,154,least-loaded,5981,0.5853536197960207,31.640449259952643,65.59592360653187,78.70800338593108,7.565572082727158,28.99693883565851,0.014872911035909596,true
moderate-hot-120,154,prefix-affinity,5981,0.9971576659421502,1379.3953951874603,3206.929045247205,3877.261871110997,3856.839725686288,4060.080076465085,1.181042053329222,false
moderate-hot-120,154,bounded-affinity,5981,0.9724126400267514,22.703903109762454,41.39205189094355,55.71342288109372,24.388346251020266,24.98761078811731,0.78466857616634,true
moderate-hot-120,155,random,5976,0.5771419009370816,52.70717057244847,132.00187112778076,210.87124715322352,174.55064053952083,302.802146898448,0.03375415741169025,true
moderate-hot-120,155,least-loaded,5976,0.5876840696117804,31.80349122593898,65.9345163253929,78.58440046682517,7.310126331060019,22.718993479938945,0.01482497479163109,true
moderate-hot-120,155,prefix-affinity,5976,0.9959839357429718,1321.5143150460824,3451.809804819117,3581.3459760883707,3564.231609027738,3699.8822927858128,1.167425635332728,false
moderate-hot-120,155,bounded-affinity,5976,0.9774096385542169,22.629333724839743,40.987722533500346,53.85712686084116,24.29805996410323,24.999700116430176,0.7786761426446887,true
moderate-hot-120,156,random,6011,0.5854267176842456,49.75071031767088,118.92592408721248,175.21925173397176,133.76360084020416,303.60063900040404,0.04318132207235428,true
moderate-hot-120,156,least-loaded,6011,0.5870903343869572,31.683975261434863,65.79934340252657,79.02892237178094,8.98590147530922,22.877633473784954,0.010699838180514109,true
moderate-hot-120,156,prefix-affinity,6011,0.9971718516053901,1862.982828149988,4549.598094090674,4634.051215081112,4615.800347885728,4688.8081602158345,1.1867696829499994,false
moderate-hot-120,156,bounded-affinity,6011,0.9790384295458326,22.519787503852747,40.39496236152809,50.241991638875334,24.165288765612786,27.948635829790874,0.7796718633410916,true
moderate-hot-120,157,random,5987,0.5951227659929847,49.2925908503097,118.54121585102257,173.43112993599425,138.7189525636495,268.0199305713504,0.023027042074801298,true
moderate-hot-120,157,least-loaded,5987,0.5844329380324036,31.83285627526861,66.14573691800615,79.05554420316912,11.478601751361566,28.74256917852108,0.009269705746075822,true
moderate-hot-120,157,prefix-affinity,5987,0.9964924002004343,1459.4253864518453,4250.392986455423,4688.135266735364,4673.2139666848525,4747.1447586300055,1.2007588339896764,false
moderate-hot-120,157,bounded-affinity,5987,0.9752797728411559,22.866923077872677,41.420260826191225,54.124019138464064,24.38058888328669,29.136545061599463,0.7982379134671609,true
moderate-hot-120,158,random,6051,0.5889935547843331,50.87866423592389,125.49109398785913,179.90181071681218,146.28675106378068,267.0093926468908,0.044787938154668507,true
moderate-hot-120,158,least-loaded,6051,0.5843662204594282,31.845938980309207,66.5519975149291,78.9022148080985,10.7176384067061,29.033762318744266,0.007056308914334536,true
moderate-hot-120,158,prefix-affinity,6051,0.997190547017022,1623.9682282977114,4014.6181863770544,4306.183024530699,4287.469888023275,4388.9732702784895,1.1817317165877215,false
moderate-hot-120,158,bounded-affinity,6051,0.9728970418112709,22.583837742470838,40.81051151626343,55.28157266812195,24.37484438240972,24.98977338113764,0.7828367177715247,true
moderate-hot-120,159,random,6037,0.5915189663740268,51.27437939234735,123.94461440887244,179.7226445244014,140.55990121311333,339.42244631948415,0.01883317405863365,true
moderate-hot-120,159,least-loaded,6037,0.582408481033626,31.930785929872126,66.24947727312974,79.66010519919655,8.354743012663675,33.27346234458673,0.008328423748168166,true
moderate-hot-120,159,prefix-affinity,6037,0.996521451051847,2025.2426792317,5029.67553179145,5116.6619276311685,5100.687113307409,5173.533130723561,1.1856937184586442,false
moderate-hot-120,159,bounded-affinity,6037,0.9761470929269505,22.607771421229454,40.96820717204537,53.92027901421898,24.34582115381636,24.996752508606733,0.7834807706031984,true
moderate-hot-120,160,random,6100,0.5781967213114754,52.43557814912403,127.09429303758952,183.7168897478041,152.77352531855286,261.36354748736267,0.04309513490327875,true
moderate-hot-120,160,least-loaded,6100,0.5837704918032787,31.96770525351115,66.26282517568325,79.61278547533584,8.924831671087304,26.731414255955315,0.009033357188100595,true
moderate-hot-120,160,prefix-affinity,6100,0.9973770491803279,1452.3203691018032,4134.965244650855,4485.972818810951,4468.637527893545,4545.154094684549,1.1667690706685578,false
moderate-hot-120,160,bounded-affinity,6100,0.9714754098360656,22.886397866106357,41.563851620088826,58.75740113825668,24.27399330434855,24.963851677928687,0.7581688470244681,true
moderate-hot-120,161,random,5887,0.5873959571938169,49.5300080457054,119.7626308937397,167.28110448183725,130.22375085579188,222.49524240712344,0.022452473758433053,true
moderate-hot-120,161,least-loaded,5887,0.5952097842704264,31.48593199235893,65.50203927071925,78.42678747918399,7.345043708795856,31.37937486134979,0.013743160056603216,true
moderate-hot-120,161,prefix-affinity,5887,0.9959232206556821,1737.3916484758995,4337.515963710313,4781.042510872496,4765.848685856719,4949.9483452159475,1.2208118311914056,false
moderate-hot-120,161,bounded-affinity,5887,0.9719721420078138,22.873549797675224,41.348687094920024,57.545443126917235,24.32621359189943,33.200033881745185,0.8185583926312238,true
moderate-hot-120,162,random,6169,0.5918301183336035,50.91200505429714,124.35598910947738,180.09725090654683,138.90858269026648,259.12855155434227,0.03211516005850826,true
moderate-hot-120,162,least-loaded,6169,0.590695412546604,31.623878140669923,65.81608430881897,78.5267577193008,9.029344721711823,21.819714554352686,0.014677470969019396,true
moderate-hot-120,162,prefix-affinity,6169,0.9956232776787162,1755.2753229916927,4950.586061358474,5147.257090706029,5128.078908498916,5329.588982609552,1.177941622783895,false
moderate-hot-120,162,bounded-affinity,6169,0.9758469768195818,22.640525048563607,40.97399947649683,52.89936607363779,24.26700132671249,24.99553049437054,0.7795788554905059,true
moderate-hot-120,163,random,5965,0.5834031852472757,49.86864967287248,120.85068592638709,167.71388185205433,128.96547574995202,209.33090364858072,0.0270582383166148,true
moderate-hot-120,163,least-loaded,5965,0.5859178541492037,31.575694483740644,65.3312207462277,76.62365974861314,9.213693725068879,22.194104825903196,0.011525437808121004,true
moderate-hot-120,163,prefix-affinity,5965,0.996311818943839,1640.3263146588356,4348.380525372537,4659.22057859545,4641.908168909344,4697.298303740536,1.1922069351351015,false
moderate-hot-120,163,bounded-affinity,5965,0.9721709974853311,22.76714784134565,41.28958773568411,56.166078088434006,24.377493620238965,27.025303133417765,0.7829696596191785,true
moderate-hot-120,164,random,6082,0.5878000657678395,51.20050147040444,123.22347707295194,181.4632617866664,147.93282916058888,323.2097450007568,0.04257446964303966,true
moderate-hot-120,164,least-loaded,6082,0.5845116737915159,31.836807477962758,66.25149698639143,79.11452510425443,8.631282439928327,28.07936172260088,0.01290372248606066,true
moderate-hot-120,164,prefix-affinity,6082,0.9973692864189412,1900.1761858218088,5049.922731242841,5231.773817062705,5215.570190257153,5452.068222611895,1.1879345155101773,false
moderate-hot-120,164,bounded-affinity,6082,0.9761591581716541,22.779857402342333,41.127158925788535,54.892791623839,24.26741438596946,26.266195870328374,0.7858459184950507,true
moderate-hot-120,165,random,5956,0.5894895903290799,50.727018327816864,121.71257548371796,197.25145428341784,156.85380728655582,361.7851438163907,0.03507309131046892,true
moderate-hot-120,165,least-loaded,5956,0.5841168569509738,31.916123066277315,66.04270332689703,78.29839968747547,8.878703328413394,27.035710923853912,0.008753548827538914,true
moderate-hot-120,165,prefix-affinity,5956,0.9983210208193418,1600.9470191715493,3767.702280794816,4072.5943728506318,4055.8072167109713,4248.0319561564465,1.1762785123662989,false
moderate-hot-120,165,bounded-affinity,5956,0.977165883143049,22.55880812702754,40.75327444895083,52.77748868757044,24.229628525557928,32.9172522205954,0.770619188637626,true
moderate-hot-120,166,random,5951,0.5857839018652328,51.88316973228396,127.96003553726769,197.22030684639685,161.7147000266341,255.03006449118038,0.031772993831464084,true
moderate-hot-120,166,least-loaded,5951,0.5745252898672492,32.26384276222501,66.61651904799146,79.14351953492223,6.6270852744200965,20.390195787033008,0.00735212210059581,true
moderate-hot-120,166,prefix-affinity,5951,0.9956309863888422,2483.967989418952,6233.077200837368,6549.494686623089,6532.328662925829,6619.794525240337,1.2316410133531974,false
moderate-hot-120,166,bounded-affinity,5951,0.9734498403629642,22.972360310656384,41.1416133911589,56.8501684206567,24.283835236899904,24.97701345506357,0.8022319834419607,true
moderate-hot-120,167,random,5991,0.5795359706226005,52.054744141756956,128.5217485972462,198.89958052103975,156.55145320898555,376.3519496359804,0.026897823928734133,true
moderate-hot-120,167,least-loaded,5991,0.5736938741445502,32.37257970659457,67.06009741543676,79.50577286544285,10.319141540807323,35.717233226088865,0.01720835086958412,true
moderate-hot-120,167,prefix-affinity,5991,0.9981639125354699,1716.5171293076867,3850.2176919610356,4052.964490274091,4037.4806774780664,4164.450916848007,1.159204819010338,false
moderate-hot-120,167,bounded-affinity,5991,0.9741278584543482,22.60147928608036,41.35327783938919,53.654829696348315,24.293006216117647,24.995352814792568,0.774892341431875,true
moderate-hot-120,168,random,5913,0.5903940470150516,49.53167809090648,119.54791804223169,164.25201376925543,128.45882124848504,291.31738992481405,0.04088484546895,true
moderate-hot-120,168,least-loaded,5913,0.5924234737020125,31.609578308723677,66.91757306044383,79.9539393417217,6.331076458431198,22.768705160091486,0.01850436365816666,true
moderate-hot-120,168,prefix-affinity,5913,0.9971249788601386,1259.1775881189205,3244.307264995092,3424.4544098274637,3407.502055636054,3510.8601959860825,1.1746276080759044,false
moderate-hot-120,168,bounded-affinity,5913,0.9768307119905293,22.58486073640184,41.15351381383516,54.36568545859336,24.176357160216867,24.993152762879618,0.7743739908580101,true
moderate-hot-120,169,random,5918,0.591753970936127,50.1420595306881,124.76961190975999,173.48041738956817,140.56563583781463,340.01946613532346,0.030354707093746384,true
