scenario,repeat,replay,criticalPathP50,criticalPathP95,criticalPathP99,deadlineMissRate,toolSecondsP50,toolSecondsP95,toolSecondsP99,meanPairwiseCorrelation
shared_incident,43,column_shuffled,0.4095958900939849,1.6062719857708616,2.7770071712815567,0.0602,0.9907580917707881,2.3751625607549407,3.632832804153807,0.006612629780641473
shared_incident,43,incident_stratified,0.3659368505167157,1.503416664300897,2.761105949324884,0.0502,0.9129851102136977,3.685995760158822,5.6749814352211665,0.6117766525896157
shared_incident,44,row_preserved,0.36810041070783417,1.3693940748220867,2.549840141417614,0.0442,0.9183325716684112,3.6091175632642924,6.035597557961223,0.7105811366240554
shared_incident,44,column_shuffled,0.4144349390469159,1.630872461460052,2.6162681540120283,0.0616,0.9913530982378072,2.4666795007732123,3.602710619457775,-0.001046946682910473
shared_incident,44,incident_stratified,0.36818733306205353,1.511251208619788,2.6162681540120283,0.0506,0.9132314876463765,3.810830785840307,5.551276019182088,0.6192370022180891
shared_incident,45,row_preserved,0.36719980145172293,1.4563847219487076,2.814970376044406,0.0488,0.9154376474377872,3.640207429460526,6.290305134040991,0.7060241283563746
shared_incident,45,column_shuffled,0.4141552965554913,1.7423505767410248,2.8498611171192496,0.0704,0.9942207176036417,2.5302656280291567,3.7156186187822744,-0.005063739775241628
shared_incident,45,incident_stratified,0.36649559772713497,1.5723291555765446,2.8298663564220963,0.054,0.9144603703109584,3.913088750405388,5.793064680924301,0.6250643255701367
shared_incident,46,row_preserved,0.3720376332033468,1.3462438168048103,2.702111804108992,0.0444,0.9254668537505413,3.455701702053237,6.087575759120213,0.6983301026277994
shared_incident,46,column_shuffled,0.4173642442095564,1.6803886981874492,2.7075478506656827,0.062,0.9955579220493367,2.4699109775226815,3.5109718968576438,-0.0009231663362214299
shared_incident,46,incident_stratified,0.37196328554657043,1.4482850286039428,2.7075478506656827,0.0476,0.9264981399291119,3.686035084524502,5.740629344819386,0.6052036964385065
shared_incident,47,row_preserved,0.367979055596308,1.402338484311864,2.6445668735896892,0.0438,0.9190832018164254,3.5332002560430125,6.12484989500129,0.6980691570560834
shared_incident,47,column_shuffled,0.413581043882174,1.6186414131323912,2.6445668735896892,0.0588,0.9927296784859926,2.417744342026241,3.587774183198934,-0.00419611569083546
shared_incident,47,incident_stratified,0.3672845265432346,1.4351291344798285,2.6243887250997693,0.0468,0.9190560739257314,3.7092593258634503,5.595750345498395,0.6259600197988324
shared_incident,48,row_preserved,0.37161987221329473,1.4709124756085221,2.6478149564475917,0.048,0.9196943798825451,3.734147045406919,6.181472600390094,0.7114798227218156
shared_incident,48,column_shuffled,0.41793396864455257,1.6998042853398414,2.7379429915615345,0.0678,0.9966842083202049,2.5017156883973493,3.5909513672380404,-0.004055981913617863
shared_incident,48,incident_stratified,0.37161987221329473,1.5732406574049955,2.718613241023052,0.055,0.9191449619068912,3.8888817613395386,5.718922923733926,0.6105361777969439
shared_incident,49,row_preserved,0.36357832417633495,1.3908259218354064,2.7284360237400778,0.0452,0.9096054131920739,3.502810177785803,6.440190036583332,0.7095039888562621
shared_incident,49,column_shuffled,0.4069629960090849,1.63190366906705,2.797906537495087,0.0622,0.9843029825255658,2.4503024097705293,3.59756149321226,0.020665754517341862
shared_incident,49,incident_stratified,0.36233822906058777,1.4521231116628532,2.7593072166669725,0.0484,0.9106881909444414,3.6642343387984893,5.813206062148931,0.6206989311736165
shared_incident,50,row_preserved,0.3720661309795389,1.4252714274817533,2.718119310863462,0.046,0.9228839851940944,3.651739090690808,6.340485648572592,0.7101862119455665
shared_incident,50,column_shuffled,0.4229316655965285,1.6834004034728127,2.9092986038288093,0.0628,1.0053855388796644,2.4938014764836134,3.8372544383102642,0.005788490769330152
shared_incident,50,incident_stratified,0.37150881029851995,1.532382219413702,2.906750250243236,0.0514,0.9216320204574739,3.8019018352464045,5.615682165216305,0.6214557650281264
shared_incident,51,row_preserved,0.36552758239606853,1.3475287885837743,2.7378557900069214,0.043,0.9094551365237022,3.465173945034361,6.2827885352350865,0.7014160869669404
shared_incident,51,column_shuffled,0.4122300103419572,1.6380511334458085,2.7566722989917922,0.0624,0.9897915654683491,2.4479492425847864,3.6427416945464075,-0.00023067576432268116
shared_incident,51,incident_stratified,0.3648879709563523,1.4675995582716375,2.7378557900069214,0.0482,0.9154574811959064,3.6278356082188994,5.647875732206825,0.6118877678055374
shared_incident,52,row_preserved,0.37079519201941075,1.402979369887257,2.779498358919815,0.045,0.9276512024766468,3.650551196187026,6.103675901965694,0.7130680468794658
shared_incident,52,column_shuffled,0.42062197733921125,1.67931605432045,2.890881995658502,0.0616,1.002315777154905,2.4771894411966757,3.8939868038566168,0.011262379819398358
shared_incident,52,incident_stratified,0.3704711036647061,1.5482226821987186,2.890881995658502,0.052,0.9232483285232264,3.8887951277961363,5.6071050865243866,0.616159394432852
shared_incident,53,row_preserved,0.37278509740709925,1.4720149649098708,2.823893474687626,0.0482,0.9242356942138144,3.6639465278474592,6.307867806587541,0.7105326385198422
shared_incident,53,column_shuffled,0.42354525559241657,1.7445789515388568,2.8753799049955124,0.0694,1.0103836745868784,2.5203899341574907,3.754521483913185,0.00461684691278185
shared_incident,53,incident_stratified,0.3746501905666011,1.615254993145052,2.8942559210382908,0.0568,0.9205711577230211,3.9054736286270275,5.872388950111651,0.6021830333294059
shared_incident,54,row_preserved,0.3712350068984117,1.345450930093158,2.652839545682309,0.0446,0.9219711485340696,3.614834023202079,6.073978941679542,0.71934651691755
shared_incident,54,column_shuffled,0.4157384138670345,1.6227848328650756,2.724627004622384,0.0622,0.9930978039268827,2.3706659611115977,3.5465278429231386,0.003391882132561724
shared_incident,54,incident_stratified,0.3723730055301387,1.5069329812297891,2.652839545682309,0.0502,0.9234715298615973,3.810187194478633,5.630630994792158,0.6389791362392353
shared_incident,55,row_preserved,0.3678180375699379,1.3877939875510534,2.870620338761894,0.0438,0.9189497072966692,3.5783986804644776,5.828707206296092,0.6958172481325892
