dataset,query_id,method,ndcg10,recall100,mrr
nfcorpus,PLAIN-2600,bigram_bm25,0.08970879652674049,0.1,0.1
nfcorpus,PLAIN-2610,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2620,bigram_bm25,0.02208474115146301,0.09090909090909091,0.1111111111111111
nfcorpus,PLAIN-2630,bigram_bm25,0.2735872697693364,0.08333333333333333,0.3333333333333333
nfcorpus,PLAIN-2640,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2650,bigram_bm25,0.3647442587311445,0.13793103448275862,1.0
nfcorpus,PLAIN-2660,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2670,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2680,bigram_bm25,0.23030991179911112,0.14285714285714285,0.3333333333333333
nfcorpus,PLAIN-2690,bigram_bm25,0.02445464069978668,0.023255813953488372,0.14285714285714285
nfcorpus,PLAIN-2700,bigram_bm25,0.3406992958233561,0.3,1.0
nfcorpus,PLAIN-2710,bigram_bm25,0.6442351458718547,0.19047619047619047,1.0
nfcorpus,PLAIN-2720,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2730,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2740,bigram_bm25,0.5179653337799386,0.1,0.5
nfcorpus,PLAIN-2750,bigram_bm25,0.28254173299716673,0.0847457627118644,1.0
nfcorpus,PLAIN-2760,bigram_bm25,0.0,0.125,0.018518518518518517
nfcorpus,PLAIN-2770,bigram_bm25,0.11620455766863899,0.2926829268292683,0.2
nfcorpus,PLAIN-2780,bigram_bm25,0.3052916385778686,0.18181818181818182,1.0
nfcorpus,PLAIN-2790,bigram_bm25,0.3834088508714213,0.11864406779661017,1.0
nfcorpus,PLAIN-2800,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2810,bigram_bm25,0.0,0.125,0.06666666666666667
nfcorpus,PLAIN-2820,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2830,bigram_bm25,0.3631143808977028,0.3333333333333333,0.3333333333333333
nfcorpus,PLAIN-2840,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2850,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2860,bigram_bm25,1.0,1.0,1.0
nfcorpus,PLAIN-2870,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2880,bigram_bm25,0.0,0.0,0.004347826086956522
nfcorpus,PLAIN-2890,bigram_bm25,0.0,0.034482758620689655,0.029411764705882353
nfcorpus,PLAIN-2900,bigram_bm25,0.0,0.08333333333333333,0.023255813953488372
nfcorpus,PLAIN-2910,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2920,bigram_bm25,0.11838279295536291,0.14285714285714285,0.25
nfcorpus,PLAIN-2930,bigram_bm25,0.0,0.07142857142857142,0.08333333333333333
nfcorpus,PLAIN-2940,bigram_bm25,0.0,0.09090909090909091,0.020833333333333332
nfcorpus,PLAIN-2950,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2960,bigram_bm25,0.52129602861432,0.5,0.5
nfcorpus,PLAIN-2970,bigram_bm25,0.17085658310403926,0.1111111111111111,0.16666666666666666
nfcorpus,PLAIN-2981,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-2991,bigram_bm25,0.26406812257259094,0.5,0.25
nfcorpus,PLAIN-3001,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3014,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3026,bigram_bm25,0.4306765580733931,1.0,0.25
nfcorpus,PLAIN-3037,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3053,bigram_bm25,0.7653606369886218,0.6666666666666666,1.0
nfcorpus,PLAIN-3063,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3074,bigram_bm25,0.5,1.0,0.3333333333333333
nfcorpus,PLAIN-3085,bigram_bm25,0.23719771276929622,1.0,0.2
nfcorpus,PLAIN-3097,bigram_bm25,0.2218661042109685,0.25,0.25
nfcorpus,PLAIN-3116,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3131,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3141,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3151,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3161,bigram_bm25,0.19336465327116886,0.16279069767441862,0.5
nfcorpus,PLAIN-3171,bigram_bm25,0.14736063923071163,0.17647058823529413,0.5
nfcorpus,PLAIN-3181,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3191,bigram_bm25,0.4228830220861693,0.4375,1.0
nfcorpus,PLAIN-3201,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3211,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3221,bigram_bm25,0.0,0.125,0.047619047619047616
nfcorpus,PLAIN-3231,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3241,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3251,bigram_bm25,0.15282202671858752,0.047619047619047616,1.0
nfcorpus,PLAIN-3261,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3271,bigram_bm25,0.0,0.04081632653061224,0.043478260869565216
nfcorpus,PLAIN-3281,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3292,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3302,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3312,bigram_bm25,0.08460552821190487,0.07692307692307693,1.0
nfcorpus,PLAIN-3322,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3332,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3342,bigram_bm25,0.23463936301137825,0.3333333333333333,0.3333333333333333
nfcorpus,PLAIN-3352,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3362,bigram_bm25,0.12811612289210494,0.09090909090909091,1.0
nfcorpus,PLAIN-3372,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3382,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3392,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3402,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3412,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3422,bigram_bm25,0.03459113773405908,0.03225806451612903,0.25
nfcorpus,PLAIN-3432,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3442,bigram_bm25,0.0,0.0,0.0
nfcorpus,PLAIN-3452,bigram_bm25,0.5347229450685931,0.23529411764705882,1.0
nfcorpus,PLAIN-3462,bigram_bm25,0.4042383682811874,0.21875,0.3333333333333333
nfcorpus,PLAIN-3472,bigram_bm25,0.0,0.058823529411764705,0.04
nfcorpus,PLAIN-2,raw_sum_scale_0p1,0.7557171845920446,0.625,1.0
nfcorpus,PLAIN-12,raw_sum_scale_0p1,0.0,0.1,0.05
nfcorpus,PLAIN-23,raw_sum_scale_0p1,0.16988543016052712,0.1111111111111111,0.5
nfcorpus,PLAIN-33,raw_sum_scale_0p1,0.14501300499131864,0.09375,0.5
nfcorpus,PLAIN-44,raw_sum_scale_0p1,0.0,0.20689655172413793,0.07692307692307693
nfcorpus,PLAIN-56,raw_sum_scale_0p1,0.726007843808432,0.12,1.0
nfcorpus,PLAIN-68,raw_sum_scale_0p1,0.5129023844213377,0.16363636363636364,1.0
nfcorpus,PLAIN-78,raw_sum_scale_0p1,0.05657095544334432,0.04838709677419355,0.5
nfcorpus,PLAIN-91,raw_sum_scale_0p1,0.12047720180824523,0.15625,1.0
nfcorpus,PLAIN-102,raw_sum_scale_0p1,0.14868624537844896,0.041666666666666664,0.2
nfcorpus,PLAIN-112,raw_sum_scale_0p1,0.4655121707617587,0.08928571428571429,1.0
nfcorpus,PLAIN-123,raw_sum_scale_0p1,0.026991205241818556,0.11764705882352941,0.1111111111111111
nfcorpus,PLAIN-133,raw_sum_scale_0p1,0.0,0.027777777777777776,0.037037037037037035
nfcorpus,PLAIN-143,raw_sum_scale_0p1,0.3843483686763149,0.0784313725490196,1.0
nfcorpus,PLAIN-153,raw_sum_scale_0p1,0.40476742950785816,0.2553191489361702,1.0
nfcorpus,PLAIN-165,raw_sum_scale_0p1,0.2966922975671783,0.2777777777777778,0.5
nfcorpus,PLAIN-175,raw_sum_scale_0p1,0.3249649487838763,0.10810810810810811,1.0
nfcorpus,PLAIN-186,raw_sum_scale_0p1,0.13886244387355454,0.041666666666666664,0.5
nfcorpus,PLAIN-196,raw_sum_scale_0p1,0.6870165078530993,0.11594202898550725,1.0
nfcorpus,PLAIN-207,raw_sum_scale_0p1,0.4354747455750672,0.2727272727272727,1.0
nfcorpus,PLAIN-217,raw_sum_scale_0p1,0.0,0.05555555555555555,0.02702702702702703
nfcorpus,PLAIN-227,raw_sum_scale_0p1,0.11004588314904008,0.025,0.3333333333333333
nfcorpus,PLAIN-238,raw_sum_scale_0p1,0.0,0.037037037037037035,0.02857142857142857
nfcorpus,PLAIN-248,raw_sum_scale_0p1,0.11004588314904008,0.16129032258064516,0.3333333333333333
nfcorpus,PLAIN-259,raw_sum_scale_0p1,0.3589542101716347,0.21428571428571427,1.0
nfcorpus,PLAIN-270,raw_sum_scale_0p1,0.22009176629808017,0.21153846153846154,1.0
nfcorpus,PLAIN-280,raw_sum_scale_0p1,0.3932783996463063,0.4,1.0
nfcorpus,PLAIN-291,raw_sum_scale_0p1,0.3589542101716347,0.23076923076923078,1.0
nfcorpus,PLAIN-307,raw_sum_scale_0p1,0.2960819109658653,1.0,0.5
nfcorpus,PLAIN-320,raw_sum_scale_0p1,0.0,0.14285714285714285,0.05
nfcorpus,PLAIN-332,raw_sum_scale_0p1,0.6131471927654584,0.5,1.0
nfcorpus,PLAIN-344,raw_sum_scale_0p1,0.0798175492719946,0.09836065573770492,0.3333333333333333
nfcorpus,PLAIN-358,raw_sum_scale_0p1,0.0,0.0,0.0006825938566552901
nfcorpus,PLAIN-371,raw_sum_scale_0p1,0.11861329943102608,1.0,0.25
nfcorpus,PLAIN-383,raw_sum_scale_0p1,0.1208113026994942,0.2,0.16666666666666666
nfcorpus,PLAIN-395,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-407,raw_sum_scale_0p1,0.7262287617954056,0.6666666666666666,1.0
nfcorpus,PLAIN-418,raw_sum_scale_0p1,0.7958830702855284,0.6666666666666666,1.0
nfcorpus,PLAIN-430,raw_sum_scale_0p1,0.5982294706672244,0.625,1.0
nfcorpus,PLAIN-441,raw_sum_scale_0p1,0.9546112905104076,1.0,1.0
nfcorpus,PLAIN-457,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-468,raw_sum_scale_0p1,0.28559389665419616,0.7,0.2
nfcorpus,PLAIN-478,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-488,raw_sum_scale_0p1,0.933745776545611,0.7333333333333333,1.0
nfcorpus,PLAIN-499,raw_sum_scale_0p1,0.4690000933206748,0.14705882352941177,1.0
nfcorpus,PLAIN-510,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-520,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-531,raw_sum_scale_0p1,0.35705757165090446,0.07142857142857142,0.5
nfcorpus,PLAIN-541,raw_sum_scale_0p1,0.43768250601780867,0.5,0.5
nfcorpus,PLAIN-551,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-561,raw_sum_scale_0p1,0.3589542101716347,0.08,1.0
nfcorpus,PLAIN-571,raw_sum_scale_0p1,0.2558209594125084,0.2857142857142857,0.3333333333333333
nfcorpus,PLAIN-583,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-593,raw_sum_scale_0p1,0.46927872602275644,0.3333333333333333,1.0
nfcorpus,PLAIN-603,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-613,raw_sum_scale_0p1,0.06362078819895171,0.2,0.1
nfcorpus,PLAIN-623,raw_sum_scale_0p1,0.2489083270225946,0.07317073170731707,0.5
nfcorpus,PLAIN-634,raw_sum_scale_0p1,0.13886244387355454,0.047619047619047616,0.5
nfcorpus,PLAIN-645,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-660,raw_sum_scale_0p1,1.0,0.06315789473684211,1.0
nfcorpus,PLAIN-671,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-681,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-691,raw_sum_scale_0p1,0.0,0.047619047619047616,0.016666666666666666
nfcorpus,PLAIN-701,raw_sum_scale_0p1,0.361879195385413,0.5,1.0
nfcorpus,PLAIN-711,raw_sum_scale_0p1,0.22009176629808017,0.05263157894736842,1.0
nfcorpus,PLAIN-721,raw_sum_scale_0p1,1.0,0.72,1.0
nfcorpus,PLAIN-731,raw_sum_scale_0p1,0.793584067764911,0.4444444444444444,1.0
nfcorpus,PLAIN-741,raw_sum_scale_0p1,0.84860265890399,0.42105263157894735,1.0
nfcorpus,PLAIN-751,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-761,raw_sum_scale_0p1,0.15130120674940672,0.3333333333333333,0.3333333333333333
nfcorpus,PLAIN-771,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-782,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-792,raw_sum_scale_0p1,0.644824486427155,0.5,1.0
nfcorpus,PLAIN-806,raw_sum_scale_0p1,0.857980942822373,0.25,1.0
nfcorpus,PLAIN-817,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-827,raw_sum_scale_0p1,0.43808927588501717,0.07377049180327869,0.5
nfcorpus,PLAIN-838,raw_sum_scale_0p1,0.8550956239938448,0.7777777777777778,1.0
nfcorpus,PLAIN-850,raw_sum_scale_0p1,0.6489315753318465,0.08771929824561403,1.0
nfcorpus,PLAIN-872,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-882,raw_sum_scale_0p1,0.3589542101716347,0.13333333333333333,1.0
nfcorpus,PLAIN-892,raw_sum_scale_0p1,0.727329844310522,0.06521739130434782,1.0
nfcorpus,PLAIN-902,raw_sum_scale_0p1,0.6366824387328317,0.5,1.0
nfcorpus,PLAIN-913,raw_sum_scale_0p1,0.933745776545611,0.2647058823529412,1.0
nfcorpus,PLAIN-924,raw_sum_scale_0p1,0.22009176629808017,0.03125,1.0
nfcorpus,PLAIN-934,raw_sum_scale_0p1,0.7975167679274937,0.3564356435643564,1.0
nfcorpus,PLAIN-946,raw_sum_scale_0p1,0.31488013066763093,0.06451612903225806,1.0
nfcorpus,PLAIN-956,raw_sum_scale_0p1,0.23440650992329987,0.1553398058252427,0.25
nfcorpus,PLAIN-966,raw_sum_scale_0p1,0.14126697285982898,0.3333333333333333,0.1111111111111111
nfcorpus,PLAIN-977,raw_sum_scale_0p1,0.14126697285982898,0.3333333333333333,0.1111111111111111
nfcorpus,PLAIN-987,raw_sum_scale_0p1,0.23463936301137822,0.3333333333333333,0.3333333333333333
nfcorpus,PLAIN-997,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1008,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1018,raw_sum_scale_0p1,0.4922818839877925,0.13333333333333333,0.3333333333333333
nfcorpus,PLAIN-1028,raw_sum_scale_0p1,0.0,0.0,0.004329004329004329
nfcorpus,PLAIN-1039,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-1050,raw_sum_scale_0p1,0.06362078819895171,0.010638297872340425,0.1
nfcorpus,PLAIN-1066,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1088,raw_sum_scale_0p1,0.5531464700081437,0.4,1.0
nfcorpus,PLAIN-1098,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1109,raw_sum_scale_0p1,0.6046855387118412,0.12244897959183673,1.0
nfcorpus,PLAIN-1119,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1130,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-1141,raw_sum_scale_0p1,0.22009176629808017,0.1875,1.0
nfcorpus,PLAIN-1151,raw_sum_scale_0p1,0.1681522864689108,0.06535947712418301,0.25
nfcorpus,PLAIN-1161,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1172,raw_sum_scale_0p1,0.22009176629808017,0.05263157894736842,1.0
nfcorpus,PLAIN-1183,raw_sum_scale_0p1,0.28952298823485745,0.08,1.0
nfcorpus,PLAIN-1193,raw_sum_scale_0p1,0.06362078819895171,0.4444444444444444,0.1
nfcorpus,PLAIN-1203,raw_sum_scale_0p1,0.3589542101716347,0.16666666666666666,1.0
nfcorpus,PLAIN-1214,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1225,raw_sum_scale_0p1,0.5363559634917963,0.37037037037037035,0.5
nfcorpus,PLAIN-1236,raw_sum_scale_0p1,0.3391602052736161,0.2,1.0
nfcorpus,PLAIN-1249,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1262,raw_sum_scale_0p1,0.38113435412202,0.3,1.0
nfcorpus,PLAIN-1275,raw_sum_scale_0p1,0.4537425745411855,0.10909090909090909,1.0
nfcorpus,PLAIN-1288,raw_sum_scale_0p1,0.7381919257729245,0.05102040816326531,1.0
nfcorpus,PLAIN-1299,raw_sum_scale_0p1,0.30523488393970116,0.04918032786885246,1.0
nfcorpus,PLAIN-1309,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1320,raw_sum_scale_0p1,0.4500112274528523,0.5,0.5
nfcorpus,PLAIN-1331,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1342,raw_sum_scale_0p1,0.32730659600126993,0.3125,0.5
nfcorpus,PLAIN-1353,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1363,raw_sum_scale_0p1,0.22009176629808017,0.09090909090909091,1.0
nfcorpus,PLAIN-1374,raw_sum_scale_0p1,0.22793826167775827,0.11538461538461539,0.2
nfcorpus,PLAIN-1387,raw_sum_scale_0p1,0.6569815082938864,0.6666666666666666,1.0
nfcorpus,PLAIN-1398,raw_sum_scale_0p1,1.0,0.27184466019417475,1.0
nfcorpus,PLAIN-1409,raw_sum_scale_0p1,0.06362078819895171,0.023715415019762844,0.1
nfcorpus,PLAIN-1419,raw_sum_scale_0p1,0.31488013066763093,0.03076923076923077,1.0
nfcorpus,PLAIN-1429,raw_sum_scale_0p1,0.0,0.0,0.004273504273504274
nfcorpus,PLAIN-1441,raw_sum_scale_0p1,0.4288398090337664,0.12903225806451613,0.5
nfcorpus,PLAIN-1453,raw_sum_scale_0p1,0.22400556151517553,0.10612244897959183,0.5
nfcorpus,PLAIN-1463,raw_sum_scale_0p1,0.43231813227099475,0.375,1.0
nfcorpus,PLAIN-1473,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-1485,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1496,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1506,raw_sum_scale_0p1,0.2984900352767555,0.13333333333333333,1.0
nfcorpus,PLAIN-1516,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1527,raw_sum_scale_0p1,0.8643145546088337,0.15841584158415842,1.0
nfcorpus,PLAIN-1537,raw_sum_scale_0p1,0.0,0.2,0.09090909090909091
nfcorpus,PLAIN-1547,raw_sum_scale_0p1,0.0,0.0,0.0012903225806451613
nfcorpus,PLAIN-1557,raw_sum_scale_0p1,0.2781981696179509,0.15384615384615385,0.3333333333333333
nfcorpus,PLAIN-1568,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-1579,raw_sum_scale_0p1,0.3391602052736161,0.2,1.0
nfcorpus,PLAIN-1590,raw_sum_scale_0p1,0.22009176629808017,0.2222222222222222,1.0
nfcorpus,PLAIN-1601,raw_sum_scale_0p1,0.5806020001118019,0.22972972972972974,0.5
nfcorpus,PLAIN-1611,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1621,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1635,raw_sum_scale_0p1,0.5017100640839688,0.14617169373549885,0.5
nfcorpus,PLAIN-1645,raw_sum_scale_0p1,0.30260241349881345,0.16666666666666666,1.0
nfcorpus,PLAIN-1656,raw_sum_scale_0p1,0.09478836436955078,0.03571428571428571,0.25
nfcorpus,PLAIN-1667,raw_sum_scale_0p1,0.7655934900767002,0.22641509433962265,1.0
nfcorpus,PLAIN-1679,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1690,raw_sum_scale_0p1,0.0,0.25,0.02127659574468085
nfcorpus,PLAIN-1700,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1710,raw_sum_scale_0p1,1.0,0.8125,1.0
nfcorpus,PLAIN-1721,raw_sum_scale_0p1,0.6621137423456802,0.1935483870967742,1.0
nfcorpus,PLAIN-1731,raw_sum_scale_0p1,0.7653606369886217,0.6666666666666666,1.0
nfcorpus,PLAIN-1741,raw_sum_scale_0p1,1.0,0.15476190476190477,1.0
nfcorpus,PLAIN-1752,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1762,raw_sum_scale_0p1,0.2860604285087249,0.625,0.5
nfcorpus,PLAIN-1772,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-1784,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1794,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-1805,raw_sum_scale_0p1,0.9266360779006401,0.23275862068965517,1.0
nfcorpus,PLAIN-1817,raw_sum_scale_0p1,0.5352543167750639,0.14814814814814814,1.0
nfcorpus,PLAIN-1827,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1837,raw_sum_scale_0p1,1.0,0.23979591836734693,1.0
nfcorpus,PLAIN-1847,raw_sum_scale_0p1,0.33013764944712026,0.18181818181818182,1.0
nfcorpus,PLAIN-1857,raw_sum_scale_0p1,0.6274092458891772,0.18181818181818182,1.0
nfcorpus,PLAIN-1867,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1877,raw_sum_scale_0p1,0.0,0.027777777777777776,0.01098901098901099
nfcorpus,PLAIN-1887,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1897,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1909,raw_sum_scale_0p1,1.0,0.07127429805615551,1.0
nfcorpus,PLAIN-1919,raw_sum_scale_0p1,0.793584067764911,0.6296296296296297,1.0
nfcorpus,PLAIN-1929,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1940,raw_sum_scale_0p1,0.3589542101716347,0.16666666666666666,1.0
nfcorpus,PLAIN-1950,raw_sum_scale_0p1,0.2489083270225946,0.15384615384615385,0.5
nfcorpus,PLAIN-1962,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1972,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-1983,raw_sum_scale_0p1,1.0,0.5,1.0
nfcorpus,PLAIN-1995,raw_sum_scale_0p1,0.0,0.09090909090909091,0.02
nfcorpus,PLAIN-2009,raw_sum_scale_0p1,0.12647135138382856,0.125,0.3333333333333333
nfcorpus,PLAIN-2019,raw_sum_scale_0p1,0.46927872602275644,0.3333333333333333,1.0
nfcorpus,PLAIN-2030,raw_sum_scale_0p1,0.30260241349881345,0.16666666666666666,1.0
nfcorpus,PLAIN-2040,raw_sum_scale_0p1,0.7573821447149967,0.06060606060606061,1.0
nfcorpus,PLAIN-2051,raw_sum_scale_0p1,0.7759944384848244,0.1267605633802817,1.0
nfcorpus,PLAIN-2061,raw_sum_scale_0p1,0.933745776545611,0.07804878048780488,1.0
nfcorpus,PLAIN-2071,raw_sum_scale_0p1,0.5810820381115676,0.2,1.0
nfcorpus,PLAIN-2081,raw_sum_scale_0p1,1.0,1.0,1.0
nfcorpus,PLAIN-2092,raw_sum_scale_0p1,0.6489315753318465,0.5,1.0
nfcorpus,PLAIN-2102,raw_sum_scale_0p1,0.5352543167750639,0.09738717339667459,1.0
nfcorpus,PLAIN-2113,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2124,raw_sum_scale_0p1,0.3589542101716347,0.11764705882352941,1.0
nfcorpus,PLAIN-2134,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2145,raw_sum_scale_0p1,0.1482972305701491,0.1111111111111111,0.5
nfcorpus,PLAIN-2156,raw_sum_scale_0p1,0.644824486427155,0.5,1.0
nfcorpus,PLAIN-2167,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2177,raw_sum_scale_0p1,0.29727159644205703,0.125,0.5
nfcorpus,PLAIN-2187,raw_sum_scale_0p1,0.38334277998463445,0.2222222222222222,1.0
nfcorpus,PLAIN-2197,raw_sum_scale_0p1,0.857980942822373,0.13793103448275862,1.0
nfcorpus,PLAIN-2209,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2220,raw_sum_scale_0p1,0.23504554941448536,0.1111111111111111,1.0
nfcorpus,PLAIN-2230,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2240,raw_sum_scale_0p1,0.5884674004369673,0.45454545454545453,1.0
nfcorpus,PLAIN-2250,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2261,raw_sum_scale_0p1,0.46299204139243627,0.15,0.5
nfcorpus,PLAIN-2271,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2281,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2291,raw_sum_scale_0p1,0.44615333764087994,0.4,1.0
nfcorpus,PLAIN-2301,raw_sum_scale_0p1,0.0,0.0,0.003076923076923077
nfcorpus,PLAIN-2311,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2321,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2332,raw_sum_scale_0p1,0.5033242827953464,0.13402061855670103,1.0
nfcorpus,PLAIN-2343,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2354,raw_sum_scale_0p1,0.5531464700081437,0.4,1.0
nfcorpus,PLAIN-2364,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2375,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2386,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2396,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2408,raw_sum_scale_0p1,0.0,0.0,0.0
nfcorpus,PLAIN-2430,raw_sum_scale_0p1,0.43735247915031,0.17391304347826086,1.0
nfcorpus,PLAIN-2440,raw_sum_scale_0p1,0.0,0.0,0.006756756756756757
nfcorpus,PLAIN-2450,raw_sum_scale_0p1,0.3301376494471202,0.18421052631578946,1.0
nfcorpus,PLAIN-2460,raw_sum_scale_0p1,0.18129336009428598,0.25806451612903225,0.5
nfcorpus,PLAIN-2470,raw_sum_scale_0p1,0.14527741645846864,0.1917808219178082,0.2
