load_per_second,fault_shape,policy,repeat,requests,success_rate,attempt_amplification,p95_latency_seconds,peak_attempts_per_second,overload_failures,fault_failures,retries_denied,bad_tick_fraction
85,correlated,budgeted_full_jitter,145,25646,0.8820088902752866,1.0901895032363722,0.1,131,2865,2474,2969,0.13033333333333333
85,correlated,no_retry,146,25478,0.896302692519036,1.0,0.0,119,1690,952,0,0.056666666666666664
85,correlated,immediate_three,146,25478,0.9581207316115865,1.2262736478530496,0.1,272,5568,1264,0,0.056666666666666664
85,correlated,exponential_no_jitter,146,25478,0.9687966088389983,1.2362822827537483,0.5,256,5590,1225,0,0.056666666666666664
85,correlated,exponential_full_jitter,146,25478,0.96914985477667,1.2112803202763167,0.30000000000000004,259,4954,1215,0,0.056666666666666664
85,correlated,budgeted_full_jitter,146,25478,0.9412434257006045,1.0848967736871027,0.1,131,2596,1064,1461,0.056666666666666664
85,correlated,no_retry,147,25249,0.8936591548180126,1.0,0.0,114,1688,997,0,0.05466666666666667
85,correlated,immediate_three,147,25249,0.9568299734642957,1.2275733692423463,0.1,299,5609,1227,0,0.05466666666666667
85,correlated,exponential_no_jitter,147,25249,0.9649095013663908,1.227612974771278,0.5,248,5464,1169,0,0.05466666666666667
85,correlated,exponential_full_jitter,147,25249,0.9635233078537764,1.2113351023802923,0.30000000000000004,271,5047,1210,0,0.05466666666666667
85,correlated,budgeted_full_jitter,147,25249,0.9409481563626282,1.08507267614559,0.1,130,2564,1075,1465,0.05466666666666667
85,correlated,no_retry,148,25686,0.8593397181343922,1.0,0.0,113,1879,1734,0,0.09833333333333333
85,correlated,immediate_three,148,25686,0.9272755586700927,1.308962080510784,0.1,300,7615,2189,0,0.09833333333333333
85,correlated,exponential_no_jitter,148,25686,0.9375535311064394,1.3196293700848711,0.5,261,7666,2148,0,0.09833333333333333
85,correlated,exponential_full_jitter,148,25686,0.9362298528381219,1.2936619169975863,0.3649999999997817,274,6995,2186,0,0.09833333333333333
85,correlated,budgeted_full_jitter,148,25686,0.9053570038153079,1.0884139219808455,0.2,133,2840,1862,2396,0.09833333333333333
85,correlated,no_retry,149,25878,0.8803616971945282,1.0,0.0,118,1950,1146,0,0.06266666666666666
85,correlated,immediate_three,149,25878,0.94640234948605,1.2744029677718525,0.1,274,7084,1404,0,0.06266666666666666
85,correlated,exponential_no_jitter,149,25878,0.9631347090192441,1.2945358992194143,0.5,261,7204,1372,0,0.06266666666666666
85,correlated,exponential_full_jitter,149,25878,0.9587680655382951,1.260955251565036,0.4,266,6401,1419,0,0.06266666666666666
85,correlated,budgeted_full_jitter,149,25878,0.9248782749826107,1.08802844114692,0.2,135,2979,1243,1917,0.06266666666666666
85,correlated,no_retry,150,25539,0.896080504326716,1.0,0.0,116,1757,897,0,0.049
85,correlated,immediate_three,150,25539,0.9597869924429304,1.2233055327146716,0.1,281,5623,1107,0,0.049
85,correlated,exponential_no_jitter,150,25539,0.9717295117271624,1.2296487724656409,0.5,251,5519,1068,0,0.049
85,correlated,exponential_full_jitter,150,25539,0.9687928266572693,1.210853988018325,0.30000000000000004,268,5074,1108,0,0.049
85,correlated,budgeted_full_jitter,150,25539,0.9437331140608481,1.0868084106660403,0.1,129,2698,956,1405,0.049
85,correlated,no_retry,151,25217,0.8835309513423484,1.0,0.0,120,1635,1302,0,0.07366666666666667
85,correlated,immediate_three,151,25217,0.9451163897370821,1.2496331839631993,0.1,265,6020,1659,0,0.07366666666666667
85,correlated,exponential_no_jitter,151,25217,0.9564182892493159,1.2625609707736845,0.5,249,6096,1624,0,0.07366666666666667
85,correlated,exponential_full_jitter,151,25217,0.9543561882856803,1.2365467740016656,0.30000000000000004,264,5483,1633,0,0.07366666666666667
85,correlated,budgeted_full_jitter,151,25217,0.9331006860451283,1.0842288932069635,0.1,137,2463,1348,1665,0.07366666666666667
85,correlated,no_retry,152,25606,0.9243146137623994,1.0,0.0,118,1740,198,0,0.011333333333333334
85,correlated,immediate_three,152,25606,0.9864875419823479,1.1603139889088494,0.1,267,4197,254,0,0.011333333333333334
85,correlated,exponential_no_jitter,152,25606,0.9901195032414278,1.1687885651800358,0.5,199,4331,244,0,0.011333333333333334
85,correlated,exponential_full_jitter,152,25606,0.9927360774818402,1.1424275560415527,0.30000000000000004,238,3596,237,0,0.011333333333333334
85,correlated,budgeted_full_jitter,152,25606,0.9723111770678747,1.0847457627118644,0.1,134,2648,231,687,0.011333333333333334
85,correlated,no_retry,153,25564,0.8806915975590675,1.0,0.0,117,1833,1217,0,0.069
85,correlated,immediate_three,153,25564,0.9468001877640432,1.2587623220153341,0.1,277,6458,1517,0,0.069
85,correlated,exponential_no_jitter,153,25564,0.9577139727742138,1.2604834924112032,0.5,268,6222,1518,0,0.069
85,correlated,exponential_full_jitter,153,25564,0.953645751838523,1.2487091222030982,0.30000000000000004,272,5990,1553,0,0.069
85,correlated,budgeted_full_jitter,153,25564,0.9279455484274761,1.086645282428415,0.1,137,2741,1316,1811,0.069
85,correlated,no_retry,154,25535,0.8695124339142354,1.0,0.0,116,1674,1658,0,0.09366666666666666
85,correlated,immediate_three,154,25535,0.9304092422165655,1.2850988838848638,0.1,281,6958,2099,0,0.09366666666666666
85,correlated,exponential_no_jitter,154,25535,0.9441159193264147,1.2908556882710005,0.5,249,6817,2037,0,0.09366666666666666
85,correlated,exponential_full_jitter,154,25535,0.9402388878010574,1.2729195222243979,0.30000000000000004,267,6429,2066,0,0.09366666666666666
85,correlated,budgeted_full_jitter,154,25535,0.9136870961425494,1.0867436851380459,0.1,138,2616,1803,2173,0.09366666666666666
85,correlated,no_retry,155,25507,0.8950876230054495,1.0,0.0,119,1784,892,0,0.04766666666666667
85,correlated,immediate_three,155,25507,0.9604814364684204,1.2234288626651508,0.1,303,5653,1054,0,0.04766666666666667
85,correlated,exponential_no_jitter,155,25507,0.968675265613361,1.2376210452032774,0.5,263,5813,1047,0,0.04766666666666667
85,correlated,exponential_full_jitter,155,25507,0.965852511075391,1.2098639589132396,0.30000000000000004,304,5137,1087,0,0.04766666666666667
85,correlated,budgeted_full_jitter,155,25507,0.9439761634061238,1.0866036774218841,0.2,133,2696,942,1403,0.04766666666666667
85,correlated,no_retry,156,25591,0.8923058887890274,1.0,0.0,121,1705,1051,0,0.059333333333333335
85,correlated,immediate_three,156,25591,0.9539681919424797,1.2356297135711773,0.1,286,5876,1332,0,0.059333333333333335
85,correlated,exponential_no_jitter,156,25591,0.9678793325778594,1.2503614551990934,0.5,245,5925,1304,0,0.059333333333333335
85,correlated,exponential_full_jitter,156,25591,0.9629166503849009,1.2283224571138291,0.30000000000000004,261,5444,1348,0,0.059333333333333335
85,correlated,budgeted_full_jitter,156,25591,0.9391973740768239,1.0878433824391387,0.1,137,2661,1143,1524,0.059333333333333335
85,correlated,no_retry,157,25510,0.9033320266562133,1.0,0.0,126,1693,773,0,0.043
85,correlated,immediate_three,157,25510,0.9658173265386123,1.21109368874951,0.1,281,5322,935,0,0.043
85,correlated,exponential_no_jitter,157,25510,0.9773030184241474,1.220501764014112,0.5,252,5305,899,0,0.043
85,correlated,exponential_full_jitter,157,25510,0.975656605252842,1.1998039984319875,0.30000000000000004,254,4789,929,0,0.043
85,correlated,budgeted_full_jitter,157,25510,0.9501764014112113,1.0857310858486868,0.1,137,2608,850,1240,0.043
85,correlated,no_retry,158,25521,0.899729634418714,1.0,0.0,120,1833,726,0,0.04066666666666666
85,correlated,immediate_three,158,25521,0.9666940950589711,1.2137847263038282,0.1,264,5417,889,0,0.04066666666666666
85,correlated,exponential_no_jitter,158,25521,0.9737862936405314,1.222914462599428,0.5,252,5504,854,0,0.04066666666666666
85,correlated,exponential_full_jitter,158,25521,0.9742173112338858,1.2006974648328828,0.30000000000000004,264,4869,911,0,0.04066666666666666
85,correlated,budgeted_full_jitter,158,25521,0.9502762430939227,1.088005955879472,0.1,131,2731,784,1245,0.04066666666666666
85,correlated,no_retry,159,25580,0.9090695856137607,1.0,0.0,112,1730,596,0,0.032
85,correlated,immediate_three,159,25580,0.9716184519155591,1.1913213448006255,0.1,278,4921,699,0,0.032
85,correlated,exponential_no_jitter,159,25580,0.9772087568412823,1.1992572322126662,0.5,270,4975,705,0,0.032
85,correlated,exponential_full_jitter,159,25580,0.9784206411258796,1.1806098514464425,0.30000000000000004,268,4492,680,0,0.032
85,correlated,budgeted_full_jitter,159,25580,0.956137607505864,1.0854182955433933,0.1,132,2669,638,1099,0.032
85,correlated,no_retry,160,25275,0.9006923837784372,1.0,0.0,116,1644,866,0,0.04933333333333333
85,correlated,immediate_three,160,25275,0.9610682492581603,1.2141246290801186,0.1,274,5289,1107,0,0.04933333333333333
85,correlated,exponential_no_jitter,160,25275,0.9717903066271019,1.2257566765578636,0.5,238,5393,1026,0,0.04933333333333333
85,correlated,exponential_full_jitter,160,25275,0.9700890207715134,1.2019386745796241,0.30000000000000004,251,4780,1080,0,0.04933333333333333
85,correlated,budgeted_full_jitter,160,25275,0.9462314540059347,1.0831651829871414,0.1,138,2511,950,1332,0.04933333333333333
85,correlated,no_retry,161,25335,0.9009275705545687,1.0,0.0,117,1633,877,0,0.04766666666666667
85,correlated,immediate_three,161,25335,0.9609236234458259,1.2099861851194,0.1,265,5249,1061,0,0.04766666666666667
85,correlated,exponential_no_jitter,161,25335,0.9692914939806592,1.2118413262285377,0.5,252,5110,1035,0,0.04766666666666667
85,correlated,exponential_full_jitter,161,25335,0.9667258732978093,1.2008288928359976,0.30000000000000004,259,4842,1089,0,0.04766666666666667
85,correlated,budgeted_full_jitter,161,25335,0.9477402802447208,1.0832445233866193,0.1,134,2539,894,1299,0.04766666666666667
85,correlated,no_retry,162,25636,0.922023716648463,1.0,0.0,117,1821,178,0,0.010333333333333333
85,correlated,immediate_three,162,25636,0.9858792323295366,1.1728038695584335,0.1,251,4565,227,0,0.010333333333333333
85,correlated,exponential_no_jitter,162,25636,0.990131065688875,1.1647292869402404,0.5,215,4266,210,0,0.010333333333333333
85,correlated,exponential_full_jitter,162,25636,0.9925105320642846,1.152792947417694,0.30000000000000004,236,3888,221,0,0.010333333333333333
85,correlated,budgeted_full_jitter,162,25636,0.9695740365111561,1.086792011234202,0.2,134,2802,203,755,0.010333333333333333
85,correlated,no_retry,163,25485,0.9092014910731803,1.0,0.0,114,1788,526,0,0.029333333333333333
85,correlated,immediate_three,163,25485,0.9731606827545615,1.2005101039827348,0.1,243,5131,663,0,0.029333333333333333
85,correlated,exponential_no_jitter,163,25485,0.9836374337845791,1.2025897586815775,0.5,224,4964,616,0,0.029333333333333333
85,correlated,exponential_full_jitter,163,25485,0.9820678830684717,1.184539925446341,0.30000000000000004,236,4510,650,0,0.029333333333333333
85,correlated,budgeted_full_jitter,163,25485,0.9574259368255836,1.0881302727094369,0.1,129,2766,565,1058,0.029333333333333333
85,correlated,no_retry,164,25468,0.9052536516412754,1.0,0.0,111,1755,658,0,0.036
85,correlated,immediate_three,164,25468,0.9680775875608607,1.2044919114182504,0.1,267,5199,822,0,0.036
85,correlated,exponential_no_jitter,164,25468,0.976362494110256,1.2078294330139783,0.5,247,5117,778,0,0.036
85,correlated,exponential_full_jitter,164,25468,0.9762839641903566,1.1887073975184546,0.30000000000000004,259,4586,824,0,0.036
85,correlated,budgeted_full_jitter,164,25468,0.9548060310978482,1.0875215957279725,0.2,130,2685,695,1132,0.036
85,correlated,no_retry,165,25439,0.8765281654153072,1.0,0.0,119,1735,1406,0,0.078
85,correlated,immediate_three,165,25439,0.9428043555171194,1.267738511733952,0.1,274,6554,1712,0,0.078
85,correlated,exponential_no_jitter,165,25439,0.9584103148708676,1.2835017099728763,0.5,263,6627,1643,0,0.078
85,correlated,exponential_full_jitter,165,25439,0.9524745469554621,1.2625889382444277,0.4,269,6178,1711,0,0.078
85,correlated,budgeted_full_jitter,165,25439,0.9238570698533748,1.0889185895672,0.1,131,2699,1500,1901,0.078
85,correlated,no_retry,166,25142,0.9041444594702092,1.0,0.0,111,1673,737,0,0.03966666666666667
85,correlated,immediate_three,166,25142,0.9680216371012648,1.2022114390263305,0.1,253,5007,881,0,0.03966666666666667
85,correlated,exponential_no_jitter,166,25142,0.9793174767321613,1.2086548405059263,0.5,230,4924,842,0,0.03966666666666667
85,correlated,exponential_full_jitter,166,25142,0.9771696762389627,1.188926895235065,0.30000000000000004,256,4456,868,0,0.03966666666666667
85,correlated,budgeted_full_jitter,166,25142,0.9544189006443401,1.0845597008988943,0.1,127,2510,762,1124,0.03966666666666667
85,correlated,no_retry,167,25587,0.9050689803415797,1.0,0.0,114,1747,682,0,0.03966666666666667
85,correlated,immediate_three,167,25587,0.9677570641341307,1.2089733067573376,0.1,256,5287,885,0,0.03966666666666667
85,correlated,exponential_no_jitter,167,25587,0.9781920506507211,1.20909055379685,0.5,232,5057,851,0,0.03966666666666667
85,correlated,exponential_full_jitter,167,25587,0.9778012271856802,1.1917379919490365,0.30000000000000004,245,4612,862,0,0.03966666666666667
85,correlated,budgeted_full_jitter,167,25587,0.9522022902255052,1.0869582209715871,0.2,132,2683,765,1193,0.03966666666666667
85,correlated,no_retry,168,25392,0.9013074984247007,1.0,0.0,118,1721,785,0,0.04533333333333334
85,correlated,immediate_three,168,25392,0.9637287334593573,1.208097038437303,0.1,276,5176,1029,0,0.04533333333333334
85,correlated,exponential_no_jitter,168,25392,0.9713689350976685,1.2238894139886578,0.5,259,5426,986,0,0.04533333333333334
85,correlated,exponential_full_jitter,168,25392,0.9693998109640832,1.1956521739130435,0.30000000000000004,277,4721,1024,0,0.04533333333333334
85,correlated,budgeted_full_jitter,168,25392,0.950299306868305,1.0859719596723378,0.1,129,2609,836,1238,0.04533333333333334
85,correlated,no_retry,169,25769,0.9123753347044898,1.0,0.0,116,1905,353,0,0.021
85,correlated,immediate_three,169,25769,0.9798983274477084,1.191392758741123,0.1,259,5004,446,0,0.021
85,correlated,exponential_no_jitter,169,25769,0.985719275097986,1.1926345609065157,0.5,238,4894,438,0,0.021
85,correlated,exponential_full_jitter,169,25769,0.9887073615584617,1.1717179556831852,0.30000000000000004,243,4280,436,0,0.021
85,correlated,budgeted_full_jitter,169,25769,0.9632116108502464,1.0902246885793008,0.2,131,2891,382,933,0.021
85,correlated,no_retry,170,25222,0.9089287130283086,1.0,0.0,119,1668,629,0,0.035
85,correlated,immediate_three,170,25222,0.9705415906748077,1.1976052652446276,0.1,312,4951,776,0,0.035
85,correlated,exponential_no_jitter,170,25222,0.9816033621441599,1.195067797954167,0.5,245,4639,745,0,0.035
85,correlated,exponential_full_jitter,170,25222,0.9806121639838237,1.181983982237729,0.30000000000000004,261,4341,738,0,0.035
85,correlated,budgeted_full_jitter,170,25222,0.9572595353263025,1.085480929347395,0.1,139,2599,635,1054,0.035
85,correlated,no_retry,171,25911,0.8936359075296206,1.0,0.0,124,1930,826,0,0.04633333333333333
85,correlated,immediate_three,171,25911,0.9572768322334144,1.2437188838717148,0.1,262,6355,1067,0,0.04633333333333333
85,correlated,exponential_no_jitter,171,25911,0.9650341553780247,1.239164833468411,0.5,258,6066,1037,0,0.04633333333333333
85,correlated,exponential_full_jitter,171,25911,0.9658832156227085,1.221952066689823,0.30000000000000004,263,5594,1041,0,0.04633333333333333
85,correlated,budgeted_full_jitter,171,25911,0.9389834433252287,1.0877233607348231,0.1,132,2958,896,1558,0.04633333333333333
85,correlated,no_retry,172,25315,0.8763973928500889,1.0,0.0,117,1689,1440,0,0.08033333333333334
85,correlated,immediate_three,172,25315,0.939798538415959,1.2694844953584832,0.1,270,6547,1799,0,0.08033333333333334
85,correlated,exponential_no_jitter,172,25315,0.9504246494173415,1.2850483902824412,0.5,256,6680,1791,0,0.08033333333333334
85,correlated,exponential_full_jitter,172,25315,0.9499901244321548,1.26012245704128,0.30000000000000004,267,6063,1788,0,0.08033333333333334
85,correlated,budgeted_full_jitter,172,25315,0.9230495753505826,1.089275133320166,0.1,134,2667,1541,1906,0.08033333333333334
85,correlated,no_retry,173,25433,0.9093303975150395,1.0,0.0,113,1706,600,0,0.03333333333333333
85,correlated,immediate_three,173,25433,0.9725946604804782,1.1982856918177172,0.1,268,5003,737,0,0.03333333333333333
85,correlated,exponential_no_jitter,173,25433,0.9816380293319703,1.2046946880037745,0.5,239,4957,716,0,0.03333333333333333
85,correlated,exponential_full_jitter,173,25433,0.9804191404867691,1.1824401368301025,0.30000000000000004,247,4387,751,0,0.03333333333333333
85,correlated,budgeted_full_jitter,173,25433,0.9561986395627727,1.0847324342389808,0.1,133,2610,659,1090,0.03333333333333333
85,correlated,no_retry,174,25314,0.8960259145137078,1.0,0.0,120,1703,929,0,0.05366666666666667
85,correlated,immediate_three,174,25314,0.9595480761633879,1.2254483684917437,0.1,260,5546,1185,0,0.05366666666666667
85,correlated,exponential_no_jitter,174,25314,0.9695030417950541,1.2282926443865054,0.5,235,5373,1178,0,0.05366666666666667
85,correlated,exponential_full_jitter,174,25314,0.9672908272102394,1.2089752706012484,0.30000000000000004,254,4925,1193,0,0.05366666666666667
85,correlated,budgeted_full_jitter,174,25314,0.9435885280872245,1.0854072845065972,0.1,134,2604,986,1404,0.05366666666666667
85,correlated,no_retry,175,25413,0.8989493566284972,1.0,0.0,119,1667,901,0,0.050333333333333334
85,correlated,immediate_three,175,25413,0.9590760634321017,1.2267736985007673,0.1,276,5675,1128,0,0.050333333333333334
85,correlated,exponential_no_jitter,175,25413,0.9702907960492662,1.231849840632747,0.5,262,5551,1096,0,0.050333333333333334
85,correlated,exponential_full_jitter,175,25413,0.969425097391099,1.2076889780820839,0.30000000000000004,264,4950,1105,0,0.050333333333333334
85,correlated,budgeted_full_jitter,175,25413,0.9434147877070791,1.086176366426632,0.1,135,2640,988,1406,0.050333333333333334
85,correlated,no_retry,176,25570,0.9092686742276105,1.0,0.0,118,1724,596,0,0.03166666666666667
85,correlated,immediate_three,176,25570,0.9685177942901838,1.200625733281189,0.1,274,5209,726,0,0.03166666666666667
85,correlated,exponential_no_jitter,176,25570,0.9789206100899491,1.2040281579976535,0.5,253,5081,675,0,0.03166666666666667
85,correlated,exponential_full_jitter,176,25570,0.9785686351192804,1.181971059835745,0.30000000000000004,261,4509,692,0,0.03166666666666667
85,correlated,budgeted_full_jitter,176,25570,0.9547125537739538,1.0835353930387173,0.1,137,2663,631,1127,0.03166666666666667
85,correlated,no_retry,177,25422,0.9118086696562033,1.0,0.0,121,1730,512,0,0.028666666666666667
85,correlated,immediate_three,177,25422,0.972897490362678,1.1964046888521753,0.1,290,5030,652,0,0.028666666666666667
85,correlated,exponential_no_jitter,177,25422,0.9802533238926914,1.1934544882385336,0.5,251,4798,622,0,0.028666666666666667
85,correlated,exponential_full_jitter,177,25422,0.9819054362363308,1.179332861301235,0.30000000000000004,274,4383,636,0,0.028666666666666667
85,correlated,budgeted_full_jitter,177,25422,0.9588545354417434,1.08347100936197,0.1,142,2630,538,1015,0.028666666666666667
85,correlated,no_retry,178,25449,0.9095052850799639,1.0,0.0,115,1798,505,0,0.028333333333333332
85,correlated,immediate_three,178,25449,0.9742622499901764,1.1846830916735431,0.1,295,4737,618,0,0.028333333333333332
85,correlated,exponential_no_jitter,178,25449,0.9805493339620417,1.1936814806082754,0.5,247,4803,621,0,0.028333333333333332
85,correlated,exponential_full_jitter,178,25449,0.9810208652599316,1.1703406813627255,0.30000000000000004,296,4187,631,0,0.028333333333333332
85,correlated,budgeted_full_jitter,178,25449,0.958741011434634,1.0863295217886755,0.1,128,2692,555,1027,0.028333333333333332
85,correlated,no_retry,179,25687,0.895122046171215,1.0,0.0,119,1793,901,0,0.050333333333333334
85,correlated,immediate_three,179,25687,0.9569042706427375,1.234359792891346,0.1,288,5975,1152,0,0.050333333333333334
85,correlated,exponential_no_jitter,179,25687,0.968739050881769,1.2385253240938996,0.5,267,5812,1118,0,0.050333333333333334
85,correlated,exponential_full_jitter,179,25687,0.9672986335500448,1.2220189200763032,0.30000000000000004,280,5405,1138,0,0.050333333333333334
85,correlated,budgeted_full_jitter,179,25687,0.9393856814731187,1.0846731809864911,0.1,132,2752,980,1528,0.050333333333333334
85,correlated,no_retry,180,25547,0.8865228793987552,1.0,0.0,120,1754,1145,0,0.063
85,correlated,immediate_three,180,25547,0.9498962696206991,1.2435902454299919,0.1,326,6108,1395,0,0.063
85,correlated,exponential_no_jitter,180,25547,0.962970211766548,1.258151642071476,0.5,285,6171,1370,0,0.063
85,correlated,exponential_full_jitter,180,25547,0.9598778721572004,1.2337652170509257,0.30000000000000004,303,5600,1397,0,0.063
85,correlated,budgeted_full_jitter,180,25547,0.9359220260695972,1.0865463655223706,0.1,141,2643,1205,1605,0.063
85,correlated,no_retry,181,25347,0.9114688128772636,1.0,0.0,118,1664,580,0,0.033
85,correlated,immediate_three,181,25347,0.9732118199392433,1.1889375468497259,0.1,269,4724,744,0,0.033
85,correlated,exponential_no_jitter,181,25347,0.9783406320274589,1.194579240146763,0.5,258,4773,708,0,0.033
85,correlated,exponential_full_jitter,181,25347,0.978419536828816,1.1760366118278298,0.30000000000000004,258,4253,756,0,0.033
85,correlated,budgeted_full_jitter,181,25347,0.959008955694954,1.0847832090582712,0.1,136,2536,652,1022,0.033
85,correlated,no_retry,182,25574,0.8923907093141472,1.0,0.0,125,1815,937,0,0.05266666666666667
85,correlated,immediate_three,182,25574,0.958590756236803,1.2306639555798857,0.1,295,5757,1201,0,0.05266666666666667
85,correlated,exponential_no_jitter,182,25574,0.9681707984671932,1.2364901853444905,0.5,260,5718,1144,0,0.05266666666666667
85,correlated,exponential_full_jitter,182,25574,0.9689528427308985,1.2091968405411746,0.30000000000000004,274,4988,1156,0,0.05266666666666667
85,correlated,budgeted_full_jitter,182,25574,0.9408774536638774,1.0870415265504028,0.1,136,2756,982,1486,0.05266666666666667
85,correlated,no_retry,183,25551,0.8936245156745333,1.0,0.0,118,1746,972,0,0.056666666666666664
85,correlated,immediate_three,183,25551,0.9560095495283942,1.2325153614339948,0.1,279,5801,1264,0,0.056666666666666664
85,correlated,exponential_no_jitter,183,25551,0.9668114750890376,1.241438691244961,0.5,255,5785,1232,0,0.056666666666666664
85,correlated,exponential_full_jitter,183,25551,0.9641501311103283,1.217956244373997,0.30000000000000004,259,5199,1286,0,0.056666666666666664
85,correlated,budgeted_full_jitter,183,25551,0.9404328597706547,1.0852804195530508,0.1,129,2668,1033,1506,0.056666666666666664
85,correlated,no_retry,184,25577,0.8971732415842358,1.0,0.0,128,1721,909,0,0.051
85,correlated,immediate_three,184,25577,0.9592993705282089,1.2191421980685773,0.1,276,5527,1119,0,0.051
85,correlated,exponential_no_jitter,184,25577,0.9661414552136686,1.2187121241740626,0.5,257,5337,1123,0,0.051
85,correlated,exponential_full_jitter,184,25577,0.9646557453962544,1.2071783242757164,0.30000000000000004,271,5049,1154,0,0.051
85,correlated,budgeted_full_jitter,184,25577,0.9441685889666497,1.0880869531219455,0.1,137,2706,975,1405,0.051
85,correlated,no_retry,185,25397,0.8901445052565263,1.0,0.0,118,1734,1056,0,0.058666666666666666
85,correlated,immediate_three,185,25397,0.9542465645548687,1.2395164783242114,0.1,276,5924,1321,0,0.058666666666666666
85,correlated,exponential_no_jitter,185,25397,0.9696027089813758,1.2463676812221915,0.5,255,5770,1259,0,0.058666666666666666
85,correlated,exponential_full_jitter,185,25397,0.9657439855100997,1.2265228176556286,0.30000000000000004,266,5327,1296,0,0.058666666666666666
85,correlated,budgeted_full_jitter,185,25397,0.9370004331220223,1.0850494152852699,0.1,133,2638,1122,1571,0.058666666666666666
85,correlated,no_retry,186,25604,0.915325730354632,1.0,0.0,113,1761,407,0,0.02266666666666667
85,correlated,immediate_three,186,25604,0.978440868614279,1.1804796125605375,0.1,252,4654,519,0,0.02266666666666667
85,correlated,exponential_no_jitter,186,25604,0.9885174191532573,1.184580534291517,0.5,216,4526,494,0,0.02266666666666667
85,correlated,exponential_full_jitter,186,25604,0.9876191220121856,1.1646617715981877,0.30000000000000004,239,4017,516,0,0.02266666666666667
85,correlated,budgeted_full_jitter,186,25604,0.9650054678956413,1.0867052023121386,0.1,132,2686,430,866,0.02266666666666667
85,correlated,no_retry,187,25442,0.9163980819117994,1.0,0.0,116,1746,381,0,0.021666666666666667
85,correlated,immediate_three,187,25442,0.9797185755836805,1.1782485653643582,0.1,269,4572,479,0,0.021666666666666667
85,correlated,exponential_no_jitter,187,25442,0.9845924062573697,1.1814322773366874,0.5,252,4545,463,0,0.021666666666666667
85,correlated,exponential_full_jitter,187,25442,0.9854571181510887,1.1668893954877761,0.30000000000000004,270,4125,491,0,0.021666666666666667
85,correlated,budgeted_full_jitter,187,25442,0.9638000157220344,1.0856457825642638,0.1,131,2693,407,896,0.021666666666666667
85,correlated,no_retry,188,25328,0.902755843335439,1.0,0.0,114,1725,738,0,0.043333333333333335
85,correlated,immediate_three,188,25328,0.965255843335439,1.2123341756159192,0.1,266,5284,974,0,0.043333333333333335
85,correlated,exponential_no_jitter,188,25328,0.9736655085281112,1.212057801642451,0.5,244,5041,997,0,0.043333333333333335
85,correlated,exponential_full_jitter,188,25328,0.9723231206569805,1.1909744156664561,0.30000000000000004,264,4522,1016,0,0.043333333333333335
85,correlated,budgeted_full_jitter,188,25328,0.9500157927984839,1.0864260897030953,0.1,131,2642,813,1233,0.043333333333333335
85,correlated,no_retry,189,25340,0.8986187845303868,1.0,0.0,111,1723,846,0,0.049666666666666665
85,correlated,immediate_three,189,25340,0.9617995264404104,1.2194159431728493,0.1,289,5453,1075,0,0.049666666666666665
85,correlated,exponential_no_jitter,189,25340,0.9707576953433307,1.2271112865035516,0.5,259,5417,1079,0,0.049666666666666665
85,correlated,exponential_full_jitter,189,25340,0.9700078926598263,1.2087608524072613,0.30000000000000004,266,4923,1127,0,0.049666666666666665
85,correlated,budgeted_full_jitter,189,25340,0.9436069455406472,1.0877663772691397,0.2,128,2704,949,1403,0.049666666666666665
85,correlated,no_retry,190,25440,0.8915094339622641,1.0,0.0,115,1667,1093,0,0.06133333333333333
85,correlated,immediate_three,190,25440,0.9512578616352201,1.239937106918239,0.1,301,5973,1371,0,0.06133333333333333
85,correlated,exponential_no_jitter,190,25440,0.9607704402515723,1.24437893081761,0.5,266,5835,1380,0,0.06133333333333333
85,correlated,exponential_full_jitter,190,25440,0.9592767295597484,1.22437106918239,0.30000000000000004,280,5368,1376,0,0.06133333333333333
85,correlated,budgeted_full_jitter,190,25440,0.9381289308176101,1.0874213836477988,0.1,136,2622,1176,1535,0.06133333333333333
85,correlated,no_retry,191,25491,0.8953748381781805,1.0,0.0,118,1753,914,0,0.051
85,correlated,immediate_three,191,25491,0.9593189753246244,1.2210976423051274,0.1,289,5542,1131,0,0.051
85,correlated,exponential_no_jitter,191,25491,0.9695971127064454,1.2303950413871563,0.5,267,5561,1087,0,0.051
85,correlated,exponential_full_jitter,191,25491,0.9659095366992272,1.2108195049233064,0.30000000000000004,276,5090,1153,0,0.051
85,correlated,budgeted_full_jitter,191,25491,0.9423325879722255,1.087207249617512,0.1,129,2691,1002,1442,0.051
85,correlated,no_retry,192,25502,0.8787546074817661,1.0,0.0,124,1710,1382,0,0.07566666666666666
85,correlated,immediate_three,192,25502,0.9414555721119913,1.2642145714061641,0.1,281,6546,1685,0,0.07566666666666666
85,correlated,exponential_no_jitter,192,25502,0.954356521057172,1.276997882519018,0.5,255,6588,1640,0,0.07566666666666666
85,correlated,exponential_full_jitter,192,25502,0.9523958905183907,1.2525684260058034,0.30000000000000004,267,5978,1677,0,0.07566666666666666
85,correlated,budgeted_full_jitter,192,25502,0.9252607638616579,1.0858756175986197,0.1,135,2649,1447,1872,0.07566666666666666
85,correlated,no_retry,193,25411,0.9009090551336035,1.0,0.0,117,1720,798,0,0.048
85,correlated,immediate_three,193,25411,0.9606076108771792,1.2164810515131241,0.1,291,5411,1091,0,0.048
