model,pattern,rate,repeat,policy,throughput_rps,drop_rate,p50_ms,p95_ms,p99_ms,slo_attainment,mean_batch_size
no-batch-efficiency-control,bursty,90,13,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,13,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,13,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,13,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,14,single,90.24,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,14,b4-now,90.24,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,14,b4-2ms,90.24,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,14,b8-2ms,90.24,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,14,b8-5ms,90.24,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,14,b16-5ms,90.24,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,14,b16-10ms,90.24,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,15,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,15,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,15,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,15,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,15,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,15,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,15,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,16,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,16,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,16,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,16,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,16,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,16,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,16,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,17,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,17,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,17,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,17,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,17,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,17,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,17,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,18,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,18,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,18,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,18,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,18,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,18,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,18,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,19,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,19,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,19,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,19,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,19,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,19,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,19,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,20,single,90.24,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,20,b4-now,90.24,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,20,b4-2ms,90.24,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,20,b8-2ms,90.24,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,20,b8-5ms,90.24,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,20,b16-5ms,90.24,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,20,b16-10ms,90.24,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,21,single,90.24,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,21,b4-now,90.24,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,21,b4-2ms,90.24,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,21,b8-2ms,90.24,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,21,b8-5ms,90.24,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,21,b16-5ms,90.24,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,21,b16-10ms,90.24,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,22,single,90.24,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,22,b4-now,90.24,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,22,b4-2ms,90.24,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,22,b8-2ms,90.24,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,22,b8-5ms,90.24,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,22,b16-5ms,90.24,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,22,b16-10ms,90.24,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,23,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,23,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,23,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,23,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,23,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,23,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,23,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,24,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,24,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,24,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,24,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,24,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,24,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,24,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,25,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,25,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,25,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,25,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,25,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,25,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,25,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,26,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,26,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,26,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,26,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,26,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,26,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,26,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,27,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,27,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,27,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,27,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,27,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,27,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,27,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,28,single,90.22,0,54.399999999996,96.40000000002328,96.40000000002328,0.24983373974728443,1
no-batch-efficiency-control,bursty,90,28,b4-now,90.22,0,55.599999999998545,97.19999999999709,97.19999999999709,0.06229217468410552,3.2
no-batch-efficiency-control,bursty,90,28,b4-2ms,90.22,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,28,b8-2ms,90.22,0,87.19999999999345,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,28,b8-5ms,90.22,0,99.19999999999345,102,102,0,8
no-batch-efficiency-control,bursty,90,28,b16-5ms,90.22,0,86.20000000000073,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,28,b16-10ms,90.22,0,105.20000000000437,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,29,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,29,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,29,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,29,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,29,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,29,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,29,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,30,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,30,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,30,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,30,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,30,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,30,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,30,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,31,single,90.24,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,31,b4-now,90.24,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,31,b4-2ms,90.24,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,31,b8-2ms,90.24,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,31,b8-5ms,90.24,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,31,b16-5ms,90.24,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,31,b16-10ms,90.24,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,32,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,32,b4-now,89.92,0,55.599999999996726,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,32,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,32,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,32,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,32,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,32,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,33,single,90.24,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,33,b4-now,90.24,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,33,b4-2ms,90.24,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,33,b8-2ms,90.24,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,33,b8-5ms,90.24,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,33,b16-5ms,90.24,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,33,b16-10ms,90.24,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,34,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,34,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,34,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,34,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,34,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,34,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,34,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,35,single,90.24,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,35,b4-now,90.24,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,35,b4-2ms,90.24,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,35,b8-2ms,90.24,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,35,b8-5ms,90.24,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,35,b16-5ms,90.24,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,35,b16-10ms,90.24,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,36,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,36,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,36,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,36,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,36,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,36,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,36,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,37,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,37,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,37,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,37,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,37,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,37,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,37,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,38,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,38,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,38,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,38,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,38,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,38,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,38,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,39,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,39,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,39,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,39,b8-2ms,89.92,0,87.19999999999345,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,39,b8-5ms,89.92,0,99.19999999999345,102,102,0,8
no-batch-efficiency-control,bursty,90,39,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,39,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,40,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,40,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,40,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,40,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,40,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,40,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,40,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,41,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,41,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,41,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,41,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,41,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,41,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,41,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,42,single,89.96,0,54.399999999996,96.40000000002328,96.40000000002328,0.2498888394842152,1
no-batch-efficiency-control,bursty,90,42,b4-now,89.96,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0624722098710538,3.2
no-batch-efficiency-control,bursty,90,42,b4-2ms,89.96,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,42,b8-2ms,89.96,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,42,b8-5ms,89.96,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,42,b16-5ms,89.96,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,42,b16-10ms,89.96,0,105.20000000000437,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,43,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,43,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,43,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,43,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,43,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,43,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,43,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,44,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,44,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,44,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
no-batch-efficiency-control,bursty,90,44,b8-2ms,89.92,0,87.19999999999709,98.80000000000291,98.80000000000291,0,5.333333333333333
no-batch-efficiency-control,bursty,90,44,b8-5ms,89.92,0,99.19999999999709,102,102,0,8
no-batch-efficiency-control,bursty,90,44,b16-5ms,89.92,0,86.59999999999854,102.19999999999709,102.20000000000073,0,8
no-batch-efficiency-control,bursty,90,44,b16-10ms,89.92,0,105.59999999999854,108.40000000000146,108.40000000000146,0,16
no-batch-efficiency-control,bursty,90,45,single,90.14,0,48.40000000001237,96.40000000002328,96.40000000002328,0.25027734635012205,1
no-batch-efficiency-control,bursty,90,45,b4-now,90.14,0,55.20000000000073,97.19999999999709,97.19999999999709,0.06256933658753051,3.1989342806394316
no-batch-efficiency-control,bursty,90,45,b4-2ms,90.14,0,50.80000000000109,98.79999999998836,98.79999999999563,0,3.999259807549963
no-batch-efficiency-control,bursty,90,45,b8-2ms,90.14,0,86.80000000000291,98.80000000000291,98.80000000000291,0,5.333662388943732
no-batch-efficiency-control,bursty,90,45,b8-5ms,90.14,0,54,102,102,0,7.992603550295858
no-batch-efficiency-control,bursty,90,45,b16-5ms,90.14,0,86.20000000000073,102.19999999999709,102.20000000000073,0,8.004444444444445
no-batch-efficiency-control,bursty,90,45,b16-10ms,90.14,0,105.20000000000437,108.40000000000146,108.40000000000146,0,15.985207100591715
no-batch-efficiency-control,bursty,90,46,single,89.92,0,54.399999999996,96.40000000002328,96.40000000002328,0.25,1
no-batch-efficiency-control,bursty,90,46,b4-now,89.92,0,55.599999999998545,97.19999999999709,97.19999999999709,0.0625,3.2
no-batch-efficiency-control,bursty,90,46,b4-2ms,89.92,0,73.59999999999127,98.79999999998836,98.79999999999563,0,4
