repeat,condition,endpoint,deadline,successRate,completedOnlyP95,deadlineAwareP95,latentP95,restrictedMean,timeoutRate
134,main,steady,8,1,2.4142748488647268,2.4142748488647268,2.4142748488647268,1.6492355117490145,0
134,main,fast_spiky,8,0.9402,1.2567473556733666,8,9.929750509143046,1.3597851662552527,0.059799999999999964
134,no_tail_control,fast_spiky,8,1,1.2507654937291852,1.2507654937291852,1.2507654937291852,0.9174545984458666,0
134,main,steady,16,1,2.4142748488647268,2.4142748488647268,2.4142748488647268,1.6492355117490145,0
134,main,fast_spiky,16,0.993,8.827053913047235,9.929750509143046,9.929750509143046,1.617797807646586,0.007000000000000006
134,no_tail_control,fast_spiky,16,1,1.2507654937291852,1.2507654937291852,1.2507654937291852,0.9174545984458666,0
135,main,steady,2,0.8186,1.9262792951443415,2,2.41709353991862,1.592461133408249,0.1814
135,main,fast_spiky,2,0.9392,1.2527041739926434,2,9.301023075407668,0.9830404969623961,0.060799999999999965
135,no_tail_control,fast_spiky,2,1,1.2519335828034308,1.2519335828034308,1.2519335828034308,0.9177171460377178,0
135,main,steady,4,1,2.41709353991862,2.41709353991862,2.41709353991862,1.64973404396342,0
135,main,fast_spiky,4,0.9392,1.2527041739926434,4,9.301023075407668,1.1046404969623944,0.060799999999999965
135,no_tail_control,fast_spiky,4,1,1.2519335828034308,1.2519335828034308,1.2519335828034308,0.9177171460377178,0
135,main,steady,8,1,2.41709353991862,2.41709353991862,2.41709353991862,1.64973404396342,0
135,main,fast_spiky,8,0.9424,1.2577271833645867,8,9.301023075407668,1.3456673319598158,0.057599999999999985
135,no_tail_control,fast_spiky,8,1,1.2519335828034308,1.2519335828034308,1.2519335828034308,0.9177171460377178,0
135,main,steady,16,1,2.41709353991862,2.41709353991862,2.41709353991862,1.64973404396342,0
135,main,fast_spiky,16,0.9924,8.063897679625319,9.301023075407668,9.301023075407668,1.5914227333264126,0.007600000000000051
135,no_tail_control,fast_spiky,16,1,1.2519335828034308,1.2519335828034308,1.2519335828034308,0.9177171460377178,0
136,main,steady,2,0.8156,1.9239452084321707,2,2.3912519605986073,1.5919509151074798,0.1844
136,main,fast_spiky,2,0.947,1.2427834012063554,2,8.243376343410143,0.9738120537514182,0.05300000000000005
136,no_tail_control,fast_spiky,2,1,1.2412143690774395,1.2412143690774395,1.2412143690774395,0.9164901592063738,0
136,main,steady,4,1,2.3912519605986073,2.3912519605986073,2.3912519605986073,1.6466939893983223,0
136,main,fast_spiky,4,0.947,1.2427834012063554,4,8.243376343410143,1.0798120537514164,0.05300000000000005
136,no_tail_control,fast_spiky,4,1,1.2412143690774395,1.2412143690774395,1.2412143690774395,0.9164901592063738,0
136,main,steady,8,1,2.3912519605986073,2.3912519605986073,2.3912519605986073,1.6466939893983223,0
136,main,fast_spiky,8,0.9494,1.2492058738360565,8,8.243376343410143,1.2906425325031878,0.05059999999999998
136,no_tail_control,fast_spiky,8,1,1.2412143690774395,1.2412143690774395,1.2412143690774395,0.9164901592063738,0
136,main,steady,16,1,2.3912519605986073,2.3912519605986073,2.3912519605986073,1.6466939893983223,0
136,main,fast_spiky,16,0.9944,1.584098369413963,8.243376343410143,8.243376343410143,1.5137285719639078,0.005600000000000049
136,no_tail_control,fast_spiky,16,1,1.2412143690774395,1.2412143690774395,1.2412143690774395,0.9164901592063738,0
137,main,steady,2,0.8076,1.92996826421061,2,2.4049550168796205,1.5969822062928265,0.19240000000000002
137,main,fast_spiky,2,0.943,1.2478109157953654,2,8.9481578550022,0.980672698622351,0.05700000000000005
137,no_tail_control,fast_spiky,2,1,1.246901333474598,1.246901333474598,1.246901333474598,0.9196918261117965,0
137,main,steady,4,1,2.4049550168796205,2.4049550168796205,2.4049550168796205,1.6539609630856336,0
137,main,fast_spiky,4,0.943,1.2478109157953654,4,8.9481578550022,1.0946726986223514,0.05700000000000005
137,no_tail_control,fast_spiky,4,1,1.246901333474598,1.246901333474598,1.246901333474598,0.9196918261117965,0
137,main,steady,8,1,2.4049550168796205,2.4049550168796205,2.4049550168796205,1.6539609630856336,0
137,main,fast_spiky,8,0.9462,1.2545297115705054,8,8.9481578550022,1.3198445911700591,0.05379999999999996
137,no_tail_control,fast_spiky,8,1,1.246901333474598,1.246901333474598,1.246901333474598,0.9196918261117965,0
137,main,steady,16,1,2.4049550168796205,2.4049550168796205,2.4049550168796205,1.6539609630856336,0
137,main,fast_spiky,16,0.9924,1.7128714319579963,8.9481578550022,8.9481578550022,1.5549135491869053,0.007600000000000051
137,no_tail_control,fast_spiky,16,1,1.246901333474598,1.246901333474598,1.246901333474598,0.9196918261117965,0
138,main,steady,2,0.8154,1.9306624827203707,2,2.421210285733297,1.5960050992971317,0.1846
138,main,fast_spiky,2,0.9382,1.2582686415597393,2,9.436854675249672,0.9856095967911509,0.061799999999999966
138,no_tail_control,fast_spiky,2,1,1.2536391072438844,1.2536391072438844,1.2536391072438844,0.919410640744895,0
138,main,steady,4,1,2.421210285733297,2.421210285733297,2.421210285733297,1.6533968913454675,0
138,main,fast_spiky,4,0.9382,1.2582686415597393,4,9.436854675249672,1.1092095967911506,0.061799999999999966
138,no_tail_control,fast_spiky,4,1,1.2536391072438844,1.2536391072438844,1.2536391072438844,0.919410640744895,0
138,main,steady,8,1,2.421210285733297,2.421210285733297,2.421210285733297,1.6533968913454675,0
138,main,fast_spiky,8,0.9412,1.2650492699234306,8,9.436854675249672,1.3537505938023526,0.05879999999999996
138,no_tail_control,fast_spiky,8,1,1.2536391072438844,1.2536391072438844,1.2536391072438844,0.919410640744895,0
138,main,steady,16,1,2.421210285733297,2.421210285733297,2.421210285733297,1.6533968913454675,0
138,main,fast_spiky,16,0.9926,8.21898996356296,9.436854675249672,9.436854675249672,1.6084472157309515,0.007399999999999962
138,no_tail_control,fast_spiky,16,1,1.2536391072438844,1.2536391072438844,1.2536391072438844,0.919410640744895,0
139,main,steady,2,0.8126,1.9315462914760302,2,2.413295267851679,1.6019171714055571,0.1874
139,main,fast_spiky,2,0.9406,1.2500391970179383,2,9.465710698083118,0.9856468505632845,0.05940000000000001
139,no_tail_control,fast_spiky,2,1,1.2503594833361031,1.2503594833361031,1.2503594833361031,0.9223814731999633,0
139,main,steady,4,0.9996,2.4127856644179215,2.413295267851679,2.413295267851679,1.6599246269537271,0.00039999999999995595
139,main,fast_spiky,4,0.9406,1.2500391970179383,4,9.465710698083118,1.1044468505632865,0.05940000000000001
139,no_tail_control,fast_spiky,4,1,1.2503594833361031,1.2503594833361031,1.2503594833361031,0.9223814731999633,0
139,main,steady,8,1,2.413295267851679,2.413295267851679,2.413295267851679,1.659989073397328,0
139,main,fast_spiky,8,0.9436,1.2583039765302888,8,9.465710698083118,1.3392549175883666,0.056400000000000006
139,no_tail_control,fast_spiky,8,1,1.2503594833361031,1.2503594833361031,1.2503594833361031,0.9223814731999633,0
139,main,steady,16,1,2.413295267851679,2.413295267851679,2.413295267851679,1.659989073397328,0
139,main,fast_spiky,16,0.9914,6.985550233080996,9.465710698083118,9.465710698083118,1.585977970451095,0.008600000000000052
139,no_tail_control,fast_spiky,16,1,1.2503594833361031,1.2503594833361031,1.2503594833361031,0.9223814731999633,0
140,main,steady,2,0.8168,1.9295405256289677,2,2.3911258679871743,1.596147880699145,0.18320000000000003
140,main,fast_spiky,2,0.9376,1.2417852827942655,2,10.000144240126527,0.9861523319592614,0.06240000000000001
140,no_tail_control,fast_spiky,2,1,1.2411620086272586,1.2411620086272586,1.2411620086272586,0.9184738079861421,0
140,main,steady,4,1,2.3911258679871743,2.3911258679871743,2.3911258679871743,1.6511750854908391,0
140,main,fast_spiky,4,0.9376,1.2417852827942655,4,10.000144240126527,1.1109523319592634,0.06240000000000001
140,no_tail_control,fast_spiky,4,1,1.2411620086272586,1.2411620086272586,1.2411620086272586,0.9184738079861421,0
140,main,steady,8,1,2.3911258679871743,2.3911258679871743,2.3911258679871743,1.6511750854908391,0
140,main,fast_spiky,8,0.9402,1.2449254589299552,8,10.000144240126527,1.358170553704268,0.059799999999999964
140,no_tail_control,fast_spiky,8,1,1.2411620086272586,1.2411620086272586,1.2411620086272586,0.9184738079861421,0
140,main,steady,16,1,2.3911258679871743,2.3911258679871743,2.3911258679871743,1.6511750854908391,0
140,main,fast_spiky,16,0.9924,8.748592536167859,10.000144240126527,10.000144240126527,1.6322675251086876,0.007600000000000051
140,no_tail_control,fast_spiky,16,1,1.2411620086272586,1.2411620086272586,1.2411620086272586,0.9184738079861421,0
141,main,steady,2,0.8208,1.930649971037768,2,2.397365085401291,1.5926474092392235,0.17920000000000003
141,main,fast_spiky,2,0.9352,1.2444017983604787,2,10.03351839298865,0.987022644569793,0.06479999999999997
141,no_tail_control,fast_spiky,2,1,1.24375220639142,1.24375220639142,1.24375220639142,0.9166149785577306,0
141,main,steady,4,1,2.397365085401291,2.397365085401291,2.397365085401291,1.6469093858005555,0
141,main,fast_spiky,4,0.9352,1.2444017983604787,4,10.03351839298865,1.1166226445697904,0.06479999999999997
141,no_tail_control,fast_spiky,4,1,1.24375220639142,1.24375220639142,1.24375220639142,0.9166149785577306,0
141,main,steady,8,1,2.397365085401291,2.397365085401291,2.397365085401291,1.6469093858005555,0
141,main,fast_spiky,8,0.9388,1.2543741568142512,8,10.03351839298865,1.3732935167833429,0.06120000000000003
141,no_tail_control,fast_spiky,8,1,1.24375220639142,1.24375220639142,1.24375220639142,0.9166149785577306,0
141,main,steady,16,1,2.397365085401291,2.397365085401291,2.397365085401291,1.6469093858005555,0
141,main,fast_spiky,16,0.9924,9.055082700191107,10.03351839298865,10.03351839298865,1.6424475428416627,0.007600000000000051
141,no_tail_control,fast_spiky,16,1,1.24375220639142,1.24375220639142,1.24375220639142,0.9166149785577306,0
142,main,steady,2,0.8088,1.9326924315947458,2,2.4067522964372126,1.5953963441024477,0.19120000000000004
142,main,fast_spiky,2,0.9414,1.2463140231900787,2,9.38052740728103,0.9832463814619258,0.058599999999999985
142,no_tail_control,fast_spiky,2,1,1.2476467487805243,1.2476467487805243,1.2476467487805243,0.9187014744197645,0
142,main,steady,4,1,2.4067522964372126,2.4067522964372126,2.4067522964372126,1.6517942139686121,0
142,main,fast_spiky,4,0.9414,1.2463140231900787,4,9.38052740728103,1.1004463814619239,0.058599999999999985
142,no_tail_control,fast_spiky,4,1,1.2476467487805243,1.2476467487805243,1.2476467487805243,0.9187014744197645,0
142,main,steady,8,1,2.4067522964372126,2.4067522964372126,2.4067522964372126,1.6517942139686121,0
142,main,fast_spiky,8,0.944,1.253729589441037,8,9.38052740728103,1.3335966655773692,0.05600000000000005
142,no_tail_control,fast_spiky,8,1,1.2476467487805243,1.2476467487805243,1.2476467487805243,0.9187014744197645,0
142,main,steady,16,1,2.4067522964372126,2.4067522964372126,2.4067522964372126,1.6517942139686121,0
142,main,fast_spiky,16,0.9924,7.780312024415434,9.38052740728103,9.38052740728103,1.5791342856390433,0.007600000000000051
142,no_tail_control,fast_spiky,16,1,1.2476467487805243,1.2476467487805243,1.2476467487805243,0.9187014744197645,0
143,main,steady,2,0.8148,1.935914119456909,2,2.424897886459014,1.596098409062068,0.18520000000000003
143,main,fast_spiky,2,0.937,1.2553606041717253,2,9.954652978187514,0.9878227781424052,0.06299999999999994
143,no_tail_control,fast_spiky,2,1,1.255166349003291,1.255166349003291,1.255166349003291,0.9196404549475845,0
143,main,steady,4,1,2.424897886459014,2.424897886459014,2.424897886459014,1.654089564070874,0
143,main,fast_spiky,4,0.937,1.2553606041717253,4,9.954652978187514,1.1138227781424033,0.06299999999999994
143,no_tail_control,fast_spiky,4,1,1.255166349003291,1.255166349003291,1.255166349003291,0.9196404549475845,0
143,main,steady,8,1,2.424897886459014,2.424897886459014,2.424897886459014,1.654089564070874,0
143,main,fast_spiky,8,0.939,1.2607083072865248,8,9.954652978187514,1.3640751083215716,0.061000000000000054
143,no_tail_control,fast_spiky,8,1,1.255166349003291,1.255166349003291,1.255166349003291,0.9196404549475845,0
143,main,steady,16,1,2.424897886459014,2.424897886459014,2.424897886459014,1.654089564070874,0
143,main,fast_spiky,16,0.992,8.770681547083548,9.954652978187514,9.954652978187514,1.6309755351776312,0.008000000000000007
143,no_tail_control,fast_spiky,16,1,1.255166349003291,1.255166349003291,1.255166349003291,0.9196404549475845,0
144,main,steady,2,0.8122,1.9318974234785107,2,2.419210022845662,1.5971757962800854,0.18779999999999997
144,main,fast_spiky,2,0.9414,1.2573250164602465,2,9.28910830561292,0.9842932195410922,0.058599999999999985
144,no_tail_control,fast_spiky,2,1,1.2528104918929845,1.2528104918929845,1.2528104918929845,0.9200408554323689,0
144,main,steady,4,1,2.419210022845662,2.419210022845662,2.419210022845662,1.6548741194998955,0
144,main,fast_spiky,4,0.9414,1.2573250164602465,4,9.28910830561292,1.1014932195410942,0.058599999999999985
144,no_tail_control,fast_spiky,4,1,1.2528104918929845,1.2528104918929845,1.2528104918929845,0.9200408554323689,0
144,main,steady,8,1,2.419210022845662,2.419210022845662,2.419210022845662,1.6548741194998955,0
144,main,fast_spiky,8,0.9448,1.2652215047037916,8,9.28910830561292,1.3331347218866514,0.05520000000000003
144,no_tail_control,fast_spiky,8,1,1.2528104918929845,1.2528104918929845,1.2528104918929845,0.9200408554323689,0
144,main,steady,16,1,2.419210022845662,2.419210022845662,2.419210022845662,1.6548741194998955,0
144,main,fast_spiky,16,0.9924,7.16325174833563,9.28910830561292,9.28910830561292,1.578614899758786,0.007600000000000051
144,no_tail_control,fast_spiky,16,1,1.2528104918929845,1.2528104918929845,1.2528104918929845,0.9200408554323689,0
145,main,steady,2,0.807,1.9252543167758263,2,2.422234267894138,1.594788969648353,0.19299999999999995
145,main,fast_spiky,2,0.942,1.2534967656111247,2,9.387096612377666,0.981174582745,0.05800000000000005
145,no_tail_control,fast_spiky,2,1,1.2540632421678357,1.2540632421678357,1.2540632421678357,0.9193986749405011,0
145,main,steady,4,1,2.422234267894138,2.422234267894138,2.422234267894138,1.6536177149532387,0
145,main,fast_spiky,4,0.942,1.2534967656111247,4,9.387096612377666,1.0971745827450021,0.05800000000000005
145,no_tail_control,fast_spiky,4,1,1.2540632421678357,1.2540632421678357,1.2540632421678357,0.9193986749405011,0
145,main,steady,8,1,2.422234267894138,2.422234267894138,2.422234267894138,1.6536177149532387,0
145,main,fast_spiky,8,0.9452,1.2622315045949366,8,9.387096612377666,1.3272002439898396,0.05479999999999996
145,no_tail_control,fast_spiky,8,1,1.2540632421678357,1.2540632421678357,1.2540632421678357,0.9193986749405011,0
145,main,steady,16,1,2.422234267894138,2.422234267894138,2.422234267894138,1.6536177149532387,0
145,main,fast_spiky,16,0.9904,1.6270089483178367,9.387096612377666,9.387096612377666,1.5796026195060628,0.009600000000000053
145,no_tail_control,fast_spiky,16,1,1.2540632421678357,1.2540632421678357,1.2540632421678357,0.9193986749405011,0
146,main,steady,2,0.8066,1.9307516836143335,2,2.4288265895925814,1.602878791466289,0.19340000000000002
146,main,fast_spiky,2,0.9436,1.2587451157948206,2,8.918692843370312,0.9849891402277583,0.056400000000000006
146,no_tail_control,fast_spiky,2,1,1.2567929338051815,1.2567929338051815,1.2567929338051815,0.9238991613442166,0
146,main,steady,4,1,2.4288265895925814,2.4288265895925814,2.4288265895925814,1.663620966688115,0
146,main,fast_spiky,4,0.9436,1.2587451157948206,4,8.918692843370312,1.0977891402277595,0.056400000000000006
146,no_tail_control,fast_spiky,4,1,1.2567929338051815,1.2567929338051815,1.2567929338051815,0.9238991613442166,0
146,main,steady,8,1,2.4288265895925814,2.4288265895925814,2.4288265895925814,1.663620966688115,0
146,main,fast_spiky,8,0.9466,1.2649144801549037,8,8.918692843370312,1.3208421781927115,0.0534
146,no_tail_control,fast_spiky,8,1,1.2567929338051815,1.2567929338051815,1.2567929338051815,0.9238991613442166,0
146,main,steady,16,1,2.4288265895925814,2.4288265895925814,2.4288265895925814,1.663620966688115,0
146,main,fast_spiky,16,0.9914,1.6046433285077297,8.918692843370312,8.918692843370312,1.5685252121119964,0.008600000000000052
146,no_tail_control,fast_spiky,16,1,1.2567929338051815,1.2567929338051815,1.2567929338051815,0.9238991613442166,0
147,main,steady,2,0.8168,1.924573582837941,2,2.3997855954781895,1.5936045995653951,0.18320000000000003
147,main,fast_spiky,2,0.9464,1.2462553869805992,2,8.252420125924836,0.9756942350490053,0.05359999999999998
147,no_tail_control,fast_spiky,2,1,1.2447567128578985,1.2447567128578985,1.2447567128578985,0.9174786174402924,0
147,main,steady,4,1,2.3997855954781895,2.3997855954781895,2.3997855954781895,1.6489944335036208,0
147,main,fast_spiky,4,0.9464,1.2462553869805992,4,8.252420125924836,1.0828942350490067,0.05359999999999998
147,no_tail_control,fast_spiky,4,1,1.2447567128578985,1.2447567128578985,1.2447567128578985,0.9174786174402924,0
147,main,steady,8,1,2.3997855954781895,2.3997855954781895,2.3997855954781895,1.6489944335036208,0
147,main,fast_spiky,8,0.9494,1.2547665319452084,8,8.252420125924836,1.2951423209462085,0.05059999999999998
147,no_tail_control,fast_spiky,8,1,1.2447567128578985,1.2447567128578985,1.2447567128578985,0.9174786174402924,0
147,main,steady,16,1,2.3997855954781895,2.3997855954781895,2.3997855954781895,1.6489944335036208,0
147,main,fast_spiky,16,0.993,1.547016743537386,8.252420125924836,8.252420125924836,1.5167356812897137,0.007000000000000006
147,no_tail_control,fast_spiky,16,1,1.2447567128578985,1.2447567128578985,1.2447567128578985,0.9174786174402924,0
148,main,steady,2,0.8032,1.9383391028033328,2,2.4567329563737585,1.5968921475664477,0.19679999999999997
148,main,fast_spiky,2,0.9364,1.2745757953274235,2,9.651530606107292,0.9918874594105132,0.06359999999999999
148,no_tail_control,fast_spiky,2,0.9998,1.268331809957028,1.268331809957028,1.268331809957028,0.9228051623623367,0.00019999999999997797
148,main,steady,4,0.9998,2.4567329563737585,2.4567329563737585,2.4567329563737585,1.6617381692415603,0.00019999999999997797
148,main,fast_spiky,4,0.9366,1.275675396579362,4,9.651530606107292,1.118709108157884,0.06340000000000001
148,no_tail_control,fast_spiky,4,1,1.268331809957028,1.268331809957028,1.268331809957028,0.9228268111097068,0
148,main,steady,8,1,2.4567329563737585,2.4567329563737585,2.4567329563737585,1.661865528185791,0
148,main,fast_spiky,8,0.939,1.282164460579475,8,9.651530606107292,1.3701186517042232,0.061000000000000054
148,no_tail_control,fast_spiky,8,1,1.268331809957028,1.268331809957028,1.268331809957028,0.9228268111097068,0
148,main,steady,16,1,2.4567329563737585,2.4567329563737585,2.4567329563737585,1.661865528185791,0
148,main,fast_spiky,16,0.9934,9.095050334369196,9.651530606107292,9.651530606107292,1.6302541703164102,0.00660000000000005
148,no_tail_control,fast_spiky,16,1,1.268331809957028,1.268331809957028,1.268331809957028,0.9228268111097068,0
149,main,steady,2,0.8108,1.922234934691102,2,2.4161173097174418,1.592583824309795,0.18920000000000003
149,main,fast_spiky,2,0.934,1.2527478902059777,2,10.219669845877062,0.9901627765642784,0.06599999999999995
149,no_tail_control,fast_spiky,2,1,1.2515290557222423,1.2515290557222423,1.2515290557222423,0.9180999796104474,0
149,main,steady,4,0.9998,2.4161173097174418,2.4161173097174418,2.4161173097174418,1.6504835345913624,0.00019999999999997797
149,main,fast_spiky,4,0.934,1.2527478902059777,4,10.219669845877062,1.1221627765642774,0.06599999999999995
149,no_tail_control,fast_spiky,4,1,1.2515290557222423,1.2515290557222423,1.2515290557222423,0.9180999796104474,0
149,main,steady,8,1,2.4161173097174418,2.4161173097174418,2.4161173097174418,1.6505138891941944,0
149,main,fast_spiky,8,0.9374,1.261530313875474,8,10.219669845877062,1.3839770781932739,0.06259999999999999
149,no_tail_control,fast_spiky,8,1,1.2515290557222423,1.2515290557222423,1.2515290557222423,0.9180999796104474,0
149,main,steady,16,1,2.4161173097174418,2.4161173097174418,2.4161173097174418,1.6505138891941944,0
149,main,fast_spiky,16,0.9924,9.35605320332897,10.219669845877062,10.219669845877062,1.6586275350894717,0.007600000000000051
149,no_tail_control,fast_spiky,16,1,1.2515290557222423,1.2515290557222423,1.2515290557222423,0.9180999796104474,0
150,main,steady,2,0.8128,1.9284568887074405,2,2.4004743592998437,1.592493558473926,0.18720000000000003
150,main,fast_spiky,2,0.9402,1.2450425113186798,2,9.229709322310338,0.9822579003603136,0.059799999999999964
150,no_tail_control,fast_spiky,2,1,1.2450425113186798,1.2450425113186798,1.2450425113186798,0.917587041398012,0
150,main,steady,4,1,2.4004743592998437,2.4004743592998437,2.4004743592998437,1.6493942995412163,0
150,main,fast_spiky,4,0.9402,1.2450425113186798,4,9.229709322310338,1.1018579003603135,0.059799999999999964
150,no_tail_control,fast_spiky,4,1,1.2450425113186798,1.2450425113186798,1.2450425113186798,0.917587041398012,0
150,main,steady,8,1,2.4004743592998437,2.4004743592998437,2.4004743592998437,1.6493942995412163,0
150,main,fast_spiky,8,0.943,1.2525045935524068,8,9.229709322310338,1.3385463920074636,0.05700000000000005
150,no_tail_control,fast_spiky,8,1,1.2450425113186798,1.2450425113186798,1.2450425113186798,0.917587041398012,0
150,main,steady,16,1,2.4004743592998437,2.4004743592998437,2.4004743592998437,1.6493942995412163,0
150,main,fast_spiky,16,0.9938,8.220578020689167,9.229709322310338,9.229709322310338,1.576412674525953,0.006199999999999983
150,no_tail_control,fast_spiky,16,1,1.2450425113186798,1.2450425113186798,1.2450425113186798,0.917587041398012,0
151,main,steady,2,0.8188,1.921640395900897,2,2.417267619132327,1.590949241076315,0.18120000000000003
151,main,fast_spiky,2,0.9396,1.25222693082856,2,9.461418743038596,0.9828589338418953,0.06040000000000001
151,no_tail_control,fast_spiky,2,1,1.252005713746013,1.252005713746013,1.252005713746013,0.9169954899026971,0
151,main,steady,4,0.9998,2.417267619132327,2.417267619132327,2.417267619132327,1.6479716451982465,0.00019999999999997797
151,main,fast_spiky,4,0.9396,1.25222693082856,4,9.461418743038596,1.1036589338418934,0.06040000000000001
151,no_tail_control,fast_spiky,4,1,1.252005713746013,1.252005713746013,1.252005713746013,0.9169954899026971,0
151,main,steady,8,1,2.417267619132327,2.417267619132327,2.417267619132327,1.6480218531851898,0
151,main,fast_spiky,8,0.942,1.256212193786756,8,9.461418743038596,1.3436057234463443,0.05800000000000005
151,no_tail_control,fast_spiky,8,1,1.252005713746013,1.252005713746013,1.252005713746013,0.9169954899026971,0
151,main,steady,16,1,2.417267619132327,2.417267619132327,2.417267619132327,1.6480218531851898,0
151,main,fast_spiky,16,0.9908,7.682731830376779,9.461418743038596,9.461418743038596,1.5987346804146787,0.009199999999999986
151,no_tail_control,fast_spiky,16,1,1.252005713746013,1.252005713746013,1.252005713746013,0.9169954899026971,0
152,main,steady,2,0.8228,1.9324090098906228,2,2.4070071936965327,1.5944778190201752,0.17720000000000002
152,main,fast_spiky,2,0.9438,1.2514443726884301,2,8.775056275231043,0.9798681231144932,0.05620000000000003
152,no_tail_control,fast_spiky,2,1,1.2477524574965675,1.2477524574965675,1.2477524574965675,0.91779319142773,0
152,main,steady,4,0.9998,2.4070071936965327,2.4070071936965327,2.4070071936965327,1.6497380463802922,0.00019999999999997797
152,main,fast_spiky,4,0.9438,1.2514443726884301,4,8.775056275231043,1.0922681231144908,0.05620000000000003
152,no_tail_control,fast_spiky,4,1,1.2477524574965675,1.2477524574965675,1.2477524574965675,0.91779319142773,0
152,main,steady,8,1,2.4070071936965327,2.4070071936965327,2.4070071936965327,1.6497505323379926,0
152,main,fast_spiky,8,0.9462,1.2566218121363621,8,8.775056275231043,1.315737641395524,0.05379999999999996
152,no_tail_control,fast_spiky,8,1,1.2477524574965675,1.2477524574965675,1.2477524574965675,0.91779319142773,0
152,main,steady,16,1,2.4070071936965327,2.4070071936965327,2.4070071936965327,1.6497505323379926,0
152,main,fast_spiky,16,0.9938,6.9090541508956225,8.775056275231043,8.775056275231043,1.545998904952719,0.006199999999999983
152,no_tail_control,fast_spiky,16,1,1.2477524574965675,1.2477524574965675,1.2477524574965675,0.91779319142773,0
153,main,steady,2,0.8058,1.9312988381970597,2,2.433443076615899,1.6000652819480221,0.19420000000000004
153,main,fast_spiky,2,0.9358,1.258703606670279,2,9.911446594300704,0.9913418867441469,0.06420000000000003
153,no_tail_control,fast_spiky,2,1,1.258703606670279,1.258703606670279,1.258703606670279,0.9221463161189113,0
153,main,steady,4,0.9998,2.433443076615899,2.433443076615899,2.433443076615899,1.659792547693518,0.00019999999999997797
153,main,fast_spiky,4,0.9358,1.258703606670279,4,9.911446594300704,1.1197418867441498,0.06420000000000003
153,no_tail_control,fast_spiky,4,1,1.258703606670279,1.258703606670279,1.258703606670279,0.9221463161189113,0
153,main,steady,8,1,2.433443076615899,2.433443076615899,2.433443076615899,1.659800665917063,0
153,main,fast_spiky,8,0.9392,1.2668321772284108,8,9.911446594300704,1.3735026142654463,0.060799999999999965
153,no_tail_control,fast_spiky,8,1,1.258703606670279,1.258703606670279,1.258703606670279,0.9221463161189113,0
153,main,steady,16,1,2.433443076615899,2.433443076615899,2.433443076615899,1.659800665917063,0
153,main,fast_spiky,16,0.9926,8.798560083984414,9.911446594300704,9.911446594300704,1.637796584840021,0.007399999999999962
153,no_tail_control,fast_spiky,16,1,1.258703606670279,1.258703606670279,1.258703606670279,0.9221463161189113,0
154,main,steady,2,0.8072,1.9289353456947924,2,2.4062988558445597,1.592561166543722,0.19279999999999997
154,main,fast_spiky,2,0.939,1.2474586964108805,2,9.686395410102678,0.9841398647780394,0.061000000000000054
154,no_tail_control,fast_spiky,2,0.9998,1.2474586964108805,1.2474586964108805,1.2474586964108805,0.9177829969569588,0.00019999999999997797
154,main,steady,4,0.9998,2.4062988558445597,2.4062988558445597,2.4062988558445597,1.649980664833464,0.00019999999999997797
154,main,fast_spiky,4,0.9392,1.247709653405055,4,9.686395410102678,1.1057551220664792,0.060799999999999965
154,no_tail_control,fast_spiky,4,1,1.2474586964108805,1.2474586964108805,1.2474586964108805,0.9177982542453977,0
154,main,steady,8,1,2.4062988558445597,2.4062988558445597,2.4062988558445597,1.6500904857703702,0
154,main,fast_spiky,8,0.9416,1.2515185970947047,8,9.686395410102678,1.3472636320476477,0.05840000000000001
154,no_tail_control,fast_spiky,8,1,1.2474586964108805,1.2474586964108805,1.2474586964108805,0.9177982542453977,0
154,main,steady,16,1,2.4062988558445597,2.4062988558445597,2.4062988558445597,1.6500904857703702,0
154,main,fast_spiky,16,0.9926,8.594827868703167,9.686395410102678,9.686395410102678,1.6070091144887177,0.007399999999999962
154,no_tail_control,fast_spiky,16,1,1.2474586964108805,1.2474586964108805,1.2474586964108805,0.9177982542453977,0
155,main,steady,2,0.8216,1.9227387913132095,2,2.4136422391038286,1.5902612676284433,0.1784
155,main,fast_spiky,2,0.9404,1.2484508270497459,2,9.066669915314398,0.9808717812481987,0.059599999999999986
155,no_tail_control,fast_spiky,2,1,1.2505032975023003,1.2505032975023003,1.2505032975023003,0.9159187465689665,0
155,main,steady,4,1,2.4136422391038286,2.4136422391038286,2.4136422391038286,1.6455188023797607,0
155,main,fast_spiky,4,0.9404,1.2484508270497459,4,9.066669915314398,1.1000717812481995,0.059599999999999986
155,no_tail_control,fast_spiky,4,1,1.2505032975023003,1.2505032975023003,1.2505032975023003,0.9159187465689665,0
155,main,steady,8,1,2.4136422391038286,2.4136422391038286,2.4136422391038286,1.6455188023797607,0
155,main,fast_spiky,8,0.9452,1.2581921882080704,8,9.066669915314398,1.3349583068477664,0.05479999999999996
155,no_tail_control,fast_spiky,8,1,1.2505032975023003,1.2505032975023003,1.2505032975023003,0.9159187465689665,0
155,main,steady,16,1,2.4136422391038286,2.4136422391038286,2.4136422391038286,1.6455188023797607,0
155,main,fast_spiky,16,0.9936,7.663594097838817,9.066669915314398,9.066669915314398,1.5732794908336907,0.006399999999999961
155,no_tail_control,fast_spiky,16,1,1.2505032975023003,1.2505032975023003,1.2505032975023003,0.9159187465689665,0
