scenario,repeat,policy,allCoverage,allMeanWidth,routineCoverage,routineMeanWidth,criticalCoverage,criticalMeanWidth,coverageGap,criticalCount
shifted_critical_share,596,mondrian,0.9133333333333333,2.388521302255193,0.911359365211944,1.677800391997241,0.921139554087531,5.199126124076426,-0.00978018887558696,2422
shifted_critical_share,596,max_slice,0.9840833333333333,5.199126124076428,1,5.199126124076428,0.921139554087531,5.199126124076426,0.07886044591246899,2422
shifted_critical_share,596,oracle_normalized,0.9114166666666667,2.355072483566764,0.911359365211944,1.677800391997241,0.911643270024773,5.0334011759920605,-0.0002839048128289168,2422
shifted_critical_share,597,pooled,0.8144166666666667,1.7113306660030458,0.9145334865740257,1.7113306660030445,0.4199258954302182,1.7113306660030279,0.4946075911438075,2429
shifted_critical_share,597,pooled_95,0.87825,2.1385233994612682,0.9698046181172292,2.138523399460974,0.5174969123095924,2.1385233994606145,0.4523077058076368,2429
shifted_critical_share,597,mondrian,0.8984166666666666,2.3723838820153977,0.8898756660746003,1.585403871174635,0.9320708110333471,5.473324879859703,-0.042195144958746766,2429
shifted_critical_share,597,max_slice,0.98625,5.473324879858758,1,5.473324879858845,0.9320708110333471,5.473324879859703,0.0679291889666529,2429
shifted_critical_share,597,oracle_normalized,0.892,2.2394386827333137,0.8925922056211472,1.5940956336931145,0.8896665294359819,4.782286901080319,0.00292567618516526,2429
shifted_critical_share,598,pooled,0.8275833333333333,1.7588325701508614,0.9225065274151436,1.7588325701508658,0.45278350515463917,1.7588325701509309,0.46972302226050444,2425
shifted_critical_share,598,pooled_95,0.89125,2.219610624178814,0.9772323759791123,2.2196106241787565,0.5517525773195876,2.219610624178395,0.4254797986595247,2425
shifted_critical_share,598,mondrian,0.905,2.366204793104369,0.9004699738903394,1.6444914962907171,0.9228865979381443,5.215856264026465,-0.022416624047804867,2425
shifted_critical_share,598,max_slice,0.9844166666666667,5.215856264025569,1,5.2158562640256605,0.9228865979381443,5.215856264026465,0.07711340206185568,2425
shifted_critical_share,598,oracle_normalized,0.903,2.3106671513091386,0.90088772845953,1.645578980160281,0.911340206185567,4.936736940480844,-0.010452477726036968,2425
shifted_critical_share,599,pooled,0.8205,1.7275952891683164,0.9197103274559194,1.7275952891682231,0.4381067961165049,1.7275952891677677,0.4816035313394145,2472
shifted_critical_share,599,pooled_95,0.8756666666666667,2.1227730934577203,0.9660999160369438,2.1227730934574356,0.5271035598705501,2.1227730934573494,0.43899635616639365,2472
shifted_critical_share,599,mondrian,0.905,2.3644151717147914,0.9012384550797649,1.6205148666559808,0.9194983818770227,5.231681396067898,-0.018259926797257853,2472
shifted_critical_share,599,max_slice,0.9834166666666667,5.231681396069615,1,5.231681396069124,0.9194983818770227,5.231681396067898,0.08050161812297729,2472
shifted_critical_share,599,oracle_normalized,0.9004166666666666,2.2919271622272035,0.9021830394626364,1.6231778769310303,0.8936084142394822,4.869533630793769,0.00857462522315422,2472
shifted_critical_share,600,pooled,0.836,1.782358461510395,0.9297770368826839,1.7823584615103087,0.4612822647793505,1.7823584615098502,0.46849477210333335,2402
shifted_critical_share,600,pooled_95,0.8906666666666667,2.1986118018164897,0.9755157324442593,2.1986118018162104,0.551623646960866,2.1986118018158542,0.4238920854833933,2402
shifted_critical_share,600,mondrian,0.9053333333333333,2.2988427916625,0.9068555949156074,1.6547301499521396,0.8992506244796004,4.872611790470304,0.0076049704360070525,2402
shifted_critical_share,600,max_slice,0.9798333333333333,4.872611790471515,1,4.872611790471029,0.8992506244796004,4.872611790470304,0.10074937552039964,2402
shifted_critical_share,600,oracle_normalized,0.906,2.3166627089430913,0.906438841425297,1.6543651813448328,0.9042464612822648,4.963095544035204,0.0021923801430321355,2402
shifted_critical_share,601,pooled,0.8394166666666667,1.8314656978483435,0.9314041844488394,1.831465697848602,0.47012118679481824,1.8314656978483161,0.4612829976540212,2393
shifted_critical_share,601,pooled_95,0.8924166666666666,2.2570471554826588,0.9762673050900386,2.257047155482643,0.5557877141663184,2.2570471554823994,0.4204795909237201,2393
shifted_critical_share,601,mondrian,0.9085833333333333,2.3443564230577096,0.9116269386905381,1.7086941359176355,0.8963643961554534,4.896302763445389,0.015262542535084744,2393
shifted_critical_share,601,max_slice,0.9793333333333333,4.896302763445413,1,4.896302763445411,0.8963643961554534,4.896302763445389,0.10363560384454662,2393
shifted_critical_share,601,oracle_normalized,0.9115833333333333,2.3883609263352112,0.9113146663890913,1.7073949193382796,0.9126619306310071,5.122184758015774,-0.0013472642419157799,2393
shifted_critical_share,602,pooled,0.83225,1.7889154391087474,0.9272349272349273,1.7889154391087647,0.44831932773109245,1.788915439109028,0.47891559950383483,2380
shifted_critical_share,602,pooled_95,0.8894166666666666,2.224431776939146,0.9757796257796257,2.2244317769389257,0.5403361344537815,2.2244317769388577,0.43544349132584426,2380
shifted_critical_share,602,mondrian,0.9024166666666666,2.3839210533056043,0.8992723492723492,1.6350313314451634,0.915126050420168,5.410945895443987,-0.01585370114781881,2380
shifted_critical_share,602,max_slice,0.9831666666666666,5.410945895442561,1,5.410945895442992,0.915126050420168,5.410945895443987,0.08487394957983196,2380
shifted_critical_share,602,oracle_normalized,0.8973333333333333,2.2847564168359873,0.8993762993762994,1.6358637829380018,0.8890756302521008,4.907591348813576,0.01030066912419858,2380
shifted_critical_share,603,pooled,0.8270833333333333,1.7897739209849068,0.9253450439146801,1.789773920985173,0.44129720853858784,1.7897739209847927,0.48404783537609225,2436
shifted_critical_share,603,pooled_95,0.8894166666666666,2.2558527196781517,0.9751150146382267,2.2558527196782077,0.5529556650246306,2.2558527196785665,0.42215934961359614,2436
shifted_critical_share,603,mondrian,0.905,2.4394874503197657,0.8974278544542033,1.6462252481710442,0.9347290640394089,5.553920825256219,-0.037301209585205664,2436
shifted_critical_share,603,max_slice,0.98675,5.5539208252577135,1,5.553920825257281,0.9347290640394089,5.553920825256219,0.06527093596059108,2436
shifted_critical_share,603,oracle_normalized,0.89825,2.315741904246162,0.8979506482643246,1.6470426061495298,0.8994252873563219,4.9411278184476695,-0.0014746390919972985,2436
shifted_critical_share,604,pooled,0.82325,1.7472277004669257,0.9182968929804373,1.7472277004668575,0.4510446538303974,1.7472277004667192,0.4672522391500399,2441
shifted_critical_share,604,pooled_95,0.87775,2.1393966627763294,0.9668375353070405,2.1393966627762704,0.5288816058992216,2.1393966627759373,0.4379559294078189,2441
shifted_critical_share,604,mondrian,0.9034166666666666,2.3381430657211255,0.9037556229731143,1.6644744049626825,0.9020893076607948,4.976241684397458,0.001666315312319533,2441
shifted_critical_share,604,max_slice,0.9800833333333333,4.976241684396677,1,4.976241684397089,0.9020893076607948,4.976241684397458,0.09791069233920524,2441
shifted_critical_share,604,oracle_normalized,0.9034166666666666,2.3416230468411547,0.9037556229731143,1.6644637224322485,0.9020893076607948,4.993391167296029,0.001666315312319533,2441
shifted_critical_share,605,pooled,0.83125,1.7811538780151084,0.9286308780690803,1.7811538780150917,0.43927973199329984,1.78115387801484,0.48935114607578045,2388
shifted_critical_share,605,pooled_95,0.8870833333333333,2.2153365141966783,0.9747191011235955,2.2153365141966783,0.5343383584589615,2.2153365141966774,0.440380742664634,2388
shifted_critical_share,605,mondrian,0.9014166666666666,2.3086412905901597,0.9045984186433624,1.6522750738513483,0.8886097152428811,4.950597771030674,0.015988703400481308,2388
shifted_critical_share,605,max_slice,0.9778333333333333,4.950597771030234,1,4.9505977710306155,0.8886097152428811,4.950597771030674,0.11139028475711887,2388
shifted_critical_share,605,oracle_normalized,0.90125,2.3090669103251527,0.9043903454015814,1.651693068901675,0.8886097152428811,4.955079206705735,0.015780630158700237,2388
shifted_critical_share,606,pooled,0.8269166666666666,1.7830129355036113,0.9263091878331765,1.783012935503898,0.4360871352240033,1.7830129355038022,0.49022205260917323,2433
shifted_critical_share,606,pooled_95,0.8781666666666667,2.180961290538334,0.9704191491585659,2.180961290538392,0.5154130702836005,2.1809612905387326,0.45500607887496536,2433
shifted_critical_share,606,mondrian,0.8966666666666666,2.2935246732537,0.8991324344099508,1.6473093393975229,0.886970817920263,4.834561294298234,0.012161616489687832,2433
shifted_critical_share,606,max_slice,0.9770833333333333,4.834561294299312,1,4.8345612942988225,0.886970817920263,4.834561294298234,0.113029182079737,2433
shifted_critical_share,606,oracle_normalized,0.898,2.314825641446799,0.8990279084352462,1.6469766214486319,0.8939580764488286,4.940929864345921,0.005069831986417528,2433
shifted_critical_share,607,pooled,0.83175,1.7618035774866452,0.9207253886010363,1.7618035774866276,0.46638297872340423,1.7618035774863516,0.454342409877632,2350
shifted_critical_share,607,pooled_95,0.8873333333333333,2.1935074439170377,0.9693264248704663,2.193507443917037,0.5506382978723404,2.1935074439170203,0.41868812699812585,2350
shifted_critical_share,607,mondrian,0.8895833333333333,2.1846852679665134,0.8974093264248705,1.6335557294405827,0.8574468085106383,4.447834224041754,0.03996251791423222,2350
shifted_critical_share,607,max_slice,0.9720833333333333,4.4478342240405295,1,4.447834224040664,0.8574468085106383,4.447834224041754,0.14255319148936174,2350
shifted_critical_share,607,oracle_normalized,0.8954166666666666,2.266321185819523,0.8964766839378239,1.628494265259614,0.8910638297872341,4.885482795777802,0.005412854150589785,2350
shifted_critical_share,608,pooled,0.82775,1.7693378122686794,0.9211317234946627,1.769337812268937,0.44449170565716717,1.7693378122685546,0.4766400178374955,2351
shifted_critical_share,608,pooled_95,0.88275,2.170179672917601,0.9679759560576225,2.1701796729176053,0.5329646958740961,2.1701796729176697,0.4350112601835264,2351
shifted_critical_share,608,mondrian,0.8989166666666667,2.258582858332657,0.9001969115970567,1.654847942201296,0.8936622713738834,4.736438326537475,0.006534640223173294,2351
shifted_critical_share,608,max_slice,0.9791666666666666,4.7364383265375825,1,4.736438326537576,0.8936622713738834,4.736438326537475,0.10633772862611657,2351
shifted_critical_share,608,oracle_normalized,0.9010833333333333,2.300216970190833,0.8994714478184268,1.6526525950358775,0.9076988515525308,4.957957785108615,-0.008227403734104022,2351
shifted_critical_share,609,pooled,0.8311666666666667,1.7740423529453297,0.9209138840070299,1.7740423529449982,0.4581005586592179,1.7740423529450016,0.462813325347812,2327
shifted_critical_share,609,pooled_95,0.8918333333333334,2.2504997289834656,0.9722940142665151,2.2504997289834785,0.5573700042973786,2.250499728983682,0.4149240099691365,2327
shifted_critical_share,609,mondrian,0.8921666666666667,2.299881966146278,0.8884523932595886,1.617650689435793,0.9076063601203266,5.135817995202631,-0.019153966860738003,2327
shifted_critical_share,609,max_slice,0.9820833333333333,5.135817995201883,1,5.135817995202254,0.9076063601203266,5.135817995202631,0.09239363987967342,2327
shifted_critical_share,609,oracle_normalized,0.88975,2.248129422207831,0.8888659154347152,1.619884296054689,0.8934250107434465,4.859652888163125,-0.004559095308731331,2327
shifted_critical_share,610,pooled,0.8160833333333334,1.701801650877384,0.912147392526283,1.7018016508774012,0.4304220643543669,1.7018016508776603,0.48172532817191605,2393
shifted_critical_share,610,pooled_95,0.8739166666666667,2.073951651770593,0.9630477776621214,2.0739516517703684,0.5160885917258671,2.0739516517705674,0.4469591859362543,2393
shifted_critical_share,610,mondrian,0.8909166666666667,2.262388911405448,0.8909128760278964,1.5943142974497875,0.8909318846636022,4.944458621505445,-0.000019008635705808352,2393
shifted_critical_share,610,max_slice,0.97825,4.944458621504748,1,4.944458621505148,0.8909318846636022,4.944458621505445,0.10906811533639782,2393
shifted_critical_share,610,oracle_normalized,0.88925,2.230268766823811,0.8909128760278964,1.5943777672996446,0.8825741746761387,4.783133301898335,0.008338701351757627,2393
shifted_critical_share,611,pooled,0.8195,1.765546091043834,0.9187427730474088,1.76554609104411,0.4398874145556896,1.7655460910436893,0.47885535849171923,2487
shifted_critical_share,611,pooled_95,0.8786666666666667,2.1848778357769016,0.9694102806685588,2.184877835776608,0.5315641334941696,2.1848778357762715,0.4378461471743892,2487
shifted_critical_share,611,mondrian,0.89325,2.302832177176168,0.8923578261326606,1.6346423509927235,0.8966626457579413,4.85871871375836,-0.004304819625280731,2487
shifted_critical_share,611,max_slice,0.9785833333333334,4.858718713759547,1,4.858718713759422,0.8966626457579413,4.85871871375836,0.1033373542420587,2487
shifted_critical_share,611,oracle_normalized,0.8920833333333333,2.2988374018954554,0.8904656785451488,1.6251943456318017,0.8982710092480901,4.875583036895324,-0.0078053307029413155,2487
shifted_critical_share,612,pooled,0.82175,1.7737221346288574,0.924550142060402,1.7737221346288803,0.4305166199439327,1.7737221346291896,0.4940335221164693,2497
shifted_critical_share,612,pooled_95,0.8803333333333333,2.2133838553527356,0.9748500473534674,2.213383855352737,0.5206247496996396,2.213383855352752,0.4542252976538278,2497
shifted_critical_share,612,mondrian,0.9035833333333333,2.3918827139470045,0.9005577186151742,1.6516103218724092,0.9150981177412896,5.209186895721349,-0.014540399126115378,2497
shifted_critical_share,612,max_slice,0.9823333333333333,5.2091868957213565,1,5.2091868957213565,0.9150981177412896,5.209186895721349,0.08490188225871043,2497
shifted_critical_share,612,oracle_normalized,0.90075,2.347394207447878,0.9013995580343049,1.6575691708475477,0.8982779335202242,4.972707512542341,0.003121624514080712,2497
shifted_critical_share,613,pooled,0.8308333333333333,1.7968692877072432,0.925249169435216,1.7968692877071746,0.4467905405405405,1.796869287706948,0.47845862889467544,2368
shifted_critical_share,613,pooled_95,0.8863333333333333,2.213834968070695,0.9724875415282392,2.2138349680704357,0.5358952702702703,2.2138349680702656,0.43659227125796896,2368
shifted_critical_share,613,mondrian,0.89225,2.2412410763023685,0.8964908637873754,1.6507838992948602,0.875,4.642965539535166,0.021490863787375414,2368
shifted_critical_share,613,max_slice,0.9753333333333334,4.642965539534817,1,4.642965539535219,0.875,4.642965539535166,0.125,2368
shifted_critical_share,613,oracle_normalized,0.895,2.2875971387848284,0.8941029900332226,1.6402465144255964,0.8986486486486487,4.920739543276762,-0.004545658615426107,2368
shifted_critical_share,614,pooled,0.8205833333333333,1.7706064651862403,0.9219045616985495,1.770606465186153,0.4328238133547868,1.7706064651857447,0.4890807483437627,2486
shifted_critical_share,614,pooled_95,0.8823333333333333,2.210227352664333,0.9720412024385117,2.2102273526640954,0.5390185036202735,2.21022735266401,0.4330226988182382,2486
shifted_critical_share,614,mondrian,0.9035,2.3514361494901257,0.9023544250578095,1.66135528803307,0.9078841512469831,4.992397258058641,-0.005529726189173578,2486
shifted_critical_share,614,max_slice,0.9809166666666667,4.992397258058284,1,4.9923972580583085,0.9078841512469831,4.992397258058641,0.09211584875301693,2486
shifted_critical_share,614,oracle_normalized,0.9030833333333333,2.3477651381868325,0.9021442085347908,1.6599800647090592,0.9066773934030571,4.97994019412678,-0.00453318486826626,2486
shifted_critical_share,615,pooled,0.8270833333333333,1.7608078511792267,0.9258604554434855,1.7608078511789635,0.42845153168275285,1.760807851179358,0.49740892376073265,2383
shifted_critical_share,615,pooled_95,0.88275,2.1934256560354575,0.9728605594260165,2.193425656035725,0.5190935795216114,2.19342565603593,0.45376697990440507,2383
shifted_critical_share,615,mondrian,0.9055,2.321483136656874,0.908183425184569,1.657037437700522,0.8946705832983634,5.0029662616524275,0.013512841886205607,2383
shifted_critical_share,615,max_slice,0.9790833333333333,5.002966261651199,1,5.002966261651316,0.8946705832983634,5.0029662616524275,0.10532941670163665,2383
shifted_critical_share,615,oracle_normalized,0.905,2.31515747337385,0.908183425184569,1.657037437700522,0.8921527486361729,4.971112313100574,0.016030676548396072,2383
shifted_critical_share,616,pooled,0.83075,1.7686037553371932,0.9273068110810248,1.7686037553375438,0.44412010008340286,1.7686037553376066,0.4831867109976219,2398
shifted_critical_share,616,pooled_95,0.889,2.2212473434181312,0.9760466569464695,2.2212473434178555,0.5404503753127606,2.2212473434174838,0.4355962816337089,2398
shifted_critical_share,616,mondrian,0.9036666666666666,2.32818516046361,0.9033534680274943,1.6404739189915925,0.9049207673060884,5.081897979733646,-0.0015672992785941142,2398
shifted_critical_share,616,max_slice,0.981,5.081897979733277,1,5.0818979797333,0.9049207673060884,5.081897979733646,0.09507923269391161,2398
shifted_critical_share,616,oracle_normalized,0.9016666666666666,2.298446063049209,0.9035617579670902,1.642138173172031,0.8940783986655546,4.926414519515081,0.009483359301535543,2398
shifted_critical_share,617,pooled,0.8295,1.7846587522812631,0.9228362877997914,1.784658752281596,0.4580912863070539,1.7846587522814255,0.4647450014927375,2410
shifted_critical_share,617,pooled_95,0.8829166666666667,2.1754926093772142,0.9690302398331595,2.175492609376985,0.5402489626556016,2.1754926093769433,0.4287812771775579,2410
shifted_critical_share,617,mondrian,0.9138333333333334,2.508308562647286,0.9042752867570386,1.6745238227686128,0.9518672199170124,5.826149083571982,-0.04759193315997379,2410
shifted_critical_share,617,max_slice,0.9903333333333333,5.826149083572068,1,5.826149083572063,0.9518672199170124,5.826149083571982,0.0481327800829876,2410
shifted_critical_share,617,oracle_normalized,0.9075833333333333,2.35748163880272,0.9058394160583941,1.6819131786938826,0.9145228215767635,5.045739536080997,-0.008683405518369325,2410
shifted_critical_share,618,pooled,0.8239166666666666,1.7682962569719611,0.923648153958791,1.7682962569722973,0.43296432964329645,1.7682962569720357,0.4906838243154945,2439
shifted_critical_share,618,pooled_95,0.885,2.239536199033942,0.9733291496705365,2.2395361990337297,0.5387453874538746,2.239536199033864,0.43458376221666195,2439
shifted_critical_share,618,mondrian,0.90625,2.4451733294079188,0.9014747411358645,1.6526823908080617,0.9249692496924969,5.551776799660207,-0.023494508556632487,2439
shifted_critical_share,618,max_slice,0.98475,5.551776799658893,1,5.551776799659204,0.9249692496924969,5.551776799660207,0.07503075030750306,2439
shifted_critical_share,618,oracle_normalized,0.90025,2.3276691071539237,0.9021022905553813,1.6549371540371964,0.8929889298892989,4.964811462112274,0.00911336066608237,2439
shifted_critical_share,619,pooled,0.8258333333333333,1.7957672303941126,0.9215991692627207,1.7957672303944328,0.43670886075949367,1.7957672303942143,0.484890308503227,2370
shifted_critical_share,619,pooled_95,0.88575,2.2452941663939514,0.9713395638629283,2.2452941663939003,0.5379746835443038,2.2452941663935957,0.4333648803186245,2370
shifted_critical_share,619,mondrian,0.8971666666666667,2.310442224197441,0.8966770508826584,1.6435899937691738,0.89915611814346,5.020056983281988,-0.002479067260801604,2370
shifted_critical_share,619,max_slice,0.9800833333333333,5.02005698328151,1,5.020056983281539,0.89915611814346,5.020056983281988,0.10084388185654003,2370
shifted_critical_share,619,oracle_normalized,0.8969166666666667,2.296626485549735,0.897196261682243,1.646327229784667,0.8957805907172995,4.938981689354956,0.0014156709649434385,2370
shifted_critical_share,620,pooled,0.836,1.8007230084417092,0.9343903202253051,1.8007230084420385,0.4450891007045172,1.8007230084418708,0.4893012195207879,2413
shifted_critical_share,620,pooled_95,0.88725,2.241388182253179,0.9759048711797226,2.241388182252969,0.5350186489846664,2.241388182253086,0.44088622219505613,2413
shifted_critical_share,620,mondrian,0.9118333333333334,2.4501506853009976,0.9067487222280171,1.660938290855857,0.9320348114380439,5.585740915528699,-0.02528608921002684,2413
shifted_critical_share,620,max_slice,0.9863333333333333,5.585740915528724,1,5.585740915528723,0.9320348114380439,5.585740915528699,0.0679651885619561,2413
shifted_critical_share,620,oracle_normalized,0.9061666666666667,2.3339357847812376,0.907896109314697,1.6645209448102025,0.899295482801492,4.993562834429656,0.008600626513205034,2413
shifted_critical_share,621,pooled,0.8301666666666667,1.7786200713347267,0.9217292141820443,1.7786200713347957,0.45497026338147833,1.7786200713350144,0.466758950800566,2354
shifted_critical_share,621,pooled_95,0.8890833333333333,2.2124875201252485,0.9714907733775658,2.2124875201250256,0.5514018691588785,2.212487520124894,0.4200889042186874,2354
shifted_critical_share,621,mondrian,0.8989166666666667,2.3369666864571346,0.8942566867095169,1.6329870370773338,0.9180118946474086,5.221668342323172,-0.023755207937891765,2354
shifted_critical_share,621,max_slice,0.9839166666666667,5.221668342324399,1,5.22166834232429,0.9180118946474086,5.221668342323172,0.08198810535259138,2354
shifted_critical_share,621,oracle_normalized,0.8965,2.2779353669770526,0.895189715944433,1.6360560452317088,0.9018691588785047,4.908168135694081,-0.006679442934071744,2354
shifted_critical_share,622,pooled,0.82675,1.7202275135216138,0.9196853653487891,1.7202275135218803,0.44268605645851156,1.7202275135215157,0.47699930889027753,2338
shifted_critical_share,622,pooled_95,0.882,2.095944688216134,0.9676050507141378,2.0959446882163504,0.5282292557741659,2.0959446882161736,0.4393757949399719,2338
shifted_critical_share,622,mondrian,0.893,2.1838709750114726,0.8991927137238667,1.6247920648420389,0.8674080410607357,4.494315983590477,0.03178467266313101,2338
shifted_critical_share,622,max_slice,0.9741666666666666,4.494315983589752,1,4.494315983589854,0.8674080410607357,4.494315983590477,0.13259195893926434,2338
shifted_critical_share,622,oracle_normalized,0.897,2.249205982447355,0.8979507348375078,1.618521935079019,0.893071000855432,4.855565805236175,0.004879733982075751,2338
shifted_critical_share,623,pooled,0.8221666666666667,1.7573415202507425,0.9201127819548872,1.757341520251029,0.4352310231023102,1.7573415202508755,0.484881758852577,2424
shifted_critical_share,623,pooled_95,0.885,2.2273666891716926,0.9730576441102757,2.2273666891719706,0.5371287128712872,2.227366689172331,0.43592893123898857,2424
shifted_critical_share,623,mondrian,0.89525,2.2524879703954106,0.8990183792815372,1.6384224351131411,0.8803630363036303,4.678350827600257,0.01865534297790683,2424
shifted_critical_share,623,max_slice,0.9758333333333333,4.678350827599001,1,4.678350827599133,0.8803630363036303,4.678350827600257,0.11963696369636967,2424
shifted_critical_share,623,oracle_normalized,0.896,2.2814143400195763,0.89546783625731,1.6249389886179355,0.898102310231023,4.874816965853706,-0.0026344739737130807,2424
shifted_critical_share,624,pooled,0.8285833333333333,1.773839533991472,0.9208076158593995,1.7738395339915614,0.4674313805817288,1.77383953399203,0.45337623527767074,2441
shifted_critical_share,624,pooled_95,0.8911666666666667,2.2236428703534075,0.9746835443037974,2.2236428703531224,0.5641130684145842,2.223642870352706,0.41057047588921325,2441
shifted_critical_share,624,mondrian,0.9039166666666667,2.3729685806103564,0.8998849252013809,1.6624079029826162,0.919705038918476,5.155537002340325,-0.019820113717095134,2441
shifted_critical_share,624,max_slice,0.9836666666666667,5.15553700234122,1,5.155537002341126,0.919705038918476,5.155537002340325,0.08029496108152401,2441
shifted_critical_share,624,oracle_normalized,0.90225,2.338730851512676,0.8998849252013809,1.6624079029826162,0.9115116755428103,4.98722370894818,-0.01162675034142946,2441
shifted_critical_share,625,pooled,0.8251666666666667,1.75438467546588,0.9212852240823541,1.7543846754656005,0.43726395300041965,1.754384675465763,0.4840212710819345,2383
shifted_critical_share,625,pooled_95,0.8871666666666667,2.185225387169055,0.974108349797234,2.185225387168985,0.53629878304658,2.185225387168431,0.4378095667506541,2383
shifted_critical_share,625,mondrian,0.8993333333333333,2.276416494633686,0.9009046480191328,1.635766051629505,0.892992026856903,4.861869835116673,0.007912621162229794,2383
shifted_critical_share,625,max_slice,0.97875,4.8618698351181475,1,4.861869835117648,0.892992026856903,4.861869835116673,0.10700797314309696,2383
shifted_critical_share,625,oracle_normalized,0.89925,2.282671932194585,0.9003847353644587,1.633786424092606,0.8946705832983634,4.901359272278417,0.005714152066095379,2383
shifted_critical_share,626,pooled,0.8181666666666667,1.7272237780027444,0.9139121338912134,1.7272237780030253,0.4430327868852459,1.7272237780026622,0.4708793470059675,2440
shifted_critical_share,626,pooled_95,0.8768333333333334,2.1231009771872595,0.9666317991631799,2.123100977187255,0.525,2.123100977187189,0.44163179916317985,2440
shifted_critical_share,626,mondrian,0.89975,2.391130525025602,0.8918410041841004,1.6093674774278268,0.9307377049180328,5.454103777089203,-0.038896700733932366,2440
shifted_critical_share,626,max_slice,0.9859166666666667,5.454103777090147,1,5.454103777090058,0.9307377049180328,5.454103777089203,0.06926229508196724,2440
shifted_critical_share,626,oracle_normalized,0.8924166666666666,2.2641774140404203,0.8918410041841004,1.6096047967112024,0.894672131147541,4.828814390133502,-0.0028311269634405667,2440
shifted_critical_share,627,pooled,0.82225,1.7371720258172691,0.9141257000622277,1.7371720258175531,0.44656488549618323,1.7371720258174714,0.4675608145660445,2358
shifted_critical_share,627,pooled_95,0.883,2.157988201855048,0.9662933001451981,2.157988201854836,0.5424088210347753,2.1579882018549865,0.4238844791104228,2358
shifted_critical_share,627,mondrian,0.89125,2.2613986992490513,0.8884048952499481,1.6131488419555404,0.9028837998303647,4.912130304008154,-0.014478904580416563,2358
shifted_critical_share,627,max_slice,0.9809166666666667,4.912130304008284,1,4.912130304008276,0.9028837998303647,4.912130304008154,0.09711620016963529,2358
shifted_critical_share,627,oracle_normalized,0.8903333333333333,2.2501153211597704,0.8886123210952085,1.6153017380906751,0.897370653095844,4.845905214271012,-0.008758332000635471,2358
shifted_critical_share,628,pooled,0.8181666666666667,1.7181229860256044,0.9127363390816539,1.7181229860256884,0.43470935130581295,1.7181229860260663,0.4780269877758409,2374
shifted_critical_share,628,pooled_95,0.88725,2.1878646158411317,0.9740286723457303,2.187864615841355,0.5353833192923336,2.18786461584141,0.4386453530533967,2374
shifted_critical_share,628,mondrian,0.8869166666666667,2.1943863386201103,0.8890504882609599,1.592072100844211,0.8782645324347094,4.63662595649358,0.010785955826250526,2374
shifted_critical_share,628,max_slice,0.9759166666666667,4.636625956494558,1,4.636625956494061,0.8782645324347094,4.63662595649358,0.12173546756529063,2374
shifted_critical_share,628,oracle_normalized,0.88825,2.2201100242493674,0.8889466029503428,1.5907165208377834,0.8854254422914911,4.772149562514257,0.003521160658851663,2374
shifted_critical_share,629,pooled,0.8204166666666667,1.7141217056621012,0.9148780996040842,1.7141217056618077,0.44296419650291424,1.7141217056619336,0.47191390310116993,2402
shifted_critical_share,629,pooled_95,0.8801666666666667,2.1251559280983927,0.9670764742654719,2.125155928098684,0.5328892589508742,2.125155928099026,0.4341872153145977,2402
shifted_critical_share,629,mondrian,0.9005,2.3385487938751717,0.894352990206293,1.6120285246433683,0.9250624479600333,5.241605223553496,-0.030709457753740343,2402
shifted_critical_share,629,max_slice,0.985,5.241605223554883,1,5.241605223554431,0.9250624479600333,5.241605223553496,0.07493755203996666,2402
shifted_critical_share,629,oracle_normalized,0.8954166666666666,2.2596741051972793,0.8944571785788706,1.6136687254443152,0.8992506244796004,4.841006176333554,-0.00479344590072972,2402
shifted_critical_share,630,pooled,0.8190833333333334,1.7331994035834482,0.9159523311729041,1.7331994035830847,0.4383730484798685,1.733199403583079,0.47757928269303557,2434
shifted_critical_share,630,pooled_95,0.8769166666666667,2.1628938841613725,0.9684298557390759,2.1628938841616097,0.5172555464256368,2.1628938841617025,0.45117430931343916,2434
shifted_critical_share,630,mondrian,0.89725,2.300066098344081,0.8984946686180222,1.6343479825915042,0.8923582580115037,4.916442226234752,0.006136410606518483,2434
shifted_critical_share,630,max_slice,0.9781666666666666,4.916442226234424,1,4.916442226234811,0.8923582580115037,4.916442226234752,0.1076417419884963,2434
shifted_critical_share,630,oracle_normalized,0.8970833333333333,2.297348480862928,0.8984946686180222,1.6343479825915042,0.8915365653245686,4.903043947773916,0.006958103293453588,2434
shifted_critical_share,631,pooled,0.822,1.7520472010947554,0.920407315045719,1.7520472010947732,0.4234006734006734,1.7520472010950465,0.49700664164504565,2376
shifted_critical_share,631,pooled_95,0.883,2.1910506142021378,0.9731920199501247,2.1910506142023616,0.5176767676767676,2.191050614202426,0.4555152522733571,2376
shifted_critical_share,631,mondrian,0.9039166666666667,2.3728088857436838,0.8981712385702411,1.6401023786897846,0.9271885521885522,5.340640293104914,-0.02901731361831117,2376
shifted_critical_share,631,max_slice,0.9855833333333334,5.3406402931054275,1,5.340640293105078,0.9271885521885522,5.340640293104914,0.07281144781144777,2376
shifted_critical_share,631,oracle_normalized,0.8978333333333334,2.2917475675916665,0.8984829592684954,1.6416529853809263,0.8952020202020202,4.924958956142142,0.003280939066475197,2376
