scenario,repeat,policy,completionRate,p50Latency,p95Latency,p99Latency,workSecondsPerRequest,hedgeRate,hedgeWinRate,maxQueueDepth,canceledQueuedPerRequest
near_capacity_independent,156,fixed_250ms,1,0.228070832773549,0.546619574767206,0.8501732101945976,0.25265836907587536,0.42375,0.28023598820059,4,0.42375
near_capacity_independent,156,fixed_500ms,1,0.22905899015031927,0.8012479660681926,1.1974334872761645,0.2581968981975791,0.153125,0.5183673469387755,4,0.153125
near_capacity_independent,156,queue_capped_250ms,1,0.23781535392789266,0.6417858740445297,2.5721556847263995,0.26337010741214933,0.369375,0.27918781725888325,4,0.369375
near_capacity_independent,157,no_hedge,1,0.2454406069878452,2.1423596585740086,3.2376950656157604,0.2843216273911462,0,0,4,0
near_capacity_independent,157,fixed_250ms,1,0.20848885376087267,0.45524427058719397,0.64791043029782,0.2297161340444559,0.343125,0.25318761384335153,3,0.343125
near_capacity_independent,157,fixed_500ms,1,0.20663391027146716,0.6193593031292153,0.8188027013636106,0.22681750235736836,0.073125,0.6239316239316239,3,0.073125
near_capacity_independent,157,queue_capped_250ms,1,0.2085908066873543,0.45524427058719397,0.6505364922842141,0.23190416795903823,0.3375,0.2574074074074074,3,0.3375
near_capacity_independent,158,no_hedge,1,0.2872040613619653,2.9836999046680788,5.646989237320835,0.3062501423123536,0,0,7,0
near_capacity_independent,158,fixed_250ms,1,0.203172989880553,0.45530434407509546,0.5441158461036828,0.23545676897849485,0.33375,0.26217228464419473,3,0.33375
near_capacity_independent,158,fixed_500ms,1,0.20109401665511228,0.6105147811520908,0.7961330396418944,0.2323500101725191,0.075625,0.6611570247933884,3,0.075625
near_capacity_independent,158,queue_capped_250ms,1,0.20871891502324047,0.47834207449005106,0.6854304195389744,0.2433153406559313,0.3375,0.2740740740740741,3,0.3375
near_capacity_independent,159,no_hedge,0.999375,0.39932177685638237,2.975628447933085,4.890308602712764,0.3200837450614928,0,0,6,0
near_capacity_independent,159,fixed_250ms,1,0.24086809227391015,0.6787749446071238,1.1808768144224189,0.2565836347161094,0.46,0.23641304347826086,7,0.45625
near_capacity_independent,159,fixed_500ms,1,0.22232284803563118,0.7651398300138315,1.4716119832944656,0.24885538603295118,0.129375,0.47342995169082125,5,0.12875
near_capacity_independent,159,queue_capped_250ms,1,0.25726585936451585,0.98128341108049,3.043366826454168,0.26564347406731575,0.324375,0.27167630057803466,5,0.324375
near_capacity_independent,160,no_hedge,0.99875,0.29415765559383544,2.8823424124725676,4.802138026924581,0.32490297510242655,0,0,6,0
near_capacity_independent,160,fixed_250ms,1,0.23595569819053708,0.5932584775522542,1.4466991118609016,0.2659962395883168,0.45125,0.2673130193905817,5,0.45125
near_capacity_independent,160,fixed_500ms,1,0.21728459005615264,0.695814609579223,1.3139216305340398,0.2564427775924179,0.113125,0.5524861878453039,4,0.113125
near_capacity_independent,160,queue_capped_250ms,1,0.2329993630613867,0.5728656424547385,2.059548884271578,0.2660543881502651,0.364375,0.2692967409948542,3,0.364375
near_capacity_independent,161,no_hedge,0.996875,0.3019116661144512,3.5374264443615075,6.391121505146778,0.2976868798214869,0,0,9,0
near_capacity_independent,161,fixed_250ms,1,0.21888210029844846,0.7143756551044333,1.070202129460533,0.24227694405964542,0.400625,0.24648985959438377,6,0.400625
near_capacity_independent,161,fixed_500ms,1,0.21251093397117415,0.708549026570175,1.0826088977463684,0.23564554652490577,0.115625,0.43243243243243246,5,0.115
near_capacity_independent,161,queue_capped_250ms,1,0.22535838057827817,0.722828528015361,2.4014147033475624,0.2504243676855154,0.303125,0.23711340206185566,4,0.303125
near_capacity_independent,162,no_hedge,0.99875,0.3927852601433983,3.736203715655499,6.110303234941654,0.3067644897084258,0,0,10,0
near_capacity_independent,162,fixed_250ms,1,0.2140207554802558,0.48725704800048675,0.6621122514055457,0.24061149970537624,0.361875,0.26424870466321243,3,0.361875
near_capacity_independent,162,fixed_500ms,1,0.21422569649097722,0.667854866549142,0.9642778445157347,0.23952634310605891,0.09625,0.6038961038961039,3,0.09625
near_capacity_independent,162,queue_capped_250ms,1,0.214422031436996,0.4948070799924107,0.6782276972339858,0.24294152838843242,0.35875,0.2665505226480836,3,0.35875
near_capacity_independent,163,no_hedge,0.999375,0.4437213016434782,3.2414806544147226,4.738236124919126,0.3360751159532552,0,0,6,0
near_capacity_independent,163,fixed_250ms,1,0.21532440160634003,0.5067835216364713,0.6627791933571339,0.2429110152780424,0.375,0.27,4,0.375
near_capacity_independent,163,fixed_500ms,1,0.21366736034055833,0.6748212108614098,0.9127791933571341,0.2447911366382365,0.106875,0.6140350877192983,4,0.106875
near_capacity_independent,163,queue_capped_250ms,1,0.21819936646966198,0.5135783465487265,0.7042235874282454,0.24699118265169628,0.360625,0.2876949740034662,3,0.360625
near_capacity_independent,164,no_hedge,0.9975,0.5733256152940385,4.420802225663465,6.327195043037058,0.33803254710992997,0,0,9,0
near_capacity_independent,164,fixed_250ms,1,0.213562410735733,0.5349782915586871,0.8132216252078095,0.24997735320304884,0.39375,0.32063492063492066,4,0.391875
near_capacity_independent,164,fixed_500ms,1,0.2137554135251083,0.7738658610212852,1.2470770080788967,0.25083813477399275,0.135625,0.5622119815668203,5,0.13375
near_capacity_independent,164,queue_capped_250ms,1,0.21365009185985784,0.5356609196548803,1.2084476086723175,0.25196430202331277,0.353125,0.3433628318584071,3,0.35125
near_capacity_independent,165,no_hedge,0.996875,0.4202795072233343,3.7290710053693203,5.4066399116806565,0.3227835152931823,0,0,9,0
near_capacity_independent,165,fixed_250ms,1,0.21692159590491045,0.5039657940372138,0.645497174838205,0.2392828042834114,0.3825,0.272875816993464,4,0.3825
near_capacity_independent,165,fixed_500ms,1,0.20946730048868578,0.693108184537806,0.8794102485008466,0.2372661384748613,0.109375,0.6171428571428571,4,0.109375
near_capacity_independent,165,queue_capped_250ms,1,0.2162663252153436,0.5033908654657111,0.6539158723390912,0.24148757228386106,0.3575,0.28321678321678323,3,0.3575
near_capacity_independent,166,no_hedge,0.999375,0.4348693433633031,3.2912563461703996,5.3606649295394035,0.3143539501574709,0,0,8,0
near_capacity_independent,166,fixed_250ms,1,0.22404769193549612,0.5544364491343785,0.7891884864579453,0.24868731443326006,0.41625,0.24774774774774774,5,0.41625
near_capacity_independent,166,fixed_500ms,1,0.22332693204644372,0.7299502750002347,0.9584405376462684,0.24493182853102666,0.12375,0.4696969696969697,5,0.123125
near_capacity_independent,166,queue_capped_250ms,1,0.2251248580492664,0.579783468254135,1.0724948379890407,0.2506373977120598,0.361875,0.2659758203799655,4,0.361875
near_capacity_independent,167,no_hedge,1,0.24854625389360052,2.257150102487671,3.776920635597804,0.29751634844358843,0,0,6,0
near_capacity_independent,167,fixed_250ms,1,0.2149049381935697,0.5220640016145737,0.733762321283308,0.2496962693905157,0.373125,0.24288107202680068,4,0.3725
near_capacity_independent,167,fixed_500ms,1,0.2161447487293735,0.7241461819930066,1.1037615545075923,0.25040303694219784,0.123125,0.47715736040609136,5,0.1225
near_capacity_independent,167,queue_capped_250ms,1,0.21400296005614905,0.49483715939364714,0.7522445674446914,0.25114849082251883,0.34625,0.26173285198555957,3,0.345625
near_capacity_independent,168,no_hedge,0.99875,0.33322633763351917,2.826694933565747,4.696792298115783,0.3209203369363177,0,0,5,0
near_capacity_independent,168,fixed_250ms,1,0.2138915354689317,0.49841560658627415,0.728957651269269,0.2472626792337618,0.375625,0.2545757071547421,3,0.375625
near_capacity_independent,168,fixed_500ms,1,0.2146305347722013,0.6660697406460301,0.9171903942103015,0.24539832231907394,0.1025,0.6097560975609756,3,0.1025
near_capacity_independent,168,queue_capped_250ms,1,0.2146305347722013,0.5075163865870778,0.7426635389642584,0.24679729635570793,0.35875,0.25609756097560976,3,0.35875
near_capacity_independent,169,no_hedge,0.996875,0.30548541588913203,3.287364965191159,5.08569796148123,0.31597242144166265,0,0,10,0
near_capacity_independent,169,fixed_250ms,1,0.21535889832883015,0.509845848516898,0.7181889257628953,0.2490767172118356,0.369375,0.24873096446700507,3,0.36875
near_capacity_independent,169,fixed_500ms,1,0.2109666987239578,0.6773864519183803,0.950383487984972,0.24701062920546793,0.099375,0.5974842767295597,3,0.09875
near_capacity_independent,169,queue_capped_250ms,1,0.21319506418076628,0.5071442244994984,0.754210652134276,0.24837354300179357,0.35,0.2625,3,0.349375
near_capacity_independent,170,no_hedge,0.990625,0.556125688092699,4.022197939236328,7.082790899136846,0.3244454261449732,0,0,10,0
near_capacity_independent,170,fixed_250ms,1,0.2146502704828812,0.5387801709914442,0.7380284570581459,0.25301807062900944,0.3875,0.2629032258064516,3,0.386875
near_capacity_independent,170,fixed_500ms,1,0.21153739748188372,0.7075425652108365,1.0574147579597337,0.25059303079225276,0.124375,0.5326633165829145,4,0.124375
near_capacity_independent,170,queue_capped_250ms,1,0.21612738685017518,0.5453844973197732,0.8886535066577039,0.25425981907079664,0.36625,0.26791808873720135,3,0.36625
near_capacity_independent,171,no_hedge,1,0.39317507179865174,2.9679292652742157,4.428437918588571,0.3332813657815993,0,0,7,0
near_capacity_independent,171,fixed_250ms,1,0.21620138598779448,0.520364792319377,0.7746929943021357,0.2511826629531363,0.384375,0.2813008130081301,4,0.38375
near_capacity_independent,171,fixed_500ms,1,0.2097899124975342,0.6869103424718332,0.9138194993153732,0.24950336675466947,0.106875,0.6432748538011696,3,0.106875
near_capacity_independent,171,queue_capped_250ms,1,0.21399202997543032,0.51869820039455,0.7434611669790883,0.24933871796397597,0.356875,0.27845884413309985,3,0.35625
near_capacity_independent,172,no_hedge,0.994375,1.058384126747292,5.2763839814271805,7.666980808814316,0.35273017544776203,0,0,9,0
near_capacity_independent,172,fixed_250ms,1,0.24411671976713478,0.6304468983069178,1.0501839234504473,0.2668023276835957,0.473125,0.2800528401585205,4,0.4725
near_capacity_independent,172,fixed_500ms,1,0.2575878299028709,1.2083115505363367,1.9418934991090708,0.2737120614774924,0.216875,0.4092219020172911,9,0.21625
near_capacity_independent,172,queue_capped_250ms,0.9975,0.5879907811596059,3.8634087579959875,6.315744201101396,0.3194322067914239,0.191875,0.28664495114006516,9,0.191875
near_capacity_independent,173,no_hedge,0.99875,0.5854266298247488,4.116554037929401,5.694336132038844,0.3309200814789067,0,0,8,0
near_capacity_independent,173,fixed_250ms,1,0.21235970838345963,0.48361460613901386,0.6384355701246633,0.23963685983086452,0.36,0.28125,3,0.36
near_capacity_independent,173,fixed_500ms,1,0.212899740106252,0.6601853199770069,0.9061328464607925,0.23965694569326537,0.090625,0.6620689655172414,3,0.090625
near_capacity_independent,173,queue_capped_250ms,1,0.2123134463719083,0.4784442117389389,0.6123803215508872,0.2394508457957021,0.34875,0.2921146953405018,3,0.34875
near_capacity_independent,174,no_hedge,1,0.3887038172722459,3.5102512882795693,5.004405557941354,0.3229415648394936,0,0,8,0
near_capacity_independent,174,fixed_250ms,1,0.21731106802121047,0.5196509562061067,0.7569989166661344,0.24438665874197962,0.376875,0.2620232172470978,4,0.376875
near_capacity_independent,174,fixed_500ms,1,0.21512370726353858,0.713122184550528,0.9450718089785326,0.24180483010674858,0.11375,0.6208791208791209,5,0.11375
near_capacity_independent,174,queue_capped_250ms,1,0.21389651290150624,0.4984912477052106,0.6610687158129309,0.24272650160805193,0.348125,0.2836624775583483,3,0.348125
near_capacity_independent,175,no_hedge,0.999375,0.5207198247662461,3.675042827619027,5.357598363909958,0.33065085003183237,0,0,8,0
near_capacity_independent,175,fixed_250ms,1,0.21709232006300283,0.8117594996100976,1.7846613750944016,0.2483965142318532,0.390625,0.2912,9,0.39
near_capacity_independent,175,fixed_500ms,1,0.21098899968588825,0.6840477036330774,1.0270796293618218,0.2421676734741676,0.100625,0.5900621118012422,5,0.100625
near_capacity_independent,175,queue_capped_250ms,1,0.2241064622955875,0.8266896595502402,3.5907336651603288,0.25489597565297195,0.303125,0.29896907216494845,5,0.3025
near_capacity_independent,176,no_hedge,0.99875,0.285878229901499,2.4257709371402747,3.867670175071183,0.3011707342936994,0,0,6,0
near_capacity_independent,176,fixed_250ms,1,0.2163990485138072,0.643034097332837,0.9248058793441629,0.24207581622892266,0.386875,0.2665589660743134,6,0.38625
near_capacity_independent,176,fixed_500ms,1,0.21148605879694315,0.7334579664362408,0.9916737295145097,0.23679467735505189,0.126875,0.45320197044334976,5,0.126875
near_capacity_independent,176,queue_capped_250ms,1,0.21763247685135667,0.5497973234944951,0.9147555266027574,0.24455864329876248,0.329375,0.25996204933586337,4,0.32875
near_capacity_independent,177,no_hedge,1,0.2777927526964845,2.763620008266102,3.9538405641437286,0.30815772095153765,0,0,8,0
near_capacity_independent,177,fixed_250ms,1,0.21236636210880988,0.4948131175861068,0.758219653946508,0.2462878436498501,0.365,0.261986301369863,4,0.365
near_capacity_independent,177,fixed_500ms,1,0.20993667037848418,0.6333417219323514,0.8881859327077635,0.24258021235158822,0.08125,0.6615384615384615,3,0.08125
near_capacity_independent,177,queue_capped_250ms,1,0.2140890125483068,0.4940270130504416,0.8166852490178371,0.25136085510253514,0.35,0.26607142857142857,3,0.35
near_capacity_independent,178,no_hedge,1,0.22875109473871724,2.301956735721994,4.964433468762913,0.28955383750747776,0,0,7,0
near_capacity_independent,178,fixed_250ms,1,0.2093218892994675,0.6947531540391552,1.152089202597935,0.2437065248647074,0.360625,0.2564991334488735,6,0.36
near_capacity_independent,178,fixed_500ms,1,0.2053934404028297,0.7720354259827573,1.289381955890022,0.24042170641760202,0.126875,0.43842364532019706,6,0.12625
near_capacity_independent,178,queue_capped_250ms,1,0.21254584272085708,0.8758036840902363,2.2276960586549706,0.2476984812158145,0.27875,0.27802690582959644,5,0.278125
near_capacity_independent,179,no_hedge,1,0.6531798717620418,3.754807766800159,5.455108452259285,0.33675839840847027,0,0,8,0
near_capacity_independent,179,fixed_250ms,1,0.22291883659785583,0.6578885205686476,1.0293900484838563,0.25149598091227054,0.401875,0.28304821150855364,5,0.401875
near_capacity_independent,179,fixed_500ms,1,0.21414610011650126,0.7507871354021738,1.0643244761358686,0.2479040602580251,0.120625,0.5751295336787565,5,0.120625
near_capacity_independent,179,queue_capped_250ms,1,0.2791948752132498,2.4354603303418507,4.1333864878351605,0.2768660859226739,0.269375,0.2923433874709977,6,0.269375
near_capacity_independent,180,no_hedge,0.9975,0.42346184337272774,3.2645539893450604,5.034269374028497,0.3288275240333081,0,0,6,0
near_capacity_independent,180,fixed_250ms,1,0.22726569995115836,0.5881659457672512,0.9032888673309252,0.2491513472018572,0.426875,0.24890190336749635,4,0.426875
near_capacity_independent,180,fixed_500ms,1,0.22987588803155035,0.816988085145951,1.3122063350943591,0.24909529468240366,0.155,0.46774193548387094,5,0.155
near_capacity_independent,180,queue_capped_250ms,1,0.24380639150714267,0.8720572828304682,3.2347400712576544,0.2610684715576393,0.35125,0.25444839857651247,5,0.35125
near_capacity_independent,181,no_hedge,0.9925,0.3205326845039984,3.9277366447377773,6.698731134287382,0.3162078460080914,0,0,11,0
near_capacity_independent,181,fixed_250ms,1,0.22163392482551814,0.5255473005149085,0.8298289469780471,0.2520242878531888,0.403125,0.24496124031007752,4,0.403125
near_capacity_independent,181,fixed_500ms,1,0.22009210979474148,0.7310902183085659,1.1353835319751333,0.24800642907424306,0.11625,0.5053763440860215,5,0.115625
near_capacity_independent,181,queue_capped_250ms,1,0.22883482786576081,0.5799500330436906,1.6293090230293643,0.25688364184708157,0.364375,0.2624356775300172,3,0.364375
near_capacity_independent,182,no_hedge,0.999375,0.41542516915797734,3.1402840535954795,5.145762947294369,0.32975066432741024,0,0,7,0
near_capacity_independent,182,fixed_250ms,1,0.22382078122668503,0.5534276799885163,0.8011485836739709,0.25199416911439,0.410625,0.2694063926940639,5,0.410625
near_capacity_independent,182,fixed_500ms,1,0.22038765176583297,0.7116818351292622,1.0853363948257595,0.2515869380068384,0.124375,0.5175879396984925,4,0.124375
near_capacity_independent,182,queue_capped_250ms,1,0.22267690699494835,0.5265903567420338,0.8105224010984777,0.2533009329948127,0.366875,0.28960817717206133,3,0.366875
near_capacity_independent,183,no_hedge,1,0.3214385648101725,3.02253928875756,4.538339237943006,0.3183651775583451,0,0,6,0
near_capacity_independent,183,fixed_250ms,1,0.20397701437724436,0.4543445735649385,0.633405574750185,0.23672449526741698,0.319375,0.26810176125244617,3,0.31875
near_capacity_independent,183,fixed_500ms,1,0.2051797164623892,0.6343268927224024,0.8443869325412336,0.23422684218991005,0.07375,0.7457627118644068,3,0.07375
near_capacity_independent,183,queue_capped_250ms,1,0.20401357777871,0.45135321968177067,0.6363898340995888,0.23661219962064928,0.3175,0.265748031496063,3,0.316875
near_capacity_independent,184,no_hedge,0.999375,0.3297551534314209,3.0253837935088725,5.0534787800665555,0.320595179008575,0,0,5,0
near_capacity_independent,184,fixed_250ms,1,0.21492110345981885,0.485047996263809,0.6759390427966139,0.24364846108701946,0.371875,0.253781512605042,4,0.37125
near_capacity_independent,184,fixed_500ms,1,0.2132988002873759,0.6319832741467586,0.9628068611153395,0.23950082238919826,0.08125,0.6153846153846154,3,0.08125
near_capacity_independent,184,queue_capped_250ms,1,0.2151528822387121,0.47898983195374,0.676875923089888,0.24460873327117436,0.363125,0.25817555938037867,3,0.3625
near_capacity_independent,185,no_hedge,0.999375,0.403002643985527,3.138877539108215,4.8306836978937895,0.3217764017433718,0,0,8,0
near_capacity_independent,185,fixed_250ms,1,0.20525439703420112,0.48656008120170924,0.6567924037380699,0.24218383388371056,0.345625,0.29294755877034356,3,0.345625
near_capacity_independent,185,fixed_500ms,1,0.20497032779975655,0.6702407715622165,0.8984190435179258,0.24099439585724106,0.093125,0.6711409395973155,3,0.093125
near_capacity_independent,185,queue_capped_250ms,1,0.20555122995298802,0.49293445399419333,0.6838872198615888,0.24254005893967479,0.336875,0.3079777365491651,3,0.336875
near_capacity_independent,186,no_hedge,0.999375,0.2735300628980597,2.5119660924655633,4.1578634787310165,0.3215018064708811,0,0,4,0
near_capacity_independent,186,fixed_250ms,1,0.21107844301820222,0.5320865013656189,0.8146645821111775,0.2481204924745122,0.36375,0.2920962199312715,5,0.363125
near_capacity_independent,186,fixed_500ms,1,0.2107695457704324,0.7005216776941765,1.0928592258548804,0.2487750267426735,0.1025,0.6036585365853658,4,0.101875
near_capacity_independent,186,queue_capped_250ms,1,0.20809109415398286,0.48117800664985566,0.6482190106592949,0.24657475158018147,0.331875,0.2768361581920904,3,0.33125
near_capacity_independent,187,no_hedge,0.996875,0.42560766531828165,4.062622904341893,6.155568077885519,0.33676527913393883,0,0,10,0
near_capacity_independent,187,fixed_250ms,1,0.22172732910550152,0.5807017232679357,0.9518197551362775,0.25661537590583633,0.409375,0.2748091603053435,5,0.40875
near_capacity_independent,187,fixed_500ms,1,0.22070712572887174,0.771017313181126,1.1905848196813835,0.2541656378639934,0.136875,0.5251141552511416,4,0.136875
near_capacity_independent,187,queue_capped_250ms,1,0.23111928783847446,0.6751943525964315,2.3017713048673745,0.2655463087141887,0.345,0.2807971014492754,4,0.344375
near_capacity_independent,188,no_hedge,0.999375,0.3006847801471775,3.1246761893270296,4.920462793951323,0.31389929981896997,0,0,8,0
near_capacity_independent,188,fixed_250ms,1,0.2179998997895538,0.5444313780797856,0.8505022647540947,0.24537662651708217,0.388125,0.23027375201288244,5,0.388125
near_capacity_independent,188,fixed_500ms,1,0.2135305698715868,0.7177569245009892,1.0638848020631642,0.24177048795108672,0.106875,0.543859649122807,5,0.106875
near_capacity_independent,188,queue_capped_250ms,1,0.21812237716074634,0.5175214192374753,1.214267033570394,0.24609020403263468,0.336875,0.24489795918367346,4,0.336875
near_capacity_independent,189,no_hedge,0.998125,0.33781362266943216,3.21911787030146,4.573546043633192,0.3156157254175904,0,0,7,0
near_capacity_independent,189,fixed_250ms,1,0.21400719138668478,0.5179206479596274,0.7296312440034782,0.24343104125637807,0.38625,0.2605177993527508,4,0.385625
near_capacity_independent,189,fixed_500ms,1,0.2143568103834781,0.734134303339502,1.1719739570344245,0.24126107579212655,0.125625,0.5074626865671642,5,0.125625
near_capacity_independent,189,queue_capped_250ms,1,0.2139685743049391,0.5050574889331898,0.7556737005111018,0.24365322792196772,0.351875,0.2664298401420959,3,0.35125
near_capacity_independent,190,no_hedge,0.998125,0.8381839035427916,4.223826208158883,6.339493448554322,0.32528920944195255,0,0,8,0
near_capacity_independent,190,fixed_250ms,1,0.2344176458544709,0.7254742207948439,1.4060445791053198,0.24733777385971073,0.4375,0.2571428571428571,8,0.436875
near_capacity_independent,190,fixed_500ms,1,0.2253831754457991,0.7709257508516849,1.2751849123781156,0.24528495397209704,0.146875,0.46808510638297873,6,0.146875
near_capacity_independent,190,queue_capped_250ms,0.998125,0.25936961967750705,1.4519618639340734,4.356145233849688,0.2702115522835904,0.310625,0.2776659959758551,6,0.31
near_capacity_independent,191,no_hedge,1,0.23890814876054378,2.1830685743617124,4.343892965101709,0.30030741571440045,0,0,6,0
near_capacity_independent,191,fixed_250ms,1,0.2054431422447065,0.4753389944040123,0.7131523010777059,0.2455538446664633,0.338125,0.2476894639556377,4,0.338125
near_capacity_independent,191,fixed_500ms,1,0.2028058710860421,0.6376811631169375,0.924046023906449,0.24060804070876196,0.08125,0.6230769230769231,4,0.08125
near_capacity_independent,191,queue_capped_250ms,1,0.20563292896964214,0.47881930482717294,0.6978355599206338,0.24660043356306158,0.328125,0.26095238095238094,3,0.328125
near_capacity_independent,192,no_hedge,0.99875,0.35903269372719393,3.5211652208636366,5.238846149522011,0.3268729681582878,0,0,6,0
near_capacity_independent,192,fixed_250ms,1,0.21035045051872459,0.5069182038296169,0.6652293747922613,0.23986076811975757,0.360625,0.24956672443674177,4,0.36
near_capacity_independent,192,fixed_500ms,1,0.204740901939239,0.6817831366870948,0.8987234019136281,0.23869473248609874,0.105,0.5952380952380952,4,0.105
near_capacity_independent,192,queue_capped_250ms,1,0.21364389805656003,0.5380543557614352,0.8551842153933649,0.24292418550523262,0.33125,0.2792452830188679,4,0.330625
near_capacity_independent,193,no_hedge,0.998125,0.3196887834013502,2.8533118467900778,4.0650356263302765,0.314396029011438,0,0,5,0
near_capacity_independent,193,fixed_250ms,1,0.22155799305733836,0.6919776964716853,1.1796426569606986,0.2497923709849408,0.416875,0.25487256371814093,7,0.41625
near_capacity_independent,193,fixed_500ms,1,0.2157916682683627,0.7086671800955155,0.9891126429941011,0.24642121675495163,0.115,0.592391304347826,4,0.115
near_capacity_independent,193,queue_capped_250ms,1,0.21948315704462829,0.5530490118181675,1.2261377904923307,0.25334009486658926,0.349375,0.26833631484794274,4,0.3475
near_capacity_independent,194,no_hedge,0.995,0.5942556901469569,4.615221270800639,7.040065255188345,0.3396844885971859,0,0,11,0
near_capacity_independent,194,fixed_250ms,1,0.21582151310724385,0.500157768545396,0.6829273013683235,0.24771832620174108,0.369375,0.28426395939086296,4,0.36875
near_capacity_independent,194,fixed_500ms,1,0.21579311643010257,0.6993253745683319,1.0626363404940804,0.24905697727091972,0.106875,0.5847953216374269,3,0.106875
near_capacity_independent,194,queue_capped_250ms,1,0.2178558691880781,0.512027194136877,0.7974086688714177,0.2509983290905707,0.354375,0.2821869488536155,3,0.35375
near_capacity_independent,195,no_hedge,1,0.3003744440295151,3.1537657907695866,4.261424720687401,0.3216040047145104,0,0,7,0
near_capacity_independent,195,fixed_250ms,1,0.2109924458105219,0.48376579076916926,0.647427400306384,0.24216353203168023,0.356875,0.2732049036777583,4,0.35625
near_capacity_independent,195,fixed_500ms,1,0.21106453271431747,0.7271152025835121,1.1918238163940913,0.24379289413779662,0.115,0.532608695652174,5,0.115
near_capacity_independent,195,queue_capped_250ms,1,0.21176187983241057,0.48376579076916926,0.6397113788979389,0.24377994767148212,0.3475,0.2715827338129496,3,0.346875
near_capacity_independent,196,no_hedge,1,0.44990569916012646,3.668737741436921,5.565105342728899,0.34129140181037587,0,0,7,0
near_capacity_independent,196,fixed_250ms,1,0.22084551653446383,0.5570287067880564,0.8395340908628057,0.25568828859419673,0.39,0.25961538461538464,5,0.39
near_capacity_independent,196,fixed_500ms,1,0.2260174195595539,0.7834208724221838,1.2783655376082308,0.25595479101695,0.13125,0.5238095238095238,6,0.13125
near_capacity_independent,196,queue_capped_250ms,0.999375,0.22767377119972032,0.5745465493392459,2.4155495521192165,0.2661650530383616,0.365,0.2671232876712329,4,0.365
near_capacity_independent,197,no_hedge,0.998125,0.3798847273542023,3.11399562917304,4.863531916006146,0.3109944467040227,0,0,7,0
near_capacity_independent,197,fixed_250ms,1,0.21801433345164867,0.5676346607207776,0.9440795000806617,0.24369849136725028,0.38875,0.25562700964630225,6,0.38875
near_capacity_independent,197,fixed_500ms,1,0.20885699826024506,0.6787355418112568,0.9041836165360806,0.23849738534119605,0.098125,0.5987261146496815,3,0.098125
near_capacity_independent,197,queue_capped_250ms,1,0.2132102442627044,0.5019463069003862,0.770232635665586,0.24029528982042886,0.344375,0.2813067150635209,3,0.344375
near_capacity_independent,198,no_hedge,1,0.485416409682756,3.3425718876209096,5.711754529610388,0.32249470691583876,0,0,7,0
near_capacity_independent,198,fixed_250ms,1,0.22833263611370924,0.5974478243236447,0.8830958503806983,0.2464012496152479,0.4225,0.2603550295857988,5,0.4225
near_capacity_independent,198,fixed_500ms,1,0.23125591041318394,0.7830953471651867,1.2293146363266487,0.2462927577541452,0.151875,0.43621399176954734,5,0.151875
near_capacity_independent,198,queue_capped_250ms,1,0.246520071502772,0.6738844026031536,2.9217321207158307,0.26221628880459513,0.3375,0.26296296296296295,4,0.3375
near_capacity_independent,199,no_hedge,1,0.4593151216609428,3.4767005201133028,4.812572801073507,0.33972657355358654,0,0,6,0
near_capacity_independent,199,fixed_250ms,1,0.22986043908590403,0.582703757202637,1.0350876366138166,0.2672580298566522,0.43875,0.27350427350427353,5,0.43875
near_capacity_independent,199,fixed_500ms,1,0.22299074085432835,0.8090727860240463,1.3210771098592318,0.2631373200575365,0.139375,0.5336322869955157,6,0.139375
near_capacity_independent,199,queue_capped_250ms,1,0.2521260609621123,1.1405918201083836,3.1667995367539064,0.28299718544102914,0.3525,0.28191489361702127,5,0.3525
near_capacity_independent,200,no_hedge,0.993125,0.7916724535880704,4.36003894473491,6.631611319511279,0.3242461924554946,0,0,10,0
near_capacity_independent,200,fixed_250ms,1,0.21706607872355566,0.5322240622601928,0.8971319038117045,0.24825511821105428,0.376875,0.2570480928689884,6,0.376875
near_capacity_independent,200,fixed_500ms,1,0.21049237271474652,0.6792895800542595,1.0169692055162969,0.24544452302924608,0.09375,0.6466666666666666,4,0.09375
near_capacity_independent,200,queue_capped_250ms,1,0.21651022351546345,0.5147590552353876,0.9290971359828646,0.24721806887845113,0.354375,0.25573192239858905,4,0.354375
near_capacity_independent,201,no_hedge,1,0.47950761308907985,3.2680449349142915,5.749844627668738,0.3050095147557423,0,0,7,0
near_capacity_independent,201,fixed_250ms,1,0.21597595957070226,0.4917821390151431,0.6973745712596418,0.23934580668936387,0.375,0.26,4,0.375
near_capacity_independent,201,fixed_500ms,1,0.23136017563884081,0.8513696254428993,1.4642468391105083,0.2465677082327625,0.16,0.39453125,6,0.16
near_capacity_independent,201,queue_capped_250ms,1,0.21593588810915065,0.4872437085819783,0.7280809589789321,0.24039049277688054,0.3525,0.2570921985815603,3,0.3525
near_capacity_independent,202,no_hedge,1,0.23216312493237368,1.8860180494128684,3.302359389021973,0.29202571244718173,0,0,4,0
near_capacity_independent,202,fixed_250ms,1,0.19822759844514337,0.45155981043442495,0.6110199978216642,0.23111899897793114,0.320625,0.24951267056530213,3,0.32
near_capacity_independent,202,fixed_500ms,1,0.19610399870934003,0.5900084187974954,0.8165369840344425,0.22615534862811731,0.0675,0.6851851851851852,3,0.066875
near_capacity_independent,202,queue_capped_250ms,1,0.1999964281374389,0.45984317215569703,0.6792781169745439,0.2339711732357243,0.325625,0.2456813819577735,3,0.325
